date,EPU_DUS,EPU_MG,EPU_MG_ppp
2017-04-08,81.5,177.4766338130768,176.96026352655213
2017-04-09,90.35,177.4766338130768,176.96026352655213
2017-04-10,118.06,177.4766338130768,176.96026352655213
2017-04-11,41.86,177.4766338130768,176.96026352655213
2017-04-12,79.49,177.4766338130768,176.96026352655213
2017-04-13,59.73,177.4766338130768,176.96026352655213
2017-04-14,116.71,177.4766338130768,176.96026352655213
2017-04-15,74.38,177.4766338130768,176.96026352655213
2017-04-16,119.43,177.4766338130768,176.96026352655213
2017-04-17,119.99,177.4766338130768,176.96026352655213
2017-04-18,71.39,177.4766338130768,176.96026352655213
2017-04-19,93.31,177.4766338130768,176.96026352655213
2017-04-20,55.86,177.4766338130768,176.96026352655213
2017-04-21,124.51,177.4766338130768,176.96026352655213
2017-04-22,106.1,177.4766338130768,176.96026352655213
2017-04-23,171.29,177.4766338130768,176.96026352655213
2017-04-24,144.04,177.4766338130768,176.96026352655213
2017-04-25,58.82,177.4766338130768,176.96026352655213
2017-04-26,70.4,177.4766338130768,176.96026352655213
2017-04-27,63.06,177.4766338130768,176.96026352655213
2017-04-28,62.79,177.4766338130768,176.96026352655213
2017-04-29,74.46,177.4766338130768,176.96026352655213
2017-04-30,224.35,177.4766338130768,176.96026352655213
2017-05-01,97.49,144.98397170623778,142.0818285795816
2017-05-02,89.58,144.98397170623778,142.0818285795816
2017-05-03,86.79,144.98397170623778,142.0818285795816
2017-05-04,184.47,144.98397170623778,142.0818285795816
2017-05-05,72.21,144.98397170623778,142.0818285795816
2017-05-06,107.43,144.98397170623778,142.0818285795816
2017-05-07,170.8,144.98397170623778,142.0818285795816
2017-05-08,113.15,144.98397170623778,142.0818285795816
2017-05-09,84.95,144.98397170623778,142.0818285795816
2017-05-10,67.32,144.98397170623778,142.0818285795816
2017-05-11,49.78,144.98397170623778,142.0818285795816
2017-05-12,129.4,144.98397170623778,142.0818285795816
2017-05-13,88.54,144.98397170623778,142.0818285795816
2017-05-14,59.2,144.98397170623778,142.0818285795816
2017-05-15,169.44,144.98397170623778,142.0818285795816
2017-05-16,118.0,144.98397170623778,142.0818285795816
2017-05-17,62.79,144.98397170623778,142.0818285795816
2017-05-18,89.48,144.98397170623778,142.0818285795816
2017-05-19,87.23,144.98397170623778,142.0818285795816
2017-05-20,54.92,144.98397170623778,142.0818285795816
2017-05-21,119.98,144.98397170623778,142.0818285795816
2017-05-22,83.62,144.98397170623778,142.0818285795816
2017-05-23,64.98,144.98397170623778,142.0818285795816
2017-05-24,76.1,144.98397170623778,142.0818285795816
2017-05-25,51.65,144.98397170623778,142.0818285795816
2017-05-26,62.91,144.98397170623778,142.0818285795816
2017-05-27,54.56,144.98397170623778,142.0818285795816
2017-05-28,96.91,144.98397170623778,142.0818285795816
2017-05-29,50.67,144.98397170623778,142.0818285795816
2017-05-30,45.36,144.98397170623778,142.0818285795816
2017-05-31,168.16,144.98397170623778,142.0818285795816
2017-06-01,100.04,172.7364744418657,174.4207416582071
2017-06-02,61.36,172.7364744418657,174.4207416582071
2017-06-03,91.58,172.7364744418657,174.4207416582071
2017-06-04,125.66,172.7364744418657,174.4207416582071
2017-06-05,274.58,172.7364744418657,174.4207416582071
2017-06-06,85.3,172.7364744418657,174.4207416582071
2017-06-07,46.07,172.7364744418657,174.4207416582071
2017-06-08,33.16,172.7364744418657,174.4207416582071
2017-06-09,65.8,172.7364744418657,174.4207416582071
2017-06-10,67.27,172.7364744418657,174.4207416582071
2017-06-11,149.93,172.7364744418657,174.4207416582071
2017-06-12,98.63,172.7364744418657,174.4207416582071
2017-06-13,144.57,172.7364744418657,174.4207416582071
2017-06-14,48.72,172.7364744418657,174.4207416582071
2017-06-15,67.05,172.7364744418657,174.4207416582071
2017-06-16,80.07,172.7364744418657,174.4207416582071
2017-06-17,91.38,172.7364744418657,174.4207416582071
2017-06-18,147.78,172.7364744418657,174.4207416582071
2017-06-19,75.3,172.7364744418657,174.4207416582071
2017-06-20,93.24,172.7364744418657,174.4207416582071
2017-06-21,90.96,172.7364744418657,174.4207416582071
2017-06-22,93.79,172.7364744418657,174.4207416582071
2017-06-23,135.04,172.7364744418657,174.4207416582071
2017-06-24,80.87,172.7364744418657,174.4207416582071
2017-06-25,92.98,172.7364744418657,174.4207416582071
2017-06-26,44.92,172.7364744418657,174.4207416582071
2017-06-27,93.1,172.7364744418657,174.4207416582071
2017-06-28,95.31,172.7364744418657,174.4207416582071
2017-06-29,65.45,172.7364744418657,174.4207416582071
2017-06-30,111.89,172.7364744418657,174.4207416582071
2017-07-01,129.61,166.61957174150706,171.19038171742486
2017-07-02,168.71,166.61957174150706,171.19038171742486
2017-07-03,101.66,166.61957174150706,171.19038171742486
2017-07-04,57.7,166.61957174150706,171.19038171742486
2017-07-05,57.04,166.61957174150706,171.19038171742486
2017-07-06,76.45,166.61957174150706,171.19038171742486
2017-07-07,160.41,166.61957174150706,171.19038171742486
2017-07-08,107.61,166.61957174150706,171.19038171742486
2017-07-09,120.39,166.61957174150706,171.19038171742486
2017-07-10,92.94,166.61957174150706,171.19038171742486
2017-07-11,85.23,166.61957174150706,171.19038171742486
2017-07-12,70.04,166.61957174150706,171.19038171742486
2017-07-13,73.54,166.61957174150706,171.19038171742486
2017-07-14,90.61,166.61957174150706,171.19038171742486
2017-07-15,49.96,166.61957174150706,171.19038171742486
2017-07-16,147.91,166.61957174150706,171.19038171742486
2017-07-17,92.6,166.61957174150706,171.19038171742486
2017-07-18,88.82,166.61957174150706,171.19038171742486
2017-07-19,51.42,166.61957174150706,171.19038171742486
2017-07-20,100.4,166.61957174150706,171.19038171742486
2017-07-21,73.36,166.61957174150706,171.19038171742486
2017-07-22,64.94,166.61957174150706,171.19038171742486
2017-07-23,134.15,166.61957174150706,171.19038171742486
2017-07-24,305.98,166.61957174150706,171.19038171742486
2017-07-25,162.68,166.61957174150706,171.19038171742486
2017-07-26,80.27,166.61957174150706,171.19038171742486
2017-07-27,40.48,166.61957174150706,171.19038171742486
2017-07-28,45.32,166.61957174150706,171.19038171742486
2017-07-29,74.67,166.61957174150706,171.19038171742486
2017-07-30,126.82,166.61957174150706,171.19038171742486
2017-07-31,80.96,166.61957174150706,171.19038171742486
2017-08-01,70.77,140.9605752981815,140.9811078634895
2017-08-02,57.38,140.9605752981815,140.9811078634895
2017-08-03,61.0,140.9605752981815,140.9811078634895
2017-08-04,63.9,140.9605752981815,140.9811078634895
2017-08-05,91.21,140.9605752981815,140.9811078634895
2017-08-06,94.98,140.9605752981815,140.9811078634895
2017-08-07,96.65,140.9605752981815,140.9811078634895
2017-08-08,56.87,140.9605752981815,140.9811078634895
2017-08-09,62.08,140.9605752981815,140.9811078634895
2017-08-10,66.59,140.9605752981815,140.9811078634895
2017-08-11,41.93,140.9605752981815,140.9811078634895
2017-08-12,134.54,140.9605752981815,140.9811078634895
2017-08-13,105.01,140.9605752981815,140.9811078634895
2017-08-14,88.94,140.9605752981815,140.9811078634895
2017-08-15,86.83,140.9605752981815,140.9811078634895
2017-08-16,47.71,140.9605752981815,140.9811078634895
2017-08-17,56.82,140.9605752981815,140.9811078634895
2017-08-18,60.34,140.9605752981815,140.9811078634895
2017-08-19,121.57,140.9605752981815,140.9811078634895
2017-08-20,89.23,140.9605752981815,140.9811078634895
2017-08-21,60.63,140.9605752981815,140.9811078634895
2017-08-22,74.28,140.9605752981815,140.9811078634895
2017-08-23,69.07,140.9605752981815,140.9811078634895
2017-08-24,42.9,140.9605752981815,140.9811078634895
2017-08-25,72.15,140.9605752981815,140.9811078634895
2017-08-26,49.31,140.9605752981815,140.9811078634895
2017-08-27,101.92,140.9605752981815,140.9811078634895
2017-08-28,80.49,140.9605752981815,140.9811078634895
2017-08-29,81.46,140.9605752981815,140.9811078634895
2017-08-30,42.02,140.9605752981815,140.9811078634895
2017-08-31,43.34,140.9605752981815,140.9811078634895
2017-09-01,57.53,158.79868897599823,162.46362810112547
2017-09-02,61.98,158.79868897599823,162.46362810112547
2017-09-03,102.58,158.79868897599823,162.46362810112547
2017-09-04,78.97,158.79868897599823,162.46362810112547
2017-09-05,142.33,158.79868897599823,162.46362810112547
2017-09-06,198.18,158.79868897599823,162.46362810112547
2017-09-07,88.44,158.79868897599823,162.46362810112547
2017-09-08,68.98,158.79868897599823,162.46362810112547
2017-09-09,71.97,158.79868897599823,162.46362810112547
2017-09-10,93.84,158.79868897599823,162.46362810112547
2017-09-11,94.13,158.79868897599823,162.46362810112547
2017-09-12,59.02,158.79868897599823,162.46362810112547
2017-09-13,71.31,158.79868897599823,162.46362810112547
2017-09-14,120.33,158.79868897599823,162.46362810112547
2017-09-15,72.36,158.79868897599823,162.46362810112547
2017-09-16,46.38,158.79868897599823,162.46362810112547
2017-09-17,121.57,158.79868897599823,162.46362810112547
2017-09-18,68.55,158.79868897599823,162.46362810112547
2017-09-19,58.25,158.79868897599823,162.46362810112547
2017-09-20,52.37,158.79868897599823,162.46362810112547
2017-09-21,55.35,158.79868897599823,162.46362810112547
2017-09-22,63.09,158.79868897599823,162.46362810112547
2017-09-23,77.2,158.79868897599823,162.46362810112547
2017-09-24,118.2,158.79868897599823,162.46362810112547
2017-09-25,105.42,158.79868897599823,162.46362810112547
2017-09-26,58.14,158.79868897599823,162.46362810112547
2017-09-27,63.54,158.79868897599823,162.46362810112547
2017-09-28,103.05,158.79868897599823,162.46362810112547
2017-09-29,107.61,158.79868897599823,162.46362810112547
2017-09-30,44.96,158.79868897599823,162.46362810112547
2017-10-01,67.15,145.0410494944895,149.13802618609495
2017-10-02,75.31,145.0410494944895,149.13802618609495
2017-10-03,52.47,145.0410494944895,149.13802618609495
2017-10-04,48.06,145.0410494944895,149.13802618609495
2017-10-05,40.99,145.0410494944895,149.13802618609495
2017-10-06,85.68,145.0410494944895,149.13802618609495
2017-10-07,35.77,145.0410494944895,149.13802618609495
2017-10-08,89.65,145.0410494944895,149.13802618609495
2017-10-09,42.94,145.0410494944895,149.13802618609495
2017-10-10,74.46,145.0410494944895,149.13802618609495
2017-10-11,60.44,145.0410494944895,149.13802618609495
2017-10-12,37.61,145.0410494944895,149.13802618609495
2017-10-13,63.88,145.0410494944895,149.13802618609495
2017-10-14,61.43,145.0410494944895,149.13802618609495
2017-10-15,65.84,145.0410494944895,149.13802618609495
2017-10-16,98.42,145.0410494944895,149.13802618609495
2017-10-17,49.38,145.0410494944895,149.13802618609495
2017-10-18,100.11,145.0410494944895,149.13802618609495
2017-10-19,82.48,145.0410494944895,149.13802618609495
2017-10-20,62.32,145.0410494944895,149.13802618609495
2017-10-21,59.05,145.0410494944895,149.13802618609495
2017-10-22,108.51,145.0410494944895,149.13802618609495
2017-10-23,136.2,145.0410494944895,149.13802618609495
2017-10-24,37.25,145.0410494944895,149.13802618609495
2017-10-25,60.11,145.0410494944895,149.13802618609495
2017-10-26,114.37,145.0410494944895,149.13802618609495
2017-10-27,87.39,145.0410494944895,149.13802618609495
2017-10-28,58.75,145.0410494944895,149.13802618609495
2017-10-29,105.5,145.0410494944895,149.13802618609495
2017-10-30,64.62,145.0410494944895,149.13802618609495
2017-10-31,50.39,145.0410494944895,149.13802618609495
2017-11-01,66.7,161.15993694834486,167.02893550884505
2017-11-02,85.31,161.15993694834486,167.02893550884505
2017-11-03,103.89,161.15993694834486,167.02893550884505
2017-11-04,63.24,161.15993694834486,167.02893550884505
2017-11-05,120.72,161.15993694834486,167.02893550884505
2017-11-06,92.35,161.15993694834486,167.02893550884505
2017-11-07,100.93,161.15993694834486,167.02893550884505
2017-11-08,67.48,161.15993694834486,167.02893550884505
2017-11-09,65.11,161.15993694834486,167.02893550884505
2017-11-10,56.77,161.15993694834486,167.02893550884505
2017-11-11,61.32,161.15993694834486,167.02893550884505
2017-11-12,170.54,161.15993694834486,167.02893550884505
2017-11-13,134.97,161.15993694834486,167.02893550884505
2017-11-14,107.88,161.15993694834486,167.02893550884505
2017-11-15,58.1,161.15993694834486,167.02893550884505
2017-11-16,83.79,161.15993694834486,167.02893550884505
2017-11-17,98.62,161.15993694834486,167.02893550884505
2017-11-18,52.98,161.15993694834486,167.02893550884505
2017-11-19,119.38,161.15993694834486,167.02893550884505
2017-11-20,79.5,161.15993694834486,167.02893550884505
2017-11-21,199.49,161.15993694834486,167.02893550884505
2017-11-22,52.93,161.15993694834486,167.02893550884505
2017-11-23,61.97,161.15993694834486,167.02893550884505
2017-11-24,34.88,161.15993694834486,167.02893550884505
2017-11-25,48.73,161.15993694834486,167.02893550884505
2017-11-26,105.07,161.15993694834486,167.02893550884505
2017-11-27,31.11,161.15993694834486,167.02893550884505
2017-11-28,206.63,161.15993694834486,167.02893550884505
2017-11-29,103.98,161.15993694834486,167.02893550884505
2017-11-30,101.48,161.15993694834486,167.02893550884505
2017-12-01,86.95,149.3949147607729,154.74659169195266
2017-12-02,93.82,149.3949147607729,154.74659169195266
2017-12-03,87.52,149.3949147607729,154.74659169195266
2017-12-04,101.07,149.3949147607729,154.74659169195266
2017-12-05,95.44,149.3949147607729,154.74659169195266
2017-12-06,57.79,149.3949147607729,154.74659169195266
2017-12-07,40.69,149.3949147607729,154.74659169195266
2017-12-08,63.52,149.3949147607729,154.74659169195266
2017-12-09,129.89,149.3949147607729,154.74659169195266
2017-12-10,87.45,149.3949147607729,154.74659169195266
2017-12-11,81.46,149.3949147607729,154.74659169195266
2017-12-12,66.43,149.3949147607729,154.74659169195266
2017-12-13,52.01,149.3949147607729,154.74659169195266
2017-12-14,32.59,149.3949147607729,154.74659169195266
2017-12-15,104.84,149.3949147607729,154.74659169195266
2017-12-16,95.65,149.3949147607729,154.74659169195266
2017-12-17,141.38,149.3949147607729,154.74659169195266
2017-12-18,94.77,149.3949147607729,154.74659169195266
2017-12-19,82.4,149.3949147607729,154.74659169195266
2017-12-20,57.2,149.3949147607729,154.74659169195266
2017-12-21,92.94,149.3949147607729,154.74659169195266
2017-12-22,72.69,149.3949147607729,154.74659169195266
2017-12-23,133.94,149.3949147607729,154.74659169195266
2017-12-24,158.85,149.3949147607729,154.74659169195266
2017-12-25,101.81,149.3949147607729,154.74659169195266
2017-12-26,106.31,149.3949147607729,154.74659169195266
2017-12-27,58.44,149.3949147607729,154.74659169195266
2017-12-28,63.24,149.3949147607729,154.74659169195266
2017-12-29,146.43,149.3949147607729,154.74659169195266
2017-12-30,45.33,149.3949147607729,154.74659169195266
2017-12-31,174.9,149.3949147607729,154.74659169195266
2018-01-01,178.3,179.2555484116282,178.77577638291746
2018-01-02,111.2,179.2555484116282,178.77577638291746
2018-01-03,52.45,179.2555484116282,178.77577638291746
2018-01-04,243.48,179.2555484116282,178.77577638291746
2018-01-05,108.68,179.2555484116282,178.77577638291746
2018-01-06,83.81,179.2555484116282,178.77577638291746
2018-01-07,164.82,179.2555484116282,178.77577638291746
2018-01-08,77.28,179.2555484116282,178.77577638291746
2018-01-09,157.58,179.2555484116282,178.77577638291746
2018-01-10,89.18,179.2555484116282,178.77577638291746
2018-01-11,111.72,179.2555484116282,178.77577638291746
2018-01-12,107.69,179.2555484116282,178.77577638291746
2018-01-13,171.33,179.2555484116282,178.77577638291746
2018-01-14,176.99,179.2555484116282,178.77577638291746
2018-01-15,272.42,179.2555484116282,178.77577638291746
2018-01-16,61.57,179.2555484116282,178.77577638291746
2018-01-17,61.83,179.2555484116282,178.77577638291746
2018-01-18,115.86,179.2555484116282,178.77577638291746
2018-01-19,88.34,179.2555484116282,178.77577638291746
2018-01-20,85.4,179.2555484116282,178.77577638291746
2018-01-21,132.01,179.2555484116282,178.77577638291746
2018-01-22,110.72,179.2555484116282,178.77577638291746
2018-01-23,74.52,179.2555484116282,178.77577638291746
2018-01-24,93.27,179.2555484116282,178.77577638291746
2018-01-25,77.97,179.2555484116282,178.77577638291746
2018-01-26,110.0,179.2555484116282,178.77577638291746
2018-01-27,109.21,179.2555484116282,178.77577638291746
2018-01-28,105.65,179.2555484116282,178.77577638291746
2018-01-29,85.23,179.2555484116282,178.77577638291746
2018-01-30,68.45,179.2555484116282,178.77577638291746
2018-01-31,71.84,179.2555484116282,178.77577638291746
2018-02-01,49.78,127.32893641480153,130.0297411692925
2018-02-02,61.2,127.32893641480153,130.0297411692925
2018-02-03,44.0,127.32893641480153,130.0297411692925
2018-02-04,145.1,127.32893641480153,130.0297411692925
2018-02-05,145.79,127.32893641480153,130.0297411692925
2018-02-06,92.59,127.32893641480153,130.0297411692925
2018-02-07,58.29,127.32893641480153,130.0297411692925
2018-02-08,89.29,127.32893641480153,130.0297411692925
2018-02-09,82.68,127.32893641480153,130.0297411692925
2018-02-10,138.06,127.32893641480153,130.0297411692925
2018-02-11,145.19,127.32893641480153,130.0297411692925
2018-02-12,80.89,127.32893641480153,130.0297411692925
2018-02-13,104.55,127.32893641480153,130.0297411692925
2018-02-14,107.01,127.32893641480153,130.0297411692925
2018-02-15,88.63,127.32893641480153,130.0297411692925
2018-02-16,80.52,127.32893641480153,130.0297411692925
2018-02-17,63.93,127.32893641480153,130.0297411692925
2018-02-18,103.24,127.32893641480153,130.0297411692925
2018-02-19,53.44,127.32893641480153,130.0297411692925
2018-02-20,80.15,127.32893641480153,130.0297411692925
2018-02-21,95.81,127.32893641480153,130.0297411692925
2018-02-22,50.25,127.32893641480153,130.0297411692925
2018-02-23,55.72,127.32893641480153,130.0297411692925
2018-02-24,42.18,127.32893641480153,130.0297411692925
2018-02-25,126.87,127.32893641480153,130.0297411692925
2018-02-26,68.6,127.32893641480153,130.0297411692925
2018-02-27,52.64,127.32893641480153,130.0297411692925
2018-02-28,46.68,127.32893641480153,130.0297411692925
2018-03-01,69.3,183.2436139651254,180.18063435397667
2018-03-02,39.63,183.2436139651254,180.18063435397667
2018-03-03,34.62,183.2436139651254,180.18063435397667
2018-03-04,98.68,183.2436139651254,180.18063435397667
2018-03-05,148.37,183.2436139651254,180.18063435397667
2018-03-06,133.87,183.2436139651254,180.18063435397667
2018-03-07,87.33,183.2436139651254,180.18063435397667
2018-03-08,57.0,183.2436139651254,180.18063435397667
2018-03-09,132.57,183.2436139651254,180.18063435397667
2018-03-10,67.61,183.2436139651254,180.18063435397667
2018-03-11,170.78,183.2436139651254,180.18063435397667
2018-03-12,107.4,183.2436139651254,180.18063435397667
2018-03-13,54.85,183.2436139651254,180.18063435397667
2018-03-14,79.61,183.2436139651254,180.18063435397667
2018-03-15,43.98,183.2436139651254,180.18063435397667
2018-03-16,110.96,183.2436139651254,180.18063435397667
2018-03-17,132.51,183.2436139651254,180.18063435397667
2018-03-18,83.03,183.2436139651254,180.18063435397667
2018-03-19,74.64,183.2436139651254,180.18063435397667
2018-03-20,79.32,183.2436139651254,180.18063435397667
2018-03-21,55.83,183.2436139651254,180.18063435397667
2018-03-22,57.36,183.2436139651254,180.18063435397667
2018-03-23,66.64,183.2436139651254,180.18063435397667
2018-03-24,53.2,183.2436139651254,180.18063435397667
2018-03-25,61.37,183.2436139651254,180.18063435397667
2018-03-26,89.77,183.2436139651254,180.18063435397667
2018-03-27,22.48,183.2436139651254,180.18063435397667
2018-03-28,26.48,183.2436139651254,180.18063435397667
2018-03-29,16.75,183.2436139651254,180.18063435397667
2018-03-30,44.07,183.2436139651254,180.18063435397667
2018-03-31,67.64,183.2436139651254,180.18063435397667
2018-04-01,111.65,166.43761448854178,172.2827299507076
2018-04-02,167.71,166.43761448854178,172.2827299507076
2018-04-03,88.73,166.43761448854178,172.2827299507076
2018-04-04,52.9,166.43761448854178,172.2827299507076
2018-04-05,109.08,166.43761448854178,172.2827299507076
2018-04-06,70.62,166.43761448854178,172.2827299507076
2018-04-07,106.96,166.43761448854178,172.2827299507076
2018-04-08,151.12,166.43761448854178,172.2827299507076
2018-04-09,275.14,166.43761448854178,172.2827299507076
2018-04-10,56.17,166.43761448854178,172.2827299507076
2018-04-11,79.88,166.43761448854178,172.2827299507076
2018-04-12,190.11,166.43761448854178,172.2827299507076
2018-04-13,141.34,166.43761448854178,172.2827299507076
2018-04-14,71.29,166.43761448854178,172.2827299507076
2018-04-15,84.7,166.43761448854178,172.2827299507076
2018-04-16,65.26,166.43761448854178,172.2827299507076
2018-04-17,65.55,166.43761448854178,172.2827299507076
2018-04-18,71.44,166.43761448854178,172.2827299507076
2018-04-19,46.61,166.43761448854178,172.2827299507076
2018-04-20,47.54,166.43761448854178,172.2827299507076
2018-04-21,19.59,166.43761448854178,172.2827299507076
2018-04-22,70.06,166.43761448854178,172.2827299507076
2018-04-23,66.91,166.43761448854178,172.2827299507076
2018-04-24,35.09,166.43761448854178,172.2827299507076
2018-04-25,108.69,166.43761448854178,172.2827299507076
2018-04-26,68.42,166.43761448854178,172.2827299507076
2018-04-27,25.82,166.43761448854178,172.2827299507076
2018-04-28,57.83,166.43761448854178,172.2827299507076
2018-04-29,65.0,166.43761448854178,172.2827299507076
2018-04-30,86.67,166.43761448854178,172.2827299507076
2018-05-01,101.87,172.56719304185202,171.5324950882245
2018-05-02,95.92,172.56719304185202,171.5324950882245
2018-05-03,57.16,172.56719304185202,171.5324950882245
2018-05-04,38.51,172.56719304185202,171.5324950882245
2018-05-05,175.19,172.56719304185202,171.5324950882245
2018-05-06,122.37,172.56719304185202,171.5324950882245
2018-05-07,96.74,172.56719304185202,171.5324950882245
2018-05-08,100.02,172.56719304185202,171.5324950882245
2018-05-09,62.2,172.56719304185202,171.5324950882245
2018-05-10,74.02,172.56719304185202,171.5324950882245
2018-05-11,78.27,172.56719304185202,171.5324950882245
2018-05-12,115.07,172.56719304185202,171.5324950882245
2018-05-13,71.37,172.56719304185202,171.5324950882245
2018-05-14,127.21,172.56719304185202,171.5324950882245
2018-05-15,42.73,172.56719304185202,171.5324950882245
2018-05-16,50.06,172.56719304185202,171.5324950882245
2018-05-17,74.49,172.56719304185202,171.5324950882245
2018-05-18,129.32,172.56719304185202,171.5324950882245
2018-05-19,118.29,172.56719304185202,171.5324950882245
2018-05-20,57.04,172.56719304185202,171.5324950882245
2018-05-21,87.84,172.56719304185202,171.5324950882245
2018-05-22,92.17,172.56719304185202,171.5324950882245
2018-05-23,171.23,172.56719304185202,171.5324950882245
2018-05-24,48.9,172.56719304185202,171.5324950882245
2018-05-25,102.1,172.56719304185202,171.5324950882245
2018-05-26,45.88,172.56719304185202,171.5324950882245
2018-05-27,75.5,172.56719304185202,171.5324950882245
2018-05-28,49.45,172.56719304185202,171.5324950882245
2018-05-29,50.44,172.56719304185202,171.5324950882245
2018-05-30,135.21,172.56719304185202,171.5324950882245
2018-05-31,77.32,172.56719304185202,171.5324950882245
2018-06-01,109.62,165.4875070540889,162.49857028464
2018-06-02,110.85,165.4875070540889,162.49857028464
2018-06-03,56.64,165.4875070540889,162.49857028464
2018-06-04,80.79,165.4875070540889,162.49857028464
2018-06-05,36.31,165.4875070540889,162.49857028464
2018-06-06,37.98,165.4875070540889,162.49857028464
2018-06-07,55.99,165.4875070540889,162.49857028464
2018-06-08,112.51,165.4875070540889,162.49857028464
2018-06-09,152.77,165.4875070540889,162.49857028464
2018-06-10,170.95,165.4875070540889,162.49857028464
2018-06-11,138.36,165.4875070540889,162.49857028464
2018-06-12,235.59,165.4875070540889,162.49857028464
2018-06-13,137.07,165.4875070540889,162.49857028464
2018-06-14,96.72,165.4875070540889,162.49857028464
2018-06-15,68.71,165.4875070540889,162.49857028464
2018-06-16,82.17,165.4875070540889,162.49857028464
2018-06-17,105.3,165.4875070540889,162.49857028464
2018-06-18,79.32,165.4875070540889,162.49857028464
2018-06-19,165.86,165.4875070540889,162.49857028464
2018-06-20,222.05,165.4875070540889,162.49857028464
2018-06-21,71.67,165.4875070540889,162.49857028464
2018-06-22,80.35,165.4875070540889,162.49857028464
2018-06-23,40.76,165.4875070540889,162.49857028464
2018-06-24,85.36,165.4875070540889,162.49857028464
2018-06-25,63.53,165.4875070540889,162.49857028464
2018-06-26,218.91,165.4875070540889,162.49857028464
2018-06-27,39.58,165.4875070540889,162.49857028464
2018-06-28,89.28,165.4875070540889,162.49857028464
2018-06-29,54.02,165.4875070540889,162.49857028464
2018-06-30,114.66,165.4875070540889,162.49857028464
2018-07-01,136.2,230.33356623743825,236.49701856619734
2018-07-02,80.26,230.33356623743825,236.49701856619734
2018-07-03,119.73,230.33356623743825,236.49701856619734
2018-07-04,87.2,230.33356623743825,236.49701856619734
2018-07-05,80.07,230.33356623743825,236.49701856619734
2018-07-06,184.49,230.33356623743825,236.49701856619734
2018-07-07,121.36,230.33356623743825,236.49701856619734
2018-07-08,164.84,230.33356623743825,236.49701856619734
2018-07-09,110.48,230.33356623743825,236.49701856619734
2018-07-10,81.98,230.33356623743825,236.49701856619734
2018-07-11,40.76,230.33356623743825,236.49701856619734
2018-07-12,84.92,230.33356623743825,236.49701856619734
2018-07-13,74.75,230.33356623743825,236.49701856619734
2018-07-14,54.33,230.33356623743825,236.49701856619734
2018-07-15,146.72,230.33356623743825,236.49701856619734
2018-07-16,89.31,230.33356623743825,236.49701856619734
2018-07-17,58.55,230.33356623743825,236.49701856619734
2018-07-18,75.12,230.33356623743825,236.49701856619734
2018-07-19,55.33,230.33356623743825,236.49701856619734
2018-07-20,132.11,230.33356623743825,236.49701856619734
2018-07-21,108.3,230.33356623743825,236.49701856619734
2018-07-22,156.61,230.33356623743825,236.49701856619734
2018-07-23,78.59,230.33356623743825,236.49701856619734
2018-07-24,77.37,230.33356623743825,236.49701856619734
2018-07-25,57.92,230.33356623743825,236.49701856619734
2018-07-26,104.65,230.33356623743825,236.49701856619734
2018-07-27,61.47,230.33356623743825,236.49701856619734
2018-07-28,99.78,230.33356623743825,236.49701856619734
2018-07-29,117.4,230.33356623743825,236.49701856619734
2018-07-30,153.38,230.33356623743825,236.49701856619734
2018-07-31,91.35,230.33356623743825,236.49701856619734
2018-08-01,57.71,173.50932195156452,180.78703812322632
2018-08-02,117.93,173.50932195156452,180.78703812322632
2018-08-03,87.73,173.50932195156452,180.78703812322632
2018-08-04,107.88,173.50932195156452,180.78703812322632
2018-08-05,141.99,173.50932195156452,180.78703812322632
2018-08-06,112.91,173.50932195156452,180.78703812322632
2018-08-07,72.24,173.50932195156452,180.78703812322632
2018-08-08,56.98,173.50932195156452,180.78703812322632
2018-08-09,69.96,173.50932195156452,180.78703812322632
2018-08-10,76.97,173.50932195156452,180.78703812322632
2018-08-11,44.22,173.50932195156452,180.78703812322632
2018-08-12,109.73,173.50932195156452,180.78703812322632
2018-08-13,88.52,173.50932195156452,180.78703812322632
2018-08-14,55.18,173.50932195156452,180.78703812322632
2018-08-15,20.08,173.50932195156452,180.78703812322632
2018-08-16,30.89,173.50932195156452,180.78703812322632
2018-08-17,62.36,173.50932195156452,180.78703812322632
2018-08-18,96.63,173.50932195156452,180.78703812322632
2018-08-19,96.59,173.50932195156452,180.78703812322632
2018-08-20,45.18,173.50932195156452,180.78703812322632
2018-08-21,81.92,173.50932195156452,180.78703812322632
2018-08-22,38.52,173.50932195156452,180.78703812322632
2018-08-23,89.75,173.50932195156452,180.78703812322632
2018-08-24,80.33,173.50932195156452,180.78703812322632
2018-08-25,139.94,173.50932195156452,180.78703812322632
2018-08-26,96.04,173.50932195156452,180.78703812322632
2018-08-27,108.44,173.50932195156452,180.78703812322632
2018-08-28,165.65,173.50932195156452,180.78703812322632
2018-08-29,92.96,173.50932195156452,180.78703812322632
2018-08-30,90.46,173.50932195156452,180.78703812322632
2018-08-31,121.46,173.50932195156452,180.78703812322632
2018-09-01,46.12,194.73733982633962,204.16316447682797
2018-09-02,98.8,194.73733982633962,204.16316447682797
2018-09-03,115.11,194.73733982633962,204.16316447682797
2018-09-04,74.36,194.73733982633962,204.16316447682797
2018-09-05,37.66,194.73733982633962,204.16316447682797
2018-09-06,68.5,194.73733982633962,204.16316447682797
2018-09-07,67.9,194.73733982633962,204.16316447682797
