date,TotRes,UnemRt,IndPro,CPIPrc
2016-11-13,11383825.1917352,7.26245471273,1602479116159.17,118.92384741771
2016-11-14,11383825.1917352,7.26245471273,1602479116159.17,118.92384741771
2016-11-15,11383825.1917352,7.26245471273,1602479116159.17,118.92384741771
2016-11-16,11383825.1917352,7.26245471273,1602479116159.17,118.92384741771
2016-11-17,11383825.1917352,7.26245471273,1602479116159.17,118.92384741771
2016-11-18,11383825.1917352,7.26245471273,1602479116159.17,118.92384741771
2016-11-19,11383825.1917352,7.26245471273,1602479116159.17,118.92384741771
2016-11-20,11383825.1917352,7.26245471273,1602479116159.17,118.92384741771
2016-11-21,11383825.1917352,7.26245471273,1602479116159.17,118.92384741771
2016-11-22,11383825.1917352,7.26245471273,1602479116159.17,118.92384741771
2016-11-23,11383825.1917352,7.26245471273,1602479116159.17,118.92384741771
2016-11-24,11383825.1917352,7.26245471273,1602479116159.17,118.92384741771
2016-11-25,11383825.1917352,7.26245471273,1602479116159.17,118.92384741771
2016-11-26,11383825.1917352,7.26245471273,1602479116159.17,118.92384741771
2016-11-27,11383825.1917352,7.26245471273,1602479116159.17,118.92384741771
2016-11-28,11383825.1917352,7.26245471273,1602479116159.17,118.92384741771
2016-11-29,11383825.1917352,7.26245471273,1602479116159.17,118.92384741771
2016-11-30,11383825.1917352,7.26245471273,1602479116159.17,118.92384741771
2016-12-01,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-02,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-03,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-04,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-05,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-06,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-07,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-08,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-09,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-10,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-11,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-12,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-13,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-14,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-15,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-16,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-17,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-18,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-19,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-20,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-21,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-22,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-23,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-24,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-25,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-26,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-27,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-28,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-29,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-30,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2016-12-31,11340680.4979383,7.29582181246,1607510599126.51,119.22245795548
2017-01-01,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-02,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-03,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-04,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-05,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-06,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-07,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-08,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-09,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-10,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-11,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-12,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-13,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-14,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-15,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-16,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-17,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-18,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-19,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-20,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-21,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-22,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-23,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-24,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-25,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-26,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-27,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-28,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-29,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-30,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-01-31,11411137.9428791,7.36122011323,1604605998338.24,119.67166462736
2017-02-01,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-02,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-03,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-04,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-05,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-06,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-07,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-08,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-09,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-10,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-11,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-12,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-13,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-14,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-15,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-16,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-17,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-18,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-19,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-20,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-21,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-22,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-23,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-24,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-25,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-26,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-27,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-02-28,11449413.5728805,7.31364212941,1609736410464.53,119.83627011194
2017-03-01,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-02,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-03,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-04,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-05,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-06,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-07,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-08,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-09,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-10,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-11,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-12,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-13,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-14,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-15,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-16,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-17,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-18,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-19,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-20,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-21,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-22,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-23,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-24,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-25,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-26,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-27,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-28,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-29,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-30,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-03-31,11528993.8569792,7.24941332389,1620009605941.77,120.00638354488
2017-04-01,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-02,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-03,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-04,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-05,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-06,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-07,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-08,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-09,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-10,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-11,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-12,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-13,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-14,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-15,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-16,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-17,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-18,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-19,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-20,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-21,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-22,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-23,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-24,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-25,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-26,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-27,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-28,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-29,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-04-30,11614323.8897921,7.15276005482,1627315387718.87,120.23845272249
2017-05-01,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-02,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-03,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-04,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-05,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-06,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-07,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-08,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-09,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-10,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-11,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-12,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-13,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-14,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-15,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-16,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-17,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-18,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-19,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-20,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-21,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-22,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-23,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-24,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-25,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-26,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-27,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-28,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-29,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-30,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-05-31,11710107.0545973,7.11951135416,1632880342769.19,120.33086022275
2017-06-01,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-02,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-03,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-04,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-05,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-06,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-07,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-08,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-09,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-10,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-11,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-12,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-13,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-14,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-15,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-16,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-17,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-18,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-19,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-20,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-21,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-22,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-23,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-24,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-25,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-26,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-27,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-28,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-29,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-06-30,11773000.2474399,7.05393799497,1637056562183.19,120.44325457185
2017-07-01,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-02,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-03,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-04,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-05,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-06,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-07,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-08,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-09,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-10,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-11,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-12,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-13,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-14,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-15,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-16,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-17,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-18,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-19,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-20,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-21,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-22,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-23,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-24,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-25,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-26,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-27,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-28,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-29,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-30,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-07-31,11868569.307944,6.99853703389,1637946477976,120.61064451294
2017-08-01,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-02,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-03,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-04,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-05,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-06,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-07,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-08,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-09,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-10,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-11,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-12,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-13,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-14,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-15,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-16,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-17,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-18,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-19,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-20,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-21,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-22,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-23,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-24,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-25,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-26,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-27,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-28,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-29,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-30,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-08-31,11933189.5689735,6.97946199778,1650164787563.35,120.92866756336
2017-09-01,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-02,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-03,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-04,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-05,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-06,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-07,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-08,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-09,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-10,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-11,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-12,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-13,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-14,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-15,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-16,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-17,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-18,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-19,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-20,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-21,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-22,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-23,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-24,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-25,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-26,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-27,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-28,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-29,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-09-30,11976915.3733155,6.96719308715,1649096178873.56,121.24887302329
2017-10-01,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-02,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-03,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-04,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-05,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-06,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-07,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-08,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-09,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-10,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-11,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-12,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-13,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-14,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-15,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-16,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-17,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-18,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-19,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-20,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-21,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-22,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-23,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-24,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-25,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-26,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-27,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-28,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-29,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-30,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-10-31,11972486.8909411,6.88499408401,1654797952411.15,121.43006766122
2017-11-01,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-02,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-03,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-04,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-05,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-06,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-07,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-08,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-09,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-10,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-11,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-12,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-13,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-14,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-15,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-16,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-17,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-18,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-19,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-20,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-21,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-22,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-23,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-24,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-25,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-26,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
2017-11-27,12029143.9753435,6.87873089818,1673173688981.31,121.83121106032
