date,symbol,high,low,open,close
2019-09-07,GOLDBLN,1527.45,1502.5,1517.9,1520.8
2019-09-08,GOLDBLN,1527.45,1502.5,1517.9,1520.8
2019-09-09,GOLDBLN,1515.2,1497.3,1510.43,1501.94
2019-09-10,GOLDBLN,1501.0,1486.0,1489.3,1496.5
2019-09-11,GOLDBLN,1497.13,1484.6,1494.4,1495.35
2019-09-12,GOLDBLN,1523.61,1488.4,1497.9,1513.02
2019-09-13,GOLDBLN,1508.81,1492.3,1497.65,1493.4
2019-09-14,GOLDBLN,1508.81,1492.3,1497.65,1493.4
2019-09-15,GOLDBLN,1508.81,1492.3,1497.65,1493.4
2019-09-16,GOLDBLN,1511.91,1495.3,1503.9,1504.65
2019-09-17,GOLDBLN,1505.82,1493.0,1497.52,1504.15
2019-09-18,GOLDBLN,1508.8,1499.03,1502.19,1508.2
2019-09-19,GOLDBLN,1504.21,1488.6,1496.64,1500.4
2019-09-20,GOLDBLN,1506.8,1497.6,1505.79,1503.68
2019-09-21,GOLDBLN,1506.8,1497.6,1505.79,1503.68
2019-09-22,GOLDBLN,1506.8,1497.6,1505.79,1503.68
2019-09-23,GOLDBLN,1526.8,1511.1,1515.83,1525.27
2019-09-24,GOLDBLN,1525.8,1515.45,1521.06,1525.19
2019-09-25,GOLDBLN,1535.0,1515.03,1528.74,1517.94
2019-09-26,GOLDBLN,1512.4,1501.75,1508.2,1510.02
2019-09-27,GOLDBLN,1507.4,1486.6,1504.9,1491.9
2019-09-28,GOLDBLN,1507.4,1486.6,1504.9,1491.9
2019-09-29,GOLDBLN,1507.4,1486.6,1504.9,1491.9
2019-09-30,GOLDBLN,1500.25,1472.43,1493.96,1473.85
2019-10-01,GOLDBLN,1484.55,1458.5,1462.56,1482.96
2019-10-02,GOLDBLN,1499.27,1474.0,1478.2,1498.58
2019-10-03,GOLDBLN,1518.5,1495.6,1498.3,1509.56
2019-10-04,GOLDBLN,1510.69,1496.76,1507.02,1507.51
2019-10-05,GOLDBLN,1510.69,1496.76,1507.02,1507.51
2019-10-06,GOLDBLN,1510.69,1496.76,1507.02,1507.51
2019-10-07,GOLDBLN,1509.22,1495.55,1505.38,1501.79
2019-10-08,GOLDBLN,1508.31,1487.24,1490.94,1502.91
2019-10-09,GOLDBLN,1511.2,1499.3,1506.96,1507.54
2019-10-10,GOLDBLN,1516.77,1491.4,1506.55,1492.14
2019-10-11,GOLDBLN,1503.09,1473.9,1496.24,1482.15
2019-10-12,GOLDBLN,1503.09,1473.9,1496.24,1482.15
2019-10-13,GOLDBLN,1503.09,1473.9,1496.24,1482.15
2019-10-14,GOLDBLN,1497.0,1482.5,1487.75,1491.9
2019-10-15,GOLDBLN,1497.74,1477.21,1491.55,1480.8
2019-10-16,GOLDBLN,1491.2,1476.65,1483.84,1486.08
2019-10-17,GOLDBLN,1494.11,1483.1,1490.26,1491.48
2019-10-18,GOLDBLN,1493.93,1484.4,1492.22,1489.9
2019-10-19,GOLDBLN,1493.93,1484.4,1492.22,1489.9
2019-10-20,GOLDBLN,1493.93,1484.4,1492.22,1489.9
2019-10-21,GOLDBLN,1495.06,1483.74,1492.36,1485.41
2019-10-22,GOLDBLN,1488.77,1480.44,1485.33,1484.71
2019-10-23,GOLDBLN,1495.99,1487.24,1489.4,1493.69
2019-10-24,GOLDBLN,1502.89,1487.62,1492.95,1502.05
2019-10-25,GOLDBLN,1517.7,1500.36,1504.11,1509.25
2019-10-26,GOLDBLN,1517.7,1500.36,1504.11,1509.25
2019-10-27,GOLDBLN,1517.7,1500.36,1504.11,1509.25
2019-10-28,GOLDBLN,1508.11,1489.4,1506.96,1491.19
2019-10-29,GOLDBLN,1494.8,1483.51,1492.36,1490.27
2019-10-30,GOLDBLN,1495.4,1486.74,1489.06,1494.46
2019-10-31,GOLDBLN,1514.2,1493.45,1497.86,1510.23
2019-11-01,GOLDBLN,1515.41,1502.9,1510.31,1511.25
2019-11-02,GOLDBLN,1515.41,1502.9,1510.31,1511.25
2019-11-03,GOLDBLN,1515.41,1502.9,1510.31,1511.25
2019-11-04,GOLDBLN,1514.54,1505.67,1512.13,1507.53
2019-11-05,GOLDBLN,1509.8,1483.52,1504.68,1485.49
2019-11-06,GOLDBLN,1489.8,1482.11,1485.86,1488.8
2019-11-07,GOLDBLN,1492.07,1467.71,1491.7,1469.55
2019-11-08,GOLDBLN,1473.0,1455.8,1470.24,1466.6
2019-11-09,GOLDBLN,1473.0,1455.8,1470.24,1466.6
2019-11-10,GOLDBLN,1473.0,1455.8,1470.24,1466.6
2019-11-11,GOLDBLN,1466.34,1447.89,1463.73,1452.55
2019-11-12,GOLDBLN,1456.85,1445.18,1451.31,1451.31
2019-11-13,GOLDBLN,1466.41,1455.65,1461.74,1464.71
2019-11-14,GOLDBLN,1471.45,1460.51,1465.43,1471.32
2019-11-15,GOLDBLN,1471.18,1461.8,1464.63,1466.78
2019-11-16,GOLDBLN,1471.18,1461.8,1464.63,1466.78
2019-11-17,GOLDBLN,1471.18,1461.8,1464.63,1466.78
2019-11-18,GOLDBLN,1474.0,1455.87,1465.1,1473.03
2019-11-19,GOLDBLN,1475.4,1464.2,1471.9,1472.94
2019-11-20,GOLDBLN,1478.8,1465.7,1475.05,1468.99
2019-11-21,GOLDBLN,1475.6,1463.04,1470.65,1468.35
2019-11-22,GOLDBLN,1472.9,1460.75,1467.45,1466.13
2019-11-23,GOLDBLN,1472.9,1460.75,1467.45,1466.13
2019-11-24,GOLDBLN,1472.9,1460.75,1467.45,1466.13
2019-11-25,GOLDBLN,1462.04,1453.4,1458.74,1457.24
2019-11-26,GOLDBLN,1460.26,1450.3,1457.3,1459.65
2019-11-27,GOLDBLN,1461.72,1452.7,1459.9,1454.27
2019-11-28,GOLDBLN,1458.2,1453.3,1455.78,1455.7
2019-11-29,GOLDBLN,1462.77,1452.48,1457.59,1461.54
2019-11-30,GOLDBLN,1462.77,1452.48,1457.59,1461.54
2019-12-01,GOLDBLN,1462.77,1452.48,1457.59,1461.54
2019-12-02,GOLDBLN,1466.63,1453.6,1460.28,1464.4
2019-12-03,GOLDBLN,1481.8,1458.77,1461.13,1478.84
2019-12-04,GOLDBLN,1484.0,1470.96,1481.22,1473.09
2019-12-05,GOLDBLN,1478.8,1472.5,1477.36,1477.21
2019-12-06,GOLDBLN,1476.9,1458.17,1472.68,1459.55
2019-12-07,GOLDBLN,1476.9,1458.17,1472.68,1459.55
2019-12-08,GOLDBLN,1476.9,1458.17,1472.68,1459.55
2019-12-09,GOLDBLN,1465.4,1458.45,1461.07,1461.78
2019-12-10,GOLDBLN,1468.99,1459.3,1462.28,1463.3
2019-12-11,GOLDBLN,1472.0,1462.04,1463.65,1471.36
2019-12-12,GOLDBLN,1486.8,1464.41,1473.6,1466.15
2019-12-13,GOLDBLN,1474.72,1462.16,1467.16,1472.23
2019-12-14,GOLDBLN,1474.72,1462.16,1467.16,1472.23
2019-12-15,GOLDBLN,1474.72,1462.16,1467.16,1472.23
2019-12-16,GOLDBLN,1479.61,1472.55,1476.94,1474.3
2019-12-17,GOLDBLN,1480.36,1473.81,1477.26,1476.57
2019-12-18,GOLDBLN,1479.14,1469.85,1477.16,1475.6
2019-12-19,GOLDBLN,1478.0,1472.5,1476.43,1476.67
2019-12-20,GOLDBLN,1480.81,1475.9,1479.04,1477.4
2019-12-21,GOLDBLN,1480.81,1475.9,1479.04,1477.4
2019-12-22,GOLDBLN,1480.81,1475.9,1479.04,1477.4
2019-12-23,GOLDBLN,1485.13,1477.25,1483.52,1482.88
2019-12-24,GOLDBLN,1499.61,1484.21,1489.93,1499.54
2019-12-25,GOLDBLN,1499.61,1484.21,1489.93,1499.54
2019-12-26,GOLDBLN,1499.61,1484.21,1489.93,1499.54
2019-12-27,GOLDBLN,1513.88,1506.48,1508.83,1512.74
2019-12-28,GOLDBLN,1513.88,1506.48,1508.83,1512.74
2019-12-29,GOLDBLN,1513.88,1506.48,1508.83,1512.74
2019-12-30,GOLDBLN,1515.8,1509.86,1513.54,1514.92
2019-12-31,GOLDBLN,1525.2,1516.19,1523.7,1520.5
2020-01-01,GOLDBLN,1525.2,1516.19,1523.7,1520.5
2020-01-02,GOLDBLN,1531.2,1516.99,1520.94,1527.8
2020-01-03,GOLDBLN,1551.36,1527.7,1541.38,1548.22
2020-01-04,GOLDBLN,1551.36,1527.7,1541.38,1548.22
2020-01-05,GOLDBLN,1551.36,1527.7,1541.38,1548.22
2020-01-06,GOLDBLN,1582.59,1560.49,1574.6,1565.02
2020-01-07,GOLDBLN,1571.39,1555.0,1564.84,1569.65
2020-01-08,GOLDBLN,1610.9,1566.06,1593.27,1568.67
2020-01-09,GOLDBLN,1561.23,1539.78,1544.33,1547.81
2020-01-10,GOLDBLN,1559.85,1545.07,1547.99,1559.69
2020-01-11,GOLDBLN,1559.85,1545.07,1547.99,1559.69
2020-01-12,GOLDBLN,1559.85,1545.07,1547.99,1559.69
2020-01-13,GOLDBLN,1562.05,1546.27,1555.29,1551.76
2020-01-14,GOLDBLN,1548.55,1535.63,1555.29,1543.56
2020-01-15,GOLDBLN,1556.74,1545.76,1550.87,1550.38
2020-01-16,GOLDBLN,1557.89,1547.6,1552.99,1550.49
2020-01-17,GOLDBLN,1560.49,1548.87,1556.85,1557.06
2020-01-18,GOLDBLN,1560.49,1548.87,1556.85,1557.06
2020-01-19,GOLDBLN,1560.49,1548.87,1556.85,1557.06
2020-01-20,GOLDBLN,1562.51,1556.05,1561.54,1560.78
2020-01-21,GOLDBLN,1568.35,1545.96,1565.59,1557.77
2020-01-22,GOLDBLN,1559.05,1549.51,1552.26,1557.59
2020-01-23,GOLDBLN,1564.46,1550.99,1557.32,1563.91
2020-01-24,GOLDBLN,1574.82,1555.87,1560.83,1571.2
2020-01-25,GOLDBLN,1574.82,1555.87,1560.83,1571.2
2020-01-26,GOLDBLN,1574.82,1555.87,1560.83,1571.2
2020-01-27,GOLDBLN,1586.42,1575.3,1578.95,1582.84
2020-01-28,GOLDBLN,1582.78,1566.9,1579.0,1570.88
2020-01-29,GOLDBLN,1574.02,1562.7,1567.68,1571.2
2020-01-30,GOLDBLN,1584.96,1572.2,1579.34,1582.44
2020-01-31,GOLDBLN,1588.73,1570.45,1573.75,1586.7
2020-02-01,GOLDBLN,1588.73,1570.45,1573.75,1586.7
2020-02-02,GOLDBLN,1588.73,1570.45,1573.75,1586.7
2020-02-03,GOLDBLN,1591.46,1570.86,1579.4,1576.06
2020-02-04,GOLDBLN,1579.24,1550.75,1571.42,1555.66
2020-02-05,GOLDBLN,1562.01,1546.9,1559.7,1558.14
2020-02-06,GOLDBLN,1568.01,1551.96,1557.67,1563.9
2020-02-07,GOLDBLN,1573.66,1562.0,1564.28,1567.48
2020-02-08,GOLDBLN,1573.66,1562.0,1564.28,1567.48
2020-02-09,GOLDBLN,1573.66,1562.0,1564.28,1567.48
2020-02-10,GOLDBLN,1576.21,1567.61,1570.31,1574.48
2020-02-11,GOLDBLN,1573.66,1561.89,1567.15,1564.53
2020-02-12,GOLDBLN,1568.33,1561.16,1566.21,1566.69
2020-02-13,GOLDBLN,1577.81,1565.13,1573.64,1575.71
2020-02-14,GOLDBLN,1582.6,1572.76,1575.44,1581.57
2020-02-15,GOLDBLN,1582.6,1572.76,1575.44,1581.57
2020-02-16,GOLDBLN,1582.6,1572.76,1575.44,1581.57
2020-02-17,GOLDBLN,1584.56,1578.1,1582.02,1582.17
2020-02-18,GOLDBLN,1603.0,1582.71,1585.34,1602.43
2020-02-19,GOLDBLN,1610.8,1599.2,1603.68,1606.18
2020-02-20,GOLDBLN,1622.19,1603.6,1606.78,1621.2
2020-02-21,GOLDBLN,1648.75,1618.6,1631.2,1642.4
2020-02-22,GOLDBLN,1648.75,1618.6,1631.2,1642.4
2020-02-23,GOLDBLN,1648.75,1618.6,1631.2,1642.4
2020-02-24,GOLDBLN,1688.66,1657.2,1666.28,1673.86
2020-02-25,GOLDBLN,1660.56,1633.1,1637.17,1654.65
2020-02-26,GOLDBLN,1654.68,1625.34,1645.37,1639.23
2020-02-27,GOLDBLN,1660.04,1638.45,1647.92,1647.79
2020-02-28,GOLDBLN,1649.11,1576.06,1633.2,1586.71
2020-02-29,GOLDBLN,1649.11,1576.06,1633.2,1586.71
2020-03-01,GOLDBLN,1649.11,1576.06,1633.2,1586.71
2020-03-02,GOLDBLN,1610.49,1579.25,1602.65,1596.46
2020-03-03,GOLDBLN,1642.4,1587.49,1595.08,1638.34
2020-03-04,GOLDBLN,1651.3,1631.6,1642.24,1640.3
2020-03-05,GOLDBLN,1661.8,1634.62,1641.9,1659.7
2020-03-06,GOLDBLN,1689.65,1647.6,1674.54,1667.99
2020-03-07,GOLDBLN,1689.65,1647.6,1674.54,1667.99
2020-03-08,GOLDBLN,1689.65,1647.6,1674.54,1667.99
2020-03-09,GOLDBLN,1702.56,1657.36,1669.4,1665.68
2020-03-10,GOLDBLN,1680.06,1649.18,1661.77,1654.22
2020-03-11,GOLDBLN,1670.47,1644.0,1663.19,1649.06
2020-03-12,GOLDBLN,1649.83,1560.66,1637.07,1570.53
2020-03-13,GOLDBLN,1597.34,1524.36,1586.9,1530.94
2020-03-14,GOLDBLN,1597.34,1524.36,1586.9,1530.94
2020-03-15,GOLDBLN,1597.34,1524.36,1586.9,1530.94
2020-03-16,GOLDBLN,1572.79,1450.98,1544.17,1502.23
2020-03-17,GOLDBLN,1552.81,1465.3,1484.29,1539.44
2020-03-18,GOLDBLN,1545.75,1483.45,1512.13,1490.6
2020-03-19,GOLDBLN,1500.41,1463.55,1490.71,1475.03
2020-03-20,GOLDBLN,1515.82,1459.89,1500.01,1486.54
2020-03-21,GOLDBLN,1515.82,1459.89,1500.01,1486.54
2020-03-22,GOLDBLN,1515.82,1459.89,1500.01,1486.54
2020-03-23,GOLDBLN,1545.82,1484.65,1488.0,1543.67
2020-03-24,GOLDBLN,1628.65,1552.77,1572.5,1622.25
2020-03-25,GOLDBLN,1635.79,1583.68,1609.76,1612.98
2020-03-26,GOLDBLN,1637.91,1592.4,1602.9,1630.56
2020-03-27,GOLDBLN,1634.76,1608.75,1624.06,1626.54
2020-03-28,GOLDBLN,1634.76,1608.75,1624.06,1626.54
2020-03-29,GOLDBLN,1634.76,1608.75,1624.06,1626.54
2020-03-30,GOLDBLN,1634.21,1606.26,1618.9,1621.69
2020-03-31,GOLDBLN,1623.27,1594.99,1615.64,1612.1
2020-04-01,GOLDBLN,1599.66,1564.45,1588.03,1587.82
2020-04-02,GOLDBLN,1613.29,1575.05,1586.23,1606.88
2020-04-03,GOLDBLN,1620.79,1605.0,1611.85,1618.74
2020-04-04,GOLDBLN,1620.79,1605.0,1611.85,1618.74
2020-04-05,GOLDBLN,1620.79,1605.0,1611.85,1618.74
2020-04-06,GOLDBLN,1650.18,1595.5,1619.55,1649.1
2020-04-07,GOLDBLN,1671.4,1640.58,1663.42,1651.11
2020-04-08,GOLDBLN,1656.31,1640.4,1646.46,1648.74
2020-04-09,GOLDBLN,1684.84,1642.09,1649.1,1681.76
2020-04-10,GOLDBLN,1684.84,1642.09,1649.1,1681.76
2020-04-11,GOLDBLN,1684.84,1642.09,1649.1,1681.76
2020-04-12,GOLDBLN,1684.84,1642.09,1649.1,1681.76
2020-04-13,GOLDBLN,1705.09,1672.69,1684.06,1702.32
2020-04-14,GOLDBLN,1746.5,1707.1,1715.0,1731.06
2020-04-15,GOLDBLN,1730.54,1706.1,1726.08,1717.36
2020-04-16,GOLDBLN,1738.01,1711.0,1715.94,1724.73
2020-04-17,GOLDBLN,1718.19,1682.04,1695.72,1693.9
2020-04-18,GOLDBLN,1718.19,1682.04,1695.72,1693.9
2020-04-19,GOLDBLN,1718.19,1682.04,1695.72,1693.9
2020-04-20,GOLDBLN,1697.39,1670.55,1682.35,1692.74
2020-04-21,GOLDBLN,1697.18,1659.68,1689.43,1681.19
2020-04-22,GOLDBLN,1711.59,1678.68,1684.78,1710.39
2020-04-23,GOLDBLN,1738.27,1703.8,1716.53,1737.64
2020-04-24,GOLDBLN,1735.89,1711.27,1725.07,1718.82
2020-04-25,GOLDBLN,1735.89,1711.27,1725.07,1718.82
2020-04-26,GOLDBLN,1735.89,1711.27,1725.07,1718.82
2020-04-27,GOLDBLN,1726.45,1704.45,1722.27,1713.53
2020-04-28,GOLDBLN,1715.06,1690.67,1695.26,1702.28
2020-04-29,GOLDBLN,1712.52,1696.59,1712.13,1700.88
2020-04-30,GOLDBLN,1721.18,1693.39,1715.76,1704.81
2020-05-01,GOLDBLN,1693.69,1668.53,1673.44,1691.97
2020-05-02,GOLDBLN,1693.69,1668.53,1673.44,1691.97
2020-05-03,GOLDBLN,1693.69,1668.53,1673.44,1691.97
2020-05-04,GOLDBLN,1711.74,1690.7,1699.21,1704.49
2020-05-05,GOLDBLN,1705.85,1689.92,1704.06,1698.9
2020-05-06,GOLDBLN,1707.59,1681.64,1704.21,1686.94
2020-05-07,GOLDBLN,1701.06,1681.7,1688.15,1698.76
2020-05-08,GOLDBLN,1722.56,1704.6,1716.75,1713.78
2020-05-09,GOLDBLN,1722.56,1704.6,1716.75,1713.78
2020-05-10,GOLDBLN,1722.56,1704.6,1716.75,1713.78
2020-05-11,GOLDBLN,1712.3,1690.19,1705.77,1695.7
2020-05-12,GOLDBLN,1710.46,1691.7,1701.56,1708.97
2020-05-13,GOLDBLN,1717.38,1697.21,1704.47,1715.12
2020-05-14,GOLDBLN,1734.39,1709.01,1714.67,1730.11
2020-05-15,GOLDBLN,1745.39,1726.52,1734.7,1744.07
2020-05-16,GOLDBLN,1745.39,1726.52,1734.7,1744.07
2020-05-17,GOLDBLN,1745.39,1726.52,1734.7,1744.07
2020-05-18,GOLDBLN,1764.55,1731.43,1764.05,1736.54
2020-05-19,GOLDBLN,1745.26,1724.52,1737.34,1739.13
2020-05-20,GOLDBLN,1752.87,1740.39,1748.32,1745.99
2020-05-21,GOLDBLN,1749.51,1716.44,1741.67,1724.32
2020-05-22,GOLDBLN,1739.51,1722.29,1729.71,1736.32
2020-05-23,GOLDBLN,1739.51,1722.29,1729.71,1736.32
2020-05-24,GOLDBLN,1739.51,1722.29,1729.71,1736.32
2020-05-25,GOLDBLN,1735.19,1720.09,1725.06,1731.03
2020-05-26,GOLDBLN,1735.09,1708.47,1734.55,1709.48
2020-05-27,GOLDBLN,1715.39,1693.22,1707.71,1700.95
2020-05-28,GOLDBLN,1726.79,1706.29,1718.73,1722.73
2020-05-29,GOLDBLN,1735.16,1711.79,1721.48,1731.55
2020-05-30,GOLDBLN,1735.16,1711.79,1721.48,1731.55
2020-05-31,GOLDBLN,1735.16,1711.79,1721.48,1731.55
2020-06-01,GOLDBLN,1744.19,1726.7,1743.68,1738.02
2020-06-02,GOLDBLN,1744.62,1733.9,1739.22,1739.61
2020-06-03,GOLDBLN,1731.8,1688.89,1724.73,1696.19
2020-06-04,GOLDBLN,1717.69,1696.18,1701.22,1712.17
2020-06-05,GOLDBLN,1715.79,1670.14,1709.82,1681.39
2020-06-06,GOLDBLN,1715.79,1670.14,1709.82,1681.39
2020-06-07,GOLDBLN,1715.79,1670.14,1709.82,1681.39
2020-06-08,GOLDBLN,1696.83,1676.74,1690.71,1690.47
2020-06-09,GOLDBLN,1720.5,1691.67,1698.58,1718.72
2020-06-10,GOLDBLN,1726.72,1711.29,1717.88,1717.54
2020-06-11,GOLDBLN,1744.36,1720.98,1727.96,1741.94
2020-06-12,GOLDBLN,1742.56,1722.09,1727.68,1733.8
2020-06-13,GOLDBLN,1742.56,1722.09,1727.68,1733.8
2020-06-14,GOLDBLN,1742.56,1722.09,1727.68,1733.8
2020-06-15,GOLDBLN,1733.85,1703.83,1722.05,1721.16
2020-06-16,GOLDBLN,1732.56,1715.43,1726.51,1727.34
2020-06-17,GOLDBLN,1729.08,1712.62,1728.54,1748.03
2020-06-18,GOLDBLN,1736.49,1716.9,1727.2,1724.09
2020-06-19,GOLDBLN,1744.09,1720.59,1727.94,1741.04
2020-06-20,GOLDBLN,1744.09,1720.59,1727.94,1741.04
2020-06-21,GOLDBLN,1744.09,1720.59,1727.94,1741.04
2020-06-22,GOLDBLN,1762.84,1742.8,1752.99,1756.93
2020-06-23,GOLDBLN,1768.96,1746.87,1752.93,1767.04
2020-06-24,GOLDBLN,1779.06,1761.52,1769.96,1772.24
2020-06-25,GOLDBLN,1768.51,1754.9,1762.05,1760.27
2020-06-26,GOLDBLN,1766.19,1747.19,1759.85,1760.56
2020-06-27,GOLDBLN,1766.19,1747.19,1759.85,1760.56
2020-06-28,GOLDBLN,1766.19,1747.19,1759.85,1760.56
2020-06-29,GOLDBLN,1775.08,1765.29,1773.39,1772.68
2020-06-30,GOLDBLN,1784.98,1764.77,1770.82,1783.66
2020-07-01,GOLDBLN,1788.96,1760.29,1783.92,1763.12
2020-07-02,GOLDBLN,1778.31,1756.85,1766.34,1776.31
2020-07-03,GOLDBLN,1776.75,1771.77,1774.54,1775.36
2020-07-04,GOLDBLN,1776.75,1771.77,1774.54,1775.36
2020-07-05,GOLDBLN,1776.75,1771.77,1774.54,1775.36
2020-07-06,GOLDBLN,1786.64,1769.76,1772.78,1783.27
2020-07-07,GOLDBLN,1796.09,1773.37,1784.46,1793.97
2020-07-08,GOLDBLN,1817.71,1791.16,1794.46,1812.09
2020-07-09,GOLDBLN,1815.61,1795.38,1811.55,1801.65
2020-07-10,GOLDBLN,1810.36,1794.71,1796.22,1800.69
2020-07-11,GOLDBLN,1810.36,1794.71,1796.22,1800.69
2020-07-12,GOLDBLN,1810.36,1794.71,1796.22,1800.69
2020-07-13,GOLDBLN,1812.97,1797.25,1807.33,1806.22
2020-07-14,GOLDBLN,1809.32,1790.77,1797.38,1809.04
2020-07-15,GOLDBLN,1814.4,1802.31,1808.59,1806.74
2020-07-16,GOLDBLN,1812.99,1802.67,1808.36,1805.56
2020-07-17,GOLDBLN,1810.51,1794.11,1800.19,1810.06
2020-07-18,GOLDBLN,1810.51,1794.11,1800.19,1810.06
2020-07-19,GOLDBLN,1810.51,1794.11,1800.19,1810.06
2020-07-20,GOLDBLN,1820.06,1805.0,1809.05,1817.09
2020-07-21,GOLDBLN,1841.01,1814.8,1818.92,1838.3
2020-07-22,GOLDBLN,1865.35,1839.93,1860.61,1856.7
2020-07-23,GOLDBLN,1891.13,1861.8,1869.54,1887.7
2020-07-24,GOLDBLN,1905.99,1881.1,1885.07,1902.48
2020-07-25,GOLDBLN,1905.99,1881.1,1885.07,1902.48
2020-07-26,GOLDBLN,1905.99,1881.1,1885.07,1902.48
2020-07-27,GOLDBLN,1945.16,1898.74,1935.09,1941.43
2020-07-28,GOLDBLN,1980.57,1907.11,1939.95,1949.97
2020-07-29,GOLDBLN,1963.55,1944.6,1952.8,1955.46
2020-07-30,GOLDBLN,1971.25,1939.17,1958.71,1940.1
2020-07-31,GOLDBLN,1979.9,1954.79,1972.46,1975.1
2020-08-01,GOLDBLN,1979.9,1954.79,1972.46,1975.1
2020-08-02,GOLDBLN,1979.9,1954.79,1972.46,1975.1
2020-08-03,GOLDBLN,1984.66,1959.59,1977.06,1973.74
2020-08-04,GOLDBLN,1994.6,1967.93,1976.17,1994.05
2020-08-05,GOLDBLN,2055.1,2009.33,2021.44,2047.55
2020-08-06,GOLDBLN,2069.21,2034.2,2049.3,2052.5
2020-08-07,GOLDBLN,2072.5,2024.11,2061.22,2039.08
2020-08-08,GOLDBLN,2072.5,2024.11,2061.22,2039.08
2020-08-09,GOLDBLN,2072.5,2024.11,2061.22,2039.08
2020-08-10,GOLDBLN,2049.58,2020.1,2032.85,2036.19
2020-08-11,GOLDBLN,2031.19,1939.37,2009.02,1950.13
2020-08-12,GOLDBLN,1949.0,1863.67,1880.69,1944.14
2020-08-13,GOLDBLN,1949.87,1912.44,1928.94,1947.7
2020-08-14,GOLDBLN,1962.09,1938.05,1951.43,1948.09
2020-08-15,GOLDBLN,1962.09,1938.05,1951.43,1948.09
2020-08-16,GOLDBLN,1962.09,1938.05,1951.43,1948.09
2020-08-17,GOLDBLN,1988.58,1929.07,1942.83,1983.71
2020-08-18,GOLDBLN,2014.97,1977.3,1997.93,1995.56
2020-08-19,GOLDBLN,2006.22,1957.38,1987.64,1963.24
2020-08-20,GOLDBLN,1954.99,1924.47,1943.48,1942.01
2020-08-21,GOLDBLN,1955.61,1911.0,1947.65,1939.85
2020-08-22,GOLDBLN,1955.61,1911.0,1947.65,1939.85
2020-08-23,GOLDBLN,1955.61,1911.0,1947.65,1939.85
2020-08-24,GOLDBLN,1961.4,1927.55,1933.48,1931.69
2020-08-25,GOLDBLN,1937.29,1914.9,1930.98,1920.86
2020-08-26,GOLDBLN,1943.46,1902.22,1919.11,1940.06
2020-08-27,GOLDBLN,1976.03,1909.67,1939.91,1918.27
2020-08-28,GOLDBLN,1967.23,1923.3,1941.37,1966.36
2020-08-29,GOLDBLN,1967.23,1923.3,1941.37,1966.36
2020-08-30,GOLDBLN,1967.23,1923.3,1941.37,1966.36
2020-08-31,GOLDBLN,1976.13,1954.15,1969.7,1967.93
2020-09-01,GOLDBLN,1991.91,1963.97,1988.01,1976.52
2020-09-02,GOLDBLN,1974.05,1937.29,1964.56,1940.23
2020-09-03,GOLDBLN,1950.81,1926.99,1932.48,1935.33
2020-09-04,GOLDBLN,1941.85,1916.24,1933.1,1921.33
2020-09-05,GOLDBLN,1941.85,1916.24,1933.1,1921.33
2020-09-06,GOLDBLN,1941.85,1916.24,1933.1,1921.33
2020-09-07,GOLDBLN,1941.09,1924.07,1930.01,1929.41
2020-09-08,GOLDBLN,1935.19,1906.24,1931.46,1926.65
2020-09-09,GOLDBLN,1948.53,1919.76,1928.32,1945.89
2020-09-10,GOLDBLN,1965.94,1941.97,1947.78,1958.04
2020-09-11,GOLDBLN,1957.11,1937.07,1942.39,1947.8
2020-09-12,GOLDBLN,1957.11,1937.07,1942.39,1947.8
2020-09-13,GOLDBLN,1957.11,1937.07,1942.39,1947.8
2020-09-14,GOLDBLN,1959.81,1936.79,1947.66,1959.39
2020-09-15,GOLDBLN,1971.71,1948.14,1967.51,1953.24
2020-09-16,GOLDBLN,1973.16,1949.51,1959.69,1966.77
2020-09-17,GOLDBLN,1962.48,1932.36,1944.09,1948.3
2020-09-18,GOLDBLN,1955.76,1940.79,1954.32,1954.65
2020-09-19,GOLDBLN,1955.76,1940.79,1954.32,1954.65
2020-09-20,GOLDBLN,1955.76,1940.79,1954.32,1954.65
2020-09-21,GOLDBLN,1955.34,1882.7,1952.34,1897.09
2020-09-22,GOLDBLN,1919.61,1894.52,1910.54,1903.6
2020-09-23,GOLDBLN,1905.16,1863.82,1885.4,1868.69
2020-09-24,GOLDBLN,1868.46,1847.57,1851.82,1863.8
2020-09-25,GOLDBLN,1874.81,1852.21,1867.09,1862.09
2020-09-26,GOLDBLN,1874.81,1852.21,1867.09,1862.09
2020-09-27,GOLDBLN,1874.81,1852.21,1867.09,1862.09
2020-09-28,GOLDBLN,1873.61,1848.81,1857.09,1869.9
2020-09-29,GOLDBLN,1891.65,1875.08,1878.63,1886.19
2020-09-30,GOLDBLN,1901.96,1880.59,1887.8,1899.84
2020-10-01,GOLDBLN,1908.86,1883.89,1892.89,1908.54
2020-10-02,GOLDBLN,1916.76,1888.79,1905.47,1907.74
2020-10-03,GOLDBLN,1916.76,1888.79,1905.47,1907.74
2020-10-04,GOLDBLN,1916.76,1888.79,1905.47,1907.74
2020-10-05,GOLDBLN,1918.36,1886.2,1894.63,1913.4
2020-10-06,GOLDBLN,1920.71,1905.7,1911.08,1912.99
2020-10-07,GOLDBLN,1897.61,1872.66,1885.92,1883.72
2020-10-08,GOLDBLN,1900.26,1882.5,1888.8,1889.49
2020-10-09,GOLDBLN,1928.81,1892.52,1908.48,1926.15
