date,UnemRt,TotRes,IndPro,CPIPrc
2016-09-23,7.31384282476,11641612.2395004,1585155626658.23,118.37776288378
2016-09-24,7.31384282476,11641612.2395004,1585155626658.23,118.37776288378
2016-09-25,7.31384282476,11641612.2395004,1585155626658.23,118.37776288378
2016-09-26,7.31384282476,11641612.2395004,1585155626658.23,118.37776288378
2016-09-27,7.31384282476,11641612.2395004,1585155626658.23,118.37776288378
2016-09-28,7.31384282476,11641612.2395004,1585155626658.23,118.37776288378
2016-09-29,7.31384282476,11641612.2395004,1585155626658.23,118.37776288378
2016-09-30,7.31384282476,11641612.2395004,1585155626658.23,118.37776288378
2016-10-01,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-02,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-03,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-04,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-05,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-06,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-07,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-08,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-09,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-10,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-11,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-12,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-13,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-14,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-15,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-16,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-17,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-18,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-19,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-20,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-21,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-22,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-23,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-24,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-25,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-26,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-27,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-28,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-29,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-30,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-10-31,7.29874547163,11539588.9804291,1591314371803,118.64529515933
2016-11-01,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-02,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-03,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-04,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-05,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-06,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-07,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-08,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-09,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-10,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-11,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-12,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-13,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-14,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-15,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-16,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-17,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-18,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-19,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-20,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-21,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-22,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-23,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-24,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-25,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-26,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-27,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-28,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-29,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-11-30,7.26258243895,11383825.1917352,1602465174214.54,118.92384741771
2016-12-01,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-02,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-03,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-04,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-05,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-06,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-07,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-08,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-09,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-10,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-11,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-12,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-13,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-14,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-15,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-16,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-17,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-18,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-19,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-20,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-21,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-22,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-23,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-24,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-25,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-26,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-27,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-28,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-29,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-30,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2016-12-31,7.29599081164,11340680.4979383,1607511401953.56,119.22245795548
2017-01-01,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-02,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-03,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-04,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-05,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-06,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-07,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-08,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-09,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-10,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-11,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-12,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-13,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-14,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-15,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-16,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-17,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-18,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-19,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-20,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-21,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-22,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-23,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-24,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-25,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-26,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-27,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-28,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-29,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-30,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-01-31,7.36272129648,11411137.9428791,1604619514581.89,119.67166462736
2017-02-01,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-02,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-03,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-04,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-05,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-06,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-07,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-08,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-09,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-10,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-11,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-12,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-13,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-14,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-15,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-16,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-17,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-18,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-19,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-20,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-21,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-22,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-23,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-24,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-25,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-26,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-27,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-02-28,7.31452344114,11449413.5728805,1609749650732.21,119.83627011194
2017-03-01,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-02,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-03,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-04,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-05,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-06,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-07,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-08,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-09,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-10,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-11,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-12,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-13,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-14,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-15,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-16,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-17,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-18,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-19,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-20,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-21,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-22,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-23,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-24,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-25,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-26,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-27,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-28,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-29,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-30,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-03-31,7.2503527749,11528993.8569792,1620012260396.12,120.00638354488
2017-04-01,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-02,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-03,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-04,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-05,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-06,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-07,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-08,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-09,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-10,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-11,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-12,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-13,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-14,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-15,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-16,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-17,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-18,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-19,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-20,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-21,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-22,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-23,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-24,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-25,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-26,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-27,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-28,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-29,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-04-30,7.15373268613,11614323.8897921,1627266485094.82,120.23845272249
2017-05-01,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-02,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-03,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-04,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-05,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-06,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-07,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-08,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-09,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-10,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-11,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-12,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-13,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-14,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-15,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-16,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-17,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-18,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-19,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-20,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-21,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-22,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-23,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-24,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-25,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-26,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-27,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-28,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-29,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-30,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-05-31,7.12049561279,11710107.0545973,1632869694824.51,120.33086022275
2017-06-01,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-02,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-03,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-04,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-05,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-06,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-07,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-08,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-09,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-10,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-11,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-12,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-13,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-14,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-15,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-16,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-17,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-18,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-19,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-20,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-21,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-22,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-23,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-24,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-25,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-26,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-27,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-28,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-29,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-06-30,7.05488778223,11773001.4842383,1637046611615.13,120.44325457185
2017-07-01,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-02,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-03,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-04,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-05,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-06,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-07,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-08,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-09,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-10,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-11,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-12,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-13,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-14,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-15,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-16,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-17,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-18,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-19,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-20,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-21,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-22,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-23,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-24,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-25,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-26,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-27,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-28,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-29,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-30,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-07-31,6.99948783698,11868569.3078342,1637932405496.72,120.61064451294
2017-08-01,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-02,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-03,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-04,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-05,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-06,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-07,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-08,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-09,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-10,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-11,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-12,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-13,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-14,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-15,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-16,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-17,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-18,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-19,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-20,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-21,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-22,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-23,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-24,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-25,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-26,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-27,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-28,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-29,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-30,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-08-31,6.98045710321,11933189.568863,1650158250548.89,120.92866756336
2017-09-01,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-02,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-03,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-04,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-05,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-06,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-07,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-08,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-09,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-10,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-11,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-12,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-13,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-14,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-15,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-16,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-17,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-18,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-19,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-20,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-21,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-22,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-23,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-24,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-25,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-26,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-27,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-28,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-29,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-09-30,6.96824636485,11976915.3732046,1649095196748.41,121.24887302329
2017-10-01,6.88613781861,11972486.8908303,1654779635999.22,121.43006766122
2017-10-02,6.88613781861,11972486.8908303,1654779635999.22,121.43006766122
2017-10-03,6.88613781861,11972486.8908303,1654779635999.22,121.43006766122
2017-10-04,6.88613781861,11972486.8908303,1654779635999.22,121.43006766122
2017-10-05,6.88613781861,11972486.8908303,1654779635999.22,121.43006766122
2017-10-06,6.88613781861,11972486.8908303,1654779635999.22,121.43006766122
2017-10-07,6.88613781861,11972486.8908303,1654779635999.22,121.43006766122
