symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_InvSIX,stderr_InvSIX,tval_InvSIX,pval_InvSIX,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
HEDG,817,817,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.02214255648003116,0.011237083132224934,6332.157448418903,6379.213839367503,-3156.0787242094516,1.5443324589585306,0.1281215749885654,2.0247765772304924,-0.03395972580465012,0.4055176365694673,-0.08374414018570717,0.9332806301069523,-1.665470585718256,0.6079999586611923,-2.7392610180198034,0.006293593842950766,0.003031797423227678,0.4533403002440062,0.006687685655998025,0.9946656914596703,0.3050342160857477,0.7928808993334163,0.38471631280586194,0.7005489701304959,0.6375115500944302,0.4925458210714718,1.29431927512369,0.19592541023937887,0.4530032489257356,0.814298792473435,0.5563108445116772,0.5781525920320202,-0.292609416708264,0.5305450197133627,-0.5515260832461532,0.5814257674404564,0.04656495126574864,0.6286006175239339,0.07407716436736667,0.9409673428030463,-0.19682194164558886,1.4886632611793922,-0.1322138772267792,0.8948480818861153,-0.08910457585138731,1.509073976759156,-0.0590458633729446,0.952930195951587
HT,2278,2278,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003305288082268154,-0.0007028675956850527,13603.307235565806,13660.485197675942,-6791.653617782903,0.9982736238069223,0.4390771916957701,2.03852378335428,-0.07621581603007109,0.10455837954720786,-0.7289307309478704,0.46612030675368354,-0.03886129990312043,0.2027744172337413,-0.1916479427398595,0.8480353712160216,0.044160449040577324,0.10147934010870355,0.4351668920321431,0.6634832530316537,-0.05955332645169493,0.22352227397621996,-0.2664312839714161,0.789931618728427,-0.07932871419384746,0.08900130349595059,-0.891320813042438,0.3728528999091849,0.17922656945505,0.22623864170598906,0.7922014033657693,0.42832721196488277,0.18419954217239243,0.2490627683314646,0.739570765258864,0.45963805186429485,0.13946486544469514,0.27864105375595627,0.5005180089752439,0.6167595940247512,-0.1458034163189954,0.19003839659211832,-0.7672313539454609,0.44302490450650966,-0.12534364373389117,0.16632178236328676,-0.7536213354190163,0.45115590459279054
HUSD,1218,1218,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008174898417184884,0.0007854729914851255,-584.74201263752,-533.6923581548216,302.37100631876,0.5651075063622509,0.8263949999518629,2.9473215362730603,-0.0007582440578799512,0.005431438406625645,-0.1396028088903655,0.8889970920338436,-0.0009856530632387562,0.00648635673641947,-0.1519578868834843,0.8792455253435282,0.00020341037501960023,0.008995790068226674,0.02261172987329374,0.9819637214665184,0.00047357505847207305,0.005848236281152287,0.08097741536167274,0.9354733270738311,-0.0021680509367242176,0.0014635448680270777,-1.481369641674768,0.13876888238408647,0.016492693126881102,0.018069792752133006,0.9127217646109561,0.3615710098478784,-0.0013555642631273368,0.005143105519862327,-0.2635692108381286,0.7921568374199158,-0.0017560351264113202,0.005981690007501511,-0.29356839358260184,0.7691381573052454,-0.001850982778100788,0.019557220081616606,-0.09464447249538674,0.9246129204847141,0.0020549065092825254,0.008749207682799897,0.2348677256024308,0.8143512045288183
ICP,1481,1481,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.02880787710538557,0.022742138655661992,9191.835260556149,9244.63534308499,-4585.917630278074,15.829581103305365,6.323471853447417e-25,1.9620117927852438,-0.31874481186846393,0.15797101021364648,-2.0177424417137066,0.04380314143861867,-0.7583567705577388,0.08585619223584796,-8.83287216459034,2.9026809483040594e-18,0.2209656117416312,0.1804282607650993,1.224672957576794,0.2208986291681533,-0.1802230476902419,0.4303644480752863,-0.41876843799772784,0.6754477813385753,0.1045759933176828,0.17396762026508036,0.6011233191460389,0.5478523962481832,-0.0031845555245541,0.5153617913165082,-0.006179261982963563,0.9950705489520042,-1.4363975507172202,0.7503543462212826,-1.914292304630192,0.05578068636247005,-0.4048627758139172,0.7381402193183436,-0.5484903345163865,0.5834402279449122,-0.6036472770750665,0.9233040378328919,-0.6537903576073391,0.5133511931280117,0.3380292695657655,0.2504053106125308,1.349928516846918,0.17725091815461
KNC,2803,2803,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.002873320083840891,-0.0003746495575798203,18308.96998742425,18368.246837880408,-9144.484993712125,0.8910337937278159,0.5323506981870927,2.026746745746558,-0.052034954085642925,0.12316158955372031,-0.4224933623720929,0.6726978195285722,-0.17161014999986224,0.17562963712761823,-0.9771138448299856,0.32859833557309415,0.007880589040305355,0.12324334984910051,0.06394332067372697,0.9490199834297871,0.26703165025929537,0.2770655447984535,0.9637851233127629,0.3352380084396518,0.010988301218365096,0.1397647084393769,0.07861999886138125,0.9373405730529507,-0.25080335123236497,0.2757946920040916,-0.9093842575789823,0.36322664577339747,-0.09906415859621537,0.3083997318662173,-0.32121998938439106,0.7480679801309116,-0.593818551876949,0.37751918481897284,-1.572949338089124,0.11584504322070123,0.15009509641438096,0.2773084637526115,0.5412568169873159,0.5883742166580268,0.38863705340008586,0.25794394909358487,1.5066724951903567,0.1320089406561786
LDO,1358,1358,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008391513475032308,0.0016202870875324793,8918.392095434012,8970.306388734376,-4449.196047717006,1.1456837862308287,0.3268828038736943,2.0311590551010585,-0.1816263908365309,0.1845162371649081,-0.9843382546014395,0.3251298842892686,-0.102455458247962,0.1773384720505687,-0.5777396019220604,0.5635386219917285,0.15622690690309096,0.2234521624340857,0.6991514658050134,0.4845807366194358,-0.18318958043235695,0.33597237704123895,-0.545251910426765,0.5856725288591805,-0.8545532279343926,0.3291096194039378,-2.5965610773762995,0.009520974351150388,1.0038564904643583,0.46862936654930815,2.142111788375803,0.03236729228532569,-0.7647409404071392,0.7772284470824912,-0.9839332866389198,0.3253288984281444,0.3215071486498622,0.727488224527291,0.44194137830721847,0.6586041290752374,-1.0404595771624146,1.0416395333489905,-0.9988672125540567,0.31804236763269617,0.02994407966828269,0.30373508830697155,0.09858617203297744,0.9214818406037986
LEND,2730,2730,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009895768406967487,0.006583152018738048,18548.4242272441,18607.434297764026,-9264.21211362205,2.2976474284294537,0.014415997362725277,2.0037944148660185,0.1788844344398422,0.14344389688283635,1.2470689818609246,0.21248077105041158,-0.24071606817467298,0.188637945667992,-1.2760744786647535,0.20203935935463355,0.05600304830411732,0.14313423997054908,0.3912624143296556,0.6956342658171861,-0.7078415483975878,0.32478082368956157,-2.1794437872174712,0.02938518426149307,-0.3188793050722938,0.2484384978597723,-1.2835341858019156,0.1994155462201469,0.5522339929323432,0.32338824008368705,1.707650200234353,0.08781665446515832,0.7565495897306269,0.40597391655539206,1.8635423579667376,0.062494884372777594,-0.24879329403352302,0.45305730386104315,-0.5491431037823644,0.5829528259670586,0.8363359841264351,0.3075805176639869,2.7190798379502095,0.006588420652916246,-0.21520346394886644,0.2671687481295251,-0.8054963967736766,0.420604478460631
LINK,2801,2801,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008785514940665151,0.0055544644641950525,18174.045240757438,18233.314876206066,-9077.022620378719,1.4191506095283632,0.173815701890891,1.9372890977753225,0.1463836143853537,0.12078126716982504,1.2119728316770377,0.22562648594696535,-0.5210871095225877,0.2304616728283038,-2.2610575681744822,0.0238332098233903,-0.03957831455140916,0.11853984173649794,-0.3338819587711931,0.7384939900501029,0.2233797358655266,0.29216467647077576,0.7645679093169585,0.4445942230902281,0.1139442515665655,0.16541822210922555,0.6888252703582328,0.4909911072536345,-0.057713040019067297,0.33869683216630114,-0.1703973422188077,0.8647101469843493,0.3956813704056547,0.2981078566689221,1.3273094336627884,0.1845160858815366,0.002366907378946681,0.34934577970854197,0.006775256826979229,0.9945946580147256,0.38431099493868404,0.2492388088464928,1.5419388205124298,0.12320305854136433,-0.2869249529899314,0.23256516452821574,-1.2337400296901324,0.21740480403034723
LOOM,2585,2585,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0025467307478288514,-0.0009806089076798141,17323.792733971688,17382.250808998066,-8651.896366985844,0.7642271496276263,0.6497981484886852,2.0091796195849234,-0.1258304040543136,0.14280479633630636,-0.8811356990978234,0.37832758102963737,-0.12875402849598572,0.20515437312457976,-0.6275958271569477,0.5303250467560576,-0.06348028851849222,0.15733201569463104,-0.40347978914668214,0.6866291955234216,-0.20745566029235799,0.3209753665133564,-0.6463289147260008,0.5181246434002028,-0.05463237771759053,0.1621362524316593,-0.33695349990045054,0.7361797376463741,0.08173523704247537,0.32429302775385604,0.25204130230179916,0.8010294908650358,0.46163188296862595,0.3450654893944657,1.3378094801039522,0.1810780787775468,0.16472269001515483,0.397459715622715,0.4144387054599424,0.6785877753533075,0.2349863133776925,0.2858530376258251,0.8220528818913027,0.41112380713906116,0.012331971614762766,0.2766177886226038,0.04458126744548438,0.9644445716959626
LPT,2354,2354,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.007822377760781651,0.003963432816895263,16167.524590783783,16225.035041963501,-8073.762295391892,2.7404499324418854,0.003484774515976167,2.0209735143977534,-0.020144815266402872,0.16244356390204148,-0.12401116290794273,0.901317207231863,-0.3069409029797774,0.11527232494123615,-2.662745833713778,0.007804276759591296,0.2859612984752231,0.153436864449824,1.8637066098853738,0.062489486118503586,-1.0192178937773513,0.47639751794411955,-2.1394273802595745,0.03250541660767398,-0.09632098938986076,0.1708189004683468,-0.5638778210477318,0.5728919273815294,1.0000177961644192,0.526498802212702,1.899373354624307,0.057639646092336766,0.5582262109138223,0.4415570151319614,1.2642222675298087,0.2062775859938654,-0.12242768416091093,0.48395817707288075,-0.25297162019534214,0.8003126140616514,0.42634115820082985,0.36316948288460676,1.1739454395079094,0.2405376872401031,0.0732894070410467,0.26608259071619556,0.2754385653107887,0.7830039110218654
LTC,3803,3803,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.001958485348296013,-0.0004285392681975253,23360.813865549222,23423.170122748867,-11670.406932774611,0.903569021272607,0.521010546381318,2.0066471405432127,0.09653281995930452,0.08606316175875116,1.121650866486889,0.2620824836443339,-0.1006215100636184,0.13607612721775605,-0.7394501307536381,0.4596798353063941,-0.021487373722144154,0.07918994214421927,-0.2713396820395669,0.7861446726110265,0.038447696814174856,0.08477145298097497,0.45354533232789546,0.6501822612978176,-0.05310974055363868,0.09049882693624062,-0.5868555687584351,0.5573359171454084,-0.07733690060252718,0.09353416089491977,-0.8268305383036549,0.40838554318312825,0.3235938093609989,0.18143303023072374,1.7835440930986652,0.07457834623301407,0.21774322166724785,0.2926333940860596,0.7440819334624963,0.456873367905577,0.22112941669974615,0.21308970812815947,1.0377292204405824,0.2994628131597098,-0.3238143180806444,0.2146353350083802,-1.5086719904157508,0.13146657810691526
MAID,3675,3675,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.015396749458192027,0.012978897001199807,26074.927618816568,26137.020702933038,-13027.463809408284,1.6904277832371282,0.08566882807960594,2.2121443389616147,0.04769670837851476,0.13843668180650973,0.34453807875270753,0.7304614323874639,-0.9066876379397867,0.6234836396920949,-1.4542284355489281,0.14596861289946986,0.07755005361818051,0.17090895169717157,0.45375068332049173,0.6500351491085692,-0.3951276955315436,0.4168005754773798,-0.948001799371286,0.34319104003028345,-0.3697395896480783,0.19065274682152597,-1.9393352354592577,0.05253717959220271,0.4892278119392703,0.3961331403971134,1.235008541443495,0.2169064924283852,0.5581393075274087,0.2163371990940559,2.5799506967118915,0.009920026502096805,0.11658587305724155,0.3899785079861264,0.2989546107535473,0.7649916277924041,0.6225045656655546,0.4138082701667591,1.5043308955973589,0.1325823541795974,-0.46673881534582407,0.24614161005704321,-1.896220696848686,0.05800944281523068
MANA,2836,2836,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003606938864798126,0.00039966506286082115,20147.764296124107,20207.15944873073,-10063.882148062054,1.0981780254508295,0.3604092512338981,1.9686208524181776,0.07622005842272898,0.16297312946236678,0.46768481819163615,0.640046448323524,-0.3800637402984438,0.33987068869884784,-1.1182598350963127,0.2635521041455347,0.11421519316613746,0.13301936183364552,0.8586358526435827,0.39061505306892697,-0.02951902892287142,0.44368392182027294,-0.06653166245413095,0.9469593072850769,0.2120340690572705,0.25311253135478384,0.8377067224698792,0.4022670370975946,-0.0016733330565480986,0.48308450737089936,-0.003463851626405726,0.9972364989002585,0.36706760747845724,0.3531958325339532,1.0392750244106306,0.2987667091775792,0.13032928568532895,0.4042961242039743,0.3223609574341989,0.7472033592665813,-0.08077882976297046,0.3022553707328916,-0.26725357953806594,0.789293635847978,0.15858165189330986,0.34055070640145935,0.46566237835479735,0.6414934547603148
