symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_diff_InvSIX,stderr_diff_InvSIX,tval_diff_InvSIX,pval_diff_InvSIX,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
MKR,2713,2713,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004921949999689201,0.001571518854906917,17266.44664394606,17325.393552450314,-8623.22332197303,1.0430983801594043,0.4026350651004651,2.230236523906972,0.013822507338859494,0.11588970949229042,0.11927294838700961,0.905068077438788,-0.2977093138383845,0.26129899781459737,-1.139343496639133,0.25466200282010043,0.16633571880507778,0.11936501019148534,1.3935048347773107,0.1635830358601662,0.01779137504247602,0.19477700803440928,0.09134227505606309,0.9272274720345594,0.0665245502024467,0.13354629220159828,0.4981385039280824,0.6184274047099159,0.054440822705618896,0.19377700151469557,0.28094573803945583,0.7787737627558853,0.5682761506379747,0.29013530205269406,1.9586591035887282,0.050256563486903195,0.35258403555799883,0.37830565786934744,0.9320083594408416,0.3514163768240691,0.29504031482735493,0.23666095413241162,1.2466793092631585,0.21262434210313655,-0.26686893174868365,0.20565651857639333,-1.2976439239369517,0.19452169263173755
NEO,2877,2877,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0035328771107521195,0.0003717195125838568,18390.890280875738,18450.430491748517,-9185.445140437869,1.2023158839781205,0.28870427431783474,2.015688955686071,0.014080854555377498,0.11370577186239976,0.12383588207305206,0.9014539932638639,-0.2331947873393519,0.14486617915920172,-1.609725532162209,0.10756904347909399,-0.0037562392880427856,0.1264113337658524,-0.029714418605853377,0.9762969026830111,0.11249316052022451,0.13489503103186112,0.8339310918995565,0.4043900234923068,-0.10249039519365982,0.11945743124169345,-0.857965838778963,0.39098380220277607,-0.057154125974568926,0.12562734614044269,-0.4549497201881075,0.6491802227477692,0.393415528989726,0.2540228461444242,1.5487407332096828,0.12155559615538714,0.01706586619956854,0.31654793119945596,0.05391242373596619,0.9570087342958713,0.3374410329415288,0.23825168185340878,1.4163217246422173,0.15679111440709131,-0.2627245095750089,0.22033981784215023,-1.1923605644587705,0.2332196176022521
OMG,2877,2877,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00889886776273574,0.005754733046438365,19086.32630057516,19145.86651144794,-9533.16315028758,2.5034920799228706,0.007502735331229297,1.9818148954952388,-0.01577694189365814,0.1292979304993855,-0.12202006507546631,0.902891769453467,-0.3672066087249527,0.1882208325792835,-1.9509349931829452,0.05116309476905225,0.10182603562406235,0.1143514132260345,0.8904659133751704,0.373291269905082,-0.26938542622959016,0.3444385200016954,-0.7821001734308468,0.43422097364874945,0.20880932242880754,0.17048188838886844,1.224818216187953,0.22074540627859862,-0.10353407574122178,0.3515111284883095,-0.294539965737287,0.7683668783294899,0.27164382869428005,0.3158913046054092,0.8599281611553056,0.38990130335824325,-0.5448909366063848,0.3837621805130777,-1.4198661678383293,0.15575652067483328,0.4700395732454436,0.2952578916657791,1.591962777331997,0.11150447614562943,-0.008887244695333626,0.26313004427616526,-0.03377510432068379,0.9730588644859612
PAX,2374,2374,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.000519849245602777,-0.0033341873254297827,573.6929097922157,631.2890512991847,-276.84645489610784,0.07521172147005724,0.9998886515087722,2.887721817157187,5.359815776242744e-05,0.00568911287382757,0.009421180235147491,0.9924839021012628,-0.004054383959496092,0.010281992784022604,-0.3943188878518064,0.6933816449739455,-0.0005980653757337827,0.006048114542820109,-0.09888459808416879,0.9212383894666228,-0.006464120095237261,0.015098734383618992,-0.428123306960771,0.6686008502111973,-0.003533326913588929,0.00832221390283811,-0.4245657411405834,0.6711924035235339,0.008383077205109134,0.016375101786027586,0.5119404639220122,0.6087411112200465,-0.000662225483787561,0.008876741145455502,-0.07460232003347209,0.9405375212282467,-0.0007215927486750886,0.007962862865865238,-0.09061976337284076,0.9278025034844546,0.00012291885553097903,0.011689143578163034,0.010515642545499122,0.9916107844964748,-5.049429121477874e-05,0.010692578216177993,-0.00472236818790629,0.9962325129085536
PAXG,1932,1932,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005790943358560119,0.0010616190933523395,5367.630158810878,5423.1367712419315,-2673.815079405439,0.9295822316462002,0.4979962890744277,2.3653359268716194,0.040299575236722444,0.022146497601439462,1.8196816472733406,0.06896546359924556,-0.014375868902583647,0.012105031849595818,-1.1875944715555333,0.23514228712976784,0.04291036226876252,0.04364593158991116,0.9831468983624886,0.3256608472126812,-0.04144911709227158,0.046318607167871034,-0.8948696782277775,0.37097058288293183,0.00835789678889131,0.04146857558920844,0.20154771824538686,0.8402919871277084,0.05873861892082689,0.06354542835215889,0.9243563297001729,0.3554186975422935,0.022562106280455,0.11662125861371188,0.19346478119558072,0.8466157519502101,-0.07520514526399544,0.08685817328324699,-0.8658384400826541,0.3866885428893748,0.10258745763901697,0.07248988029356909,1.4151969519546574,0.15717532653401306,0.028058845595233105,0.02473733697721125,1.1342710664887543,0.2568245510523375
PAY,2797,2797,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00503895564603607,0.0017909870572854203,19005.504217858484,19064.759407656355,-9492.752108929242,0.8283648476228639,0.5898920824027695,2.162187518803069,-0.23524282122970278,0.14123866842853097,-1.665569520352278,0.095912796372316,-0.37644305985127696,0.3150637399420184,-1.1948155631001975,0.23226187163417883,0.12530622214639242,0.14617001710523714,0.8572635115461228,0.3913737794633614,-0.23162476757239547,0.3184034337705663,-0.727456877048941,0.4670078917504902,-0.205697079502451,0.18481470695221117,-1.1129908593023365,0.2658093856355494,0.25330034843176463,0.3358068898252159,0.7543036075394549,0.450731356884683,0.4362944164800949,0.33655922026203744,1.2963377325999446,0.19496765193013757,0.004429594568350417,0.421308422764536,0.010513899862918388,0.9916120368735515,0.44321977273610125,0.3400771249673528,1.3032919305544295,0.19258394220405617,-0.12187826497558735,0.3080772339116438,-0.3956094497087762,0.6924237739436413
PERP,1577,1577,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006723328127536843,0.0009071342128639248,10410.475437321442,10463.916165827173,-5195.237718660721,1.5051298667679975,0.14055374733074585,2.0021137255372286,-0.17352237851705377,0.1823734927143507,-0.9514671015751159,0.34151690437039484,0.10464478957723562,0.08264664857272153,1.2661709988779246,0.20564373531354158,-0.12105218261092654,0.21950641787784522,-0.5514744570169778,0.5813886332739053,0.0863933792996808,0.3060431281178328,0.28229151829351845,0.7777579954055351,-0.826180577228743,0.31149481598206596,-2.6523092354651245,0.008076589356227074,0.5616340319169715,0.4430661893349156,1.2676075165203589,0.2051301501458141,0.6002194760006773,0.554383502610178,1.0826791799804503,0.2791206696159115,-0.38621075873660765,0.686071504968645,-0.5629307673319829,0.573564130179266,0.9341518585131294,0.7110150044752824,1.3138286149144185,0.18909994730658003,-0.16402849257522578,0.2040764197705032,-0.8037601441640645,0.4216597990908596
POLY,2542,2542,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.03954781319240708,0.03609294921108486,17501.483306387338,17559.771651663217,-8740.741653193669,5.8715955028908144,3.8523700907069926e-08,2.0202211228395095,-0.11907075504625443,0.15852980650289233,-0.7510938016825374,0.4526668418282128,-1.5868385551882191,0.24542891504612716,-6.465572953740926,1.2092620923639516e-10,0.04040424569323803,0.11931945604116176,0.33862244292581867,0.7349225872843178,-0.17062868645938056,0.3328793600608096,-0.51258415790096,0.6082874844324853,0.26782459058371116,0.19434323867890219,1.3781008920316304,0.16829536711649118,-0.05018961490441501,0.36592108688495273,-0.13715966830901674,0.890915625443925,0.5548235843251592,0.3794845006013277,1.462045441766372,0.14385434385763565,-0.05728255947597971,0.44085130298445663,-0.12993623720331696,0.8966273191082799,0.3009565035752683,0.33671686334941975,0.8937969443572478,0.3715165088864679,0.10753191706456364,0.3068874373384019,0.35039530453633133,0.7260715455373703
POWR,2767,2767,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.002379234116186013,-0.0009132436590080228,18366.468451751298,18425.614628841704,-9173.234225875649,0.6717327644442727,0.7352404212790211,1.9774676216695612,0.01766980497110985,0.13108979821219083,0.13479161011834273,0.8927865869118963,-0.0914825454263286,0.25211818188540963,-0.3628558033466558,0.7167407247883627,0.08973521962907124,0.11593567847015736,0.774008664228154,0.4389927626063088,-0.3408294443137432,0.27664388725365713,-1.2320150923892772,0.21804966501922357,-0.3009614952937009,0.21338744791660694,-1.4103992443422373,0.15853588043413605,0.4710786856236345,0.306372261557072,1.537602272573493,0.12426190568486135,0.12385320929983515,0.3244147671944904,0.38177426499695594,0.7026585544792026,-0.19642349464356032,0.4266531072679883,-0.4603821964436867,0.6452786185498918,0.13471565078879172,0.3044073733281307,0.4425505509801738,0.6581259565732691,0.12206562649625666,0.2980280216521739,0.4095776827278291,0.6821479394363648
PPT,1818,1818,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.01606744620636935,0.011169551856732851,13023.047791097182,13078.102713844557,-6501.523895548591,2.55244566979086,0.006491642750355555,1.9804616698200277,-0.2255404574594207,0.20336944222159992,-1.1090184198551438,0.26756972916067057,-0.8951811859224339,0.2941062488973085,-3.043733988239738,0.0023702976144770846,0.1517867076128024,0.17846511607645124,0.8505119148762929,0.3951531574558085,-0.8089873332194728,0.41840021141846795,-1.9335251540070435,0.053327472374082134,0.0002900579950760457,0.2939590034788976,0.0009867294134328771,0.9992128128184643,0.7450024955531933,0.4657857614879622,1.5994531330740285,0.10989467355131108,0.6827524145558055,0.3336839583023036,2.046104997163995,0.0408904299209143,0.4419389282137144,0.35718975629989236,1.2372665240787801,0.2161488189854174,-0.285924895429556,0.38670996387434614,-0.739378144190931,0.4597733922221561,-0.2840329818145005,0.45910566684786375,-0.6186658155727405,0.5362144681802015
QASH,2593,2593,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.018071398328536326,0.014650044315743793,17980.094861786172,18038.700569641558,-8980.047430893086,1.397019164675194,0.1835644259005358,2.0576792544460134,-0.09739834611317139,0.1519652253990027,-0.6409252238954043,0.5216281249782166,-1.0050336615049114,0.520013154579118,-1.932708149120484,0.05338135666377283,0.0007932922040359211,0.17791871158905156,0.004458733974356957,0.9964428010993429,0.5594308979068621,0.41740680524117074,1.3402534191641464,0.18028084513548656,0.144623335144714,0.16552925402705276,0.873702572966818,0.38236146894962153,-0.5891370555344088,0.48095255735961245,-1.2249379830075544,0.22071028020479452,0.3345921994938701,0.26081620435029673,1.2828658415889158,0.19965418085593947,0.20753960037685218,0.2993110067071972,0.6933911407403707,0.48812646431339834,0.14518508332303753,0.2877068960823024,0.5046284440867397,0.6138628733135714,-0.13115402896105505,0.29235142190625213,-0.44861772214370144,0.6537450777567644
QNT,2268,2268,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004401334052766326,0.0003796159228179885,14374.412264101295,14431.545642990013,-7177.206132050647,0.8864896597691567,0.536500251866995,2.133070310014409,0.1445380319875955,0.1252188584265268,1.1542832589581893,0.24850785238279377,-0.1480397393599157,0.21836467649746163,-0.6779472840317037,0.4978755159134427,0.015802604930124843,0.13069597865561813,0.12091117946149255,0.9037722899425141,0.2908712771880666,0.3882768369278902,0.7491337353252583,0.453855686242159,0.2667978356714355,0.18256411693747943,1.4613925241552401,0.14404876602218175,-0.2595039739935633,0.4072074307167091,-0.6372771084673503,0.5240098367936803,0.3864941624526381,0.34066116926416684,1.1345412900668168,0.2566896107767836,0.1609324576918062,0.38030979608093385,0.42316148400647063,0.6722182870699339,0.046456548356888866,0.28474617315018286,0.16315073822743326,0.8704145480736747,-0.08905781411022343,0.21175948458665994,-0.42056115825960855,0.6741161207387011
REN,2367,2367,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.01102454489667637,0.007199543136500175,15846.23427381019,15903.80050715558,-7913.117136905095,3.236597882722265,0.0006500459556034116,2.0393656076449123,-0.021641361728445524,0.14753828992353785,-0.14668301862290273,0.8833949289032063,-0.5835045481167224,0.14638812321840589,-3.9860101713726754,6.92627904606007e-05,0.131834884508676,0.14288297891048093,0.922677323176984,0.35627104221595707,0.315044806102196,0.3062871387845953,1.028592997252032,0.3037778713820439,-0.04278914245503358,0.19772287426929103,-0.21640967244263504,0.8286873963661245,-0.3074456926100083,0.3368221521713428,-0.9127834693414387,0.3614509902604154,0.23485042690800823,0.3993107739604387,0.5881394698638304,0.5564957557321023,-0.3995937746517343,0.393528808308612,-1.0154117467770392,0.31001515837970506,0.2476852290628396,0.2976851343223465,0.8320376145979638,0.40547308850904185,-0.0040153054077464445,0.2520970209264265,-0.015927619426007796,0.9872935010996878
REP,3161,3161,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010385225630584749,0.00753148228892353,21148.31394753624,21208.805024749505,-10564.15697376812,3.7970124753733225,8.840947265440566e-05,2.0472957403900955,-0.07774239430190692,0.12689025946221,-0.6126742480581016,0.5401363909755015,-0.6788386272107372,0.1264673294991827,-5.367699546586252,8.558282232274447e-08,0.05784847682658368,0.10854839932477402,0.5329279582787999,0.594121393554935,0.0430860787494161,0.32524646145367114,0.1324720907242011,0.8946194364294028,-0.09230203155092775,0.1478578966247411,-0.6242617652352213,0.5325013171304727,0.03304302583154984,0.34536647224792943,0.09567525653685667,0.9237846355523762,0.35455992078046733,0.2817145769610416,1.2585785393330908,0.20827673944966485,0.07662459972596977,0.37811745956150966,0.2026476106520677,0.8394236830940641,0.2593627633148174,0.2798377078461802,0.9268327893015141,0.35408502234588446,-0.2262907766983117,0.26527316245453253,-0.8530481357574107,0.393698071450834
SNT,2903,2903,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.012749409090401342,0.009645931857363843,19470.05827220264,19529.689392792436,-9725.02913610132,0.7790759402750965,0.6359045202014649,1.7567321331799646,-0.08912121061455121,0.1332767006478433,-0.6686931037558917,0.5037451781166351,-0.7139593864670644,0.693522424974361,-1.0294683499145092,0.303346606282449,-0.029644726902789506,0.10233138242756805,-0.28969340782406183,0.7720717773800013,0.6320141692415635,0.6623949480815698,0.9541349478464544,0.3400958878514214,0.04899842175187961,0.271963125502002,0.18016568114311846,0.8570352507649748,-0.5228844723021281,0.6039126284666635,-0.8658280149394024,0.38665703127244244,0.2568496822016769,0.31679845036928767,0.8107668516126602,0.4175669639056243,-0.05666511592303103,0.40456250115844805,-0.14006517104470337,0.8886183512709658,0.24631145043323044,0.25144406064249275,0.9795874669055717,0.3273725610282171,0.05099325380617439,0.25504923850961386,0.19993493846190113,0.8415456645354359
SNX,1878,1878,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005651557345750402,0.0007826041445053722,12143.888571133357,12199.107163655373,-6061.944285566678,1.2169558548072372,0.2797836248170113,2.0250053606313445,0.010882758630425027,0.14862017758730733,0.07322531036562596,0.941634793229668,-0.1793114130393741,0.14265302838660754,-1.256975860010611,0.2089220847260943,0.05992658710491561,0.1513153854722144,0.39603763303976613,0.6921232338753249,0.04385068697371,0.2917170423879186,0.1503192498277093,0.8805292400188445,0.24442744173781497,0.19978711383513112,1.2234394753783873,0.22132057467555544,-0.32209310617584896,0.35302615493642125,-0.9123774589275312,0.3616897037145227,0.48115139073701857,0.5515550502434118,0.8723542473678326,0.38312909427135144,-0.1436595136115809,0.41178777725421356,-0.3488678429687678,0.7272284868002807,0.31042376375100267,0.36835628150361754,0.8427269449128535,0.3994908213059526,-0.10153053796658129,0.1674584850475347,-0.6063027378861148,0.5443886129051585
SOL,1877,1877,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010507860142526138,0.005660048896626746,12198.380076405101,12253.593256207094,-6089.190038202551,1.7003784641699693,0.08380668608533892,1.982892910261817,0.2846201560513454,0.15241543908932734,1.8673971465878583,0.06200529479789966,-0.3719693250041439,0.2608205315837643,-1.4261504749854537,0.15399482460097155,0.2480724002437279,0.17351105662594443,1.4297209933919255,0.1529671543105431,0.09710340412981622,0.21770541041584832,0.4460311939162876,0.6556272786426023,0.22959974696021954,0.18261872384406136,1.2572629034264602,0.20881827037451,-0.11684600512074747,0.1503984762080603,-0.7769095011248881,0.4373121925075888,1.2310461939386932,0.5809315535630903,2.119089910658466,0.03421671812416016,0.6703584370581432,0.5105326692273783,1.313056886394047,0.1893277753843968,0.3505432741016675,0.3397410357547707,1.0317955066066673,0.3023037451634415,0.056473923779657355,0.17412630802861415,0.32432734845774713,0.7457271413999809
SRM,1754,1754,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.011526316639873802,0.006335964743583888,12047.278906701977,12101.802931214213,-6013.639453350988,1.6952763108187867,0.08504274185827172,2.0203638518259,-0.2705604120781617,0.1922831055342982,-1.4070940414986222,0.1595808068405633,-0.39882432239717885,0.24334626351288816,-1.6389169763276692,0.1014140761138181,0.384722977011507,0.23649623194879224,1.6267615506652546,0.10397156334319872,0.5150190860052479,0.4728363513245712,1.0892121228888365,0.2762134705472415,0.6974633089639333,0.2950804783283636,2.3636375842789596,0.01820752724710588,-0.6265941468076534,0.5245712003890869,-1.1944882722171817,0.23245229449594976,0.7833477111204675,0.5906242178397185,1.3263047593707875,0.1849154690529912,0.36238465282693544,0.8506100429299825,0.42602912561281026,0.6701401156289326,0.2010049175370233,0.6790668188641873,0.2960016775274424,0.767264657769806,0.052084589109122933,0.19411227574440407,0.26832197453449536,0.7884837817442748
SUSHI,1733,1733,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.015396047770442012,0.010161886181507596,11641.480370713001,11695.881837519628,-5810.740185356501,1.964035960766202,0.03983426594041973,2.046461422028852,-0.17189340723547147,0.18966204735285622,-0.9063142027338389,0.36489853846163867,-0.7893388060285608,0.2829630941579669,-2.7895468431226043,0.005337305907825245,0.2823264920238017,0.18792884475413055,1.5023052602338545,0.13320477994493007,0.13441197699925966,0.31643066291832217,0.4247754492552272,0.6710543530823203,0.2585129283330272,0.3189738214453049,0.8104518645501287,0.417794425221764,-0.21480174784453387,0.40436307116518516,-0.5312101009263179,0.5953428765826004,0.73039814063133,0.5630954553336825,1.2971124766022242,0.19476922429645102,1.5087439958097373,1.0830354511954698,1.3930698151610497,0.16378156171731323,-0.7621410139777076,1.0192525764894522,-0.7477449962429353,0.4547178317680094,-0.15618524577790333,0.18748360102904296,-0.8330608379647496,0.40492792387876686
SWRV,1647,1647,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0036497801003602115,-0.0018280158551051695,12415.994921243739,12470.062028545515,-6197.997460621869,0.4779318675636147,0.8902220217554005,2.0121492282093887,-0.2886284494734816,0.2576780001605532,-1.1201128900940083,0.26282996607116677,-0.4044549990275542,0.5188294861884001,-0.7795528392167873,0.43576680964549586,0.2467565713173226,0.18825375193055643,1.3107657551938028,0.19012076882605397,-0.4786720966755732,0.5742082670896645,-0.8336210467705213,0.4046161779927231,-0.14475551808718895,0.38437709778180945,-0.3765976665169552,0.7065214283164778,0.3891815078821792,0.5822427366620593,0.6684179696483957,0.5039610640326355,0.6776968230729072,0.7955282757131364,0.8518827598747494,0.3944037710513002,0.7195600611900494,1.1062158038377505,0.6504698800122981,0.5154800307457386,-0.1989560923397699,1.0301966857566882,-0.19312437623853834,0.8468855198681253,-0.18862634678789628,0.2391364226794741,-0.788781335249466,0.4303540362949717
TRX,2532,2532,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.013476942281044124,0.009914058043696494,14882.00201120662,14940.250468116888,-7431.00100560331,2.5008885635022398,0.007588710431996009,2.040984070366219,0.07780445365163298,0.09381911591823759,0.8293027800372663,0.40701252592217463,-0.4806261545250276,0.1423683759231732,-3.375933393975006,0.0007469359710878267,0.1603120966297763,0.08959784102852714,1.7892406199691173,0.07369747702633483,0.07113636053342037,0.1880848179354871,0.37821426159882865,0.7053036459549906,0.09220817374863133,0.12084106871799985,0.763053279210998,0.44550384766729456,-0.1956719605288026,0.11807018199439581,-1.6572512824456402,0.09759455713088337,0.3425196331995584,0.26434997729851345,1.2957051734972271,0.19519707878687023,0.037193083039900224,0.3024916832220648,0.12295572110852411,0.9021520762594769,0.3208054028861427,0.19407464345940087,1.653000088871749,0.09845680876554191,-0.05264815559704958,0.17458132845233876,-0.30156807754743764,0.7630065082334434
TUSD,2521,2521,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004492395113296577,0.00088112206050317,-672.4212382056467,-614.2168430530248,346.21061910282333,0.8206652021373656,0.5970593460243275,2.76072350112158,6.372114983935109e-05,0.004241867178899577,0.015021957819971532,0.9880158703842166,-0.00016820809585907067,0.006483452639380371,-0.02594421602424884,0.9793039191138864,0.008888616109867697,0.005355548520720495,1.659702283618166,0.09710073971401066,-0.023820041873113113,0.011048120947972258,-2.1560265302386084,0.031177444954852022,0.0008344675095185638,0.005239391508314294,0.15926801961532416,0.8734706795050163,0.027832588194484403,0.01266104693600735,2.1982848918544002,0.0280208593256824,-0.00065580792243617,0.004426902440027879,-0.1481414897483126,0.8822431450182839,-0.0008401307224970792,0.0052160673166519456,-0.16106592792907756,0.8720545890722813,-9.411044535557675e-05,0.0073247933182632105,-0.012848204893498808,0.9897499307403306,0.0003696343882324954,0.0060367253004609215,0.06123094390335647,0.9511802181788738
UMA,1726,1726,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004647192730401595,-0.0006660784827812183,11150.758591655638,11205.118869819156,-5565.379295827819,0.8695794744794613,0.5519449790582127,2.046646950807113,-0.15506407546225046,0.15933865591007507,-0.973172985403887,0.33060693214939996,-0.09946815433231304,0.24410318469349354,-0.4074840500635399,0.6837042379260218,0.07214072776871022,0.19176735615061496,0.3761887800760551,0.7068238869415568,-0.6070179548899576,0.23808655604152182,-2.5495683795942465,0.010873487303284385,-0.09761934411100434,0.30694756868327555,-0.31803263511669333,0.7504995677075007,0.39189356598536507,0.3555006120142848,1.1023710023025726,0.2704577449602568,0.11798393998690593,0.4630656176315262,0.25478881500718314,0.7989172879384832,0.2543661949153825,0.7242347339548013,0.3512206512471096,0.7254667015092853,-0.11739441547113205,0.6851076193283724,-0.17135178789314393,0.8639677239475948,0.017951177033788415,0.16086051207617955,0.11159467791130233,0.911158075324126
UNI,1716,1716,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.011577761691405453,0.006270005041776883,10760.927338298226,10815.228479683845,-5370.463669149113,1.5569746486120135,0.12290901197064898,1.9565763458894752,-0.023355030917115854,0.14603517582503797,-0.15992743381976054,0.8729575088612885,-0.5292242143767044,0.1878829256990011,-2.81677652403897,0.004907678225978121,0.23243601295209998,0.1496489115758185,1.5532088439837266,0.12056204886730638,0.22742660655239832,0.31245117057181576,0.7278788750772983,0.46678940866068386,0.11533269935852798,0.19788977926830711,0.5828128152195023,0.5600977197254167,-0.2745383405921573,0.3465613078559625,-0.7921782794813917,0.4283688400259349,0.632586999485259,0.4488016094467063,1.409502519977876,0.1588721509520889,0.7840186090275765,0.6769860513445772,1.1581015701437563,0.2469875893175813,-0.2641998580448388,0.6247387729468769,-0.42289652809383804,0.672425008952165,-0.17858030790338408,0.14843075503288375,-1.2031220070518467,0.22909903172256266
