symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_diff_VIX,stderr_diff_VIX,tval_diff_VIX,pval_diff_VIX,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
MANA,2836,2836,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003499034120720057,0.0002914129859155068,20148.068156447913,20207.463309054536,-10064.034078223956,1.09555817990069,0.362351579220007,1.9671353167306547,0.07699970631722884,0.16313730251760847,0.4719932543258631,0.6369684356704122,-0.36653144437285406,0.3463463770269801,-1.0582800014226843,0.2900192262304816,0.06791072025355145,0.1901649624067412,0.3571147880980207,0.7210328245186242,-0.03748488327554883,0.44358716364375944,-0.08450398556990837,0.9326617839397888,0.20512723708853808,0.2534748803914908,0.8092606130111197,0.41843411559144017,0.009094407289438028,0.4834708912256833,0.018810661519625543,0.9849934908258917,0.3825564122110659,0.351927091049003,1.0870331439127487,0.2771158619487349,0.16736677256196608,0.4029034119073512,0.4154017256137125,0.6778797188284416,-0.09411825299572268,0.30501180395384725,-0.3085724938368751,0.7576697352550259,0.14196788158540863,0.33949367879266384,0.4181753312470701,0.6758510447602468
MKR,2713,2713,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006988410498450892,0.0036449371331257474,17260.86911323044,17319.816021734696,-8620.43455661522,1.0419229387179594,0.40356652868616105,2.2088797831868523,0.01336064738842839,0.11574638753830253,0.11543036178133088,0.9081126849108112,-0.21708263363393582,0.23933584146558579,-0.9070209973759832,0.3644774512722758,0.3238121272579014,0.22799170833044463,1.4202802796169123,0.15564272509482566,0.014337983543553645,0.19067875800806133,0.0751944458488002,0.940065630291995,0.06784407396656227,0.13189562441593525,0.5143769876141967,0.6070309688627511,0.03682347613152774,0.1928697430443657,0.1909240690130295,0.8485995822380392,0.5867243268374225,0.2870249026423128,2.0441582644436664,0.04103571359985991,0.3591391663858532,0.37567019891421655,0.9559958906079261,0.33916076092838354,0.3093606029552697,0.23768625063575421,1.3015502669077559,0.19318233282909406,-0.2762312201210567,0.20469113895603722,-1.3495025799841027,0.17728987519069456
NEO,2877,2877,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003683551750783942,0.0005228721475963871,18390.459756751392,18449.99996762417,-9185.229878375696,1.224001836315119,0.2751445769093788,2.014796182988193,0.014039808018018685,0.11369861159695246,0.12348266896862443,0.9017336446025874,-0.21468534527156768,0.144507887001744,-1.4856306442912472,0.1374879532213301,0.07728660720662106,0.15429483878757932,0.5009020898814576,0.6164788905367904,0.11405038296183342,0.13493250859020825,0.8452402178944578,0.39804800881094504,-0.11106939303120934,0.11933549679858964,-0.9307322298131331,0.352071284385883,-0.05819635750275566,0.12449379735968208,-0.4674639117531074,0.6402039085685243,0.395999314222631,0.2534734141567622,1.562291317770008,0.11833091079560999,0.017465617082109253,0.31621650169971505,0.05523309817238735,0.9559566498538279,0.3400653552242752,0.23825135774402761,1.4273385824295468,0.15359237872895956,-0.26374894263319537,0.2201735813954859,-1.1979136686678018,0.2310506965068442
OMG,2877,2877,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008797586000939273,0.005653129981908034,19086.61722390689,19146.15743477967,-9533.308611953446,2.472054144783929,0.008298850130977685,1.9815138174384643,-0.016036437664080572,0.12928436887543807,-0.12404003518423205,0.9012923635848434,-0.34588877659483397,0.19176855337223578,-1.803678290900179,0.07138779740496708,0.07585231402232508,0.1640674105416375,0.4623240762556867,0.6438843899424597,-0.273428260369427,0.3439132883267762,-0.7950500014108893,0.42665092461843546,0.19900531083878342,0.1689846553855451,1.1776531448062253,0.23903369398954072,-0.09997354960726855,0.35108442942055246,-0.2847564324406809,0.7758515366105083,0.27768162020298415,0.31538617155525805,0.8804495734028472,0.3786903882605108,-0.5396540315557632,0.3826776683336651,-1.4102051836618459,0.1585887307070215,0.4729751831464696,0.2952903271971338,1.6017293476420398,0.10932680331365775,-0.013401558787434792,0.26280132416991675,-0.05099502002040859,0.9593330788192432
PAX,2374,2374,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0005423997162122829,-0.0033115498992779546,573.6400233998465,631.2361649068156,-276.82001169992327,0.0870586515021865,0.9997940589230216,2.88785712693978,5.420226371310229e-05,0.005689295009121983,0.009527061547379175,0.9923994338780668,-0.004058242905764866,0.010281401413034533,-0.3947169012018066,0.6930878934817128,0.0014239273614451897,0.004752881191807308,0.2995924585490709,0.764514713513161,-0.006498922610712264,0.015095589971292676,-0.4305179607468991,0.6668586547877289,-0.003599327784145852,0.008243836913612182,-0.4366083198713769,0.6624358133524194,0.008311194913184744,0.016433979106320194,0.5057323524275638,0.6130923107438431,-0.0006079337118557876,0.008890147472287118,-0.06838286021136024,0.9454867229796338,-0.0007318935789531241,0.007974716868351174,-0.09177674781881605,0.9268832945666097,0.00018348520386676608,0.011721366620922062,0.01565390878050466,0.9875118358768064,-6.341671357658167e-05,0.010704166819609166,-0.005924488532858755,0.9952734760293598
PAXG,1932,1932,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009174552270975522,0.0044613233970001165,5361.146009169946,5416.652621601,-2670.573004584973,0.8124970337872816,0.6046844411496777,2.325433013535747,0.040200126029593816,0.022173266170400798,1.8129997502694106,0.06999026756871343,-0.0034616033445822956,0.010961840806893988,-0.3157866826897601,0.7521992566897993,0.07209267254160197,0.08532861467019055,0.8448827256864802,0.39828314351050553,-0.04326227336761206,0.04640570940349074,-0.932261868716477,0.3513201554230383,0.0012105690997378151,0.035791683549256145,0.03382263642535402,0.9730221526925902,0.057104216319810754,0.06324471341660967,0.9029089268481646,0.3666891686268057,0.03143667958252792,0.11553595188800259,0.2720943487184126,0.7855791633740996,-0.07265978343968856,0.08701415188517425,-0.8350340934836895,0.40380394023531163,0.10861440898284513,0.0718014918922906,1.5127040695167948,0.13052185619023443,0.027314532674529504,0.024835860883964497,1.0998021289515834,0.2715582601263316
PAY,2797,2797,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004888814040119538,0.0016403553264312531,19005.921732175833,19065.176921973703,-9492.960866087917,0.8099044911957726,0.6070832242712605,2.1571850797098087,-0.2355252376728068,0.14123980805317615,-1.667555634061274,0.09551754042238689,-0.38217804506455944,0.30631390011305876,-1.2476679802108217,0.21225863343041018,0.08440585003258833,0.1764801560975093,0.4782738858523684,0.6324932020771679,-0.22984267208775572,0.3183702171333456,-0.7219352179274006,0.4703955311530985,-0.21471773643291284,0.18437905588109743,-1.1645451562100428,0.24430391178936806,0.2529607680361329,0.3359913113239911,0.752878897490914,0.45158696965344225,0.4442052166874533,0.33668825055478435,1.319336852282507,0.18716607827225315,0.009124902241248012,0.4208655720334674,0.021681275085438434,0.9827037695345378,0.4477564532070035,0.34072272824509797,1.3141373207275775,0.18890932129996266,-0.12725939536394246,0.3082555104034458,-0.412837373766279,0.679757869591357
PERP,1577,1577,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006548724824283592,0.0007315085090060514,10410.747353072393,10464.188081578124,-5195.373676536196,1.573472572691638,0.11782814481101923,1.997473274515032,-0.17333486955252733,0.18250858402885614,-0.9497354355953013,0.3423960079276196,0.09967746546756036,0.07912444783288865,1.2597555900558044,0.20794879489743737,0.07735101396687953,0.19526220376041367,0.3961392039894678,0.6920573232491842,0.0825256387633557,0.30583764117761464,0.26983480007756494,0.7873235714944448,-0.8270815050022965,0.3103320858201097,-2.6651498275358194,0.007775971099914124,0.5602937243528798,0.44252748959535365,1.2661218512441146,0.20566132315444652,0.599141088246786,0.5549566258956515,1.0796178661347176,0.2804817668939401,-0.383540135048906,0.685814537135674,-0.5592476016194895,0.5760742272218375,0.9313055439197795,0.7118137906906252,1.3083555785231362,0.19094834765228996,-0.16309435550830514,0.20386834845048546,-0.7999984144077015,0.42383534056294736
POLY,2542,2542,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.03952252216723795,0.036067567211005014,17501.549452541876,17559.837797817756,-8740.774726270938,5.888590089668292,3.608532685188699e-08,2.02042189007618,-0.11915793130910396,0.1585286271584276,-0.7516492979531196,0.4523326851271601,-1.5846477966075505,0.2502438815331747,-6.332413751332717,2.851765156051194e-10,0.00013556276596365935,0.21397680902942084,0.0006335395250474087,0.9994945591343404,-0.17172998957026447,0.33350673370469225,-0.5149221056577675,0.6066529383277335,0.2680752261375342,0.1953229600261153,1.3724716546467026,0.17003967379232654,-0.05042011343123077,0.3669208474936302,-0.137414141975419,0.890714510117826,0.5558723439493105,0.3783580747567391,1.4691700297573989,0.14191239560386262,-0.05599814938958825,0.440289460279595,-0.12718485097060467,0.8988043154545102,0.30100767299251585,0.33705546749961274,0.8930508536932773,0.3719158264016802,0.1065871167485027,0.3060886798942136,0.3482229946737656,0.7277020154645462
POWR,2767,2767,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.002393469798038672,-0.0008989609947069876,18366.429395488078,18425.575572578484,-9173.214697744039,0.6548084203275104,0.7504321148003044,1.9780983058345514,0.017405608059726956,0.13103985523828843,0.13282682606811386,0.8943401381749979,-0.057939692652929725,0.2524385093671284,-0.22952002370076746,0.8184819721236806,0.09603618599336274,0.18402198171215628,0.5218734473992391,0.6018008308832684,-0.3507360321794787,0.2754318088211788,-1.2734042363537987,0.2029831678036502,-0.3121769944592633,0.21502397064234657,-1.4518241548916104,0.14666553922555567,0.47692116842881727,0.30582559249405883,1.5594547354243489,0.11900482686928784,0.13063495503683642,0.3233423499117523,0.40401436765858156,0.6862338341479224,-0.19172417090373403,0.42553614927339367,-0.45054731832091016,0.6523516606820938,0.13872374318503491,0.3050046937555976,0.45482494540295576,0.6492713861960084,0.11705581824650813,0.29745852207038387,0.39351980044737356,0.6939663663967468
PPT,1818,1818,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0161274381439358,0.011229842426731973,13022.936941357377,13077.991864104752,-6501.468470678688,2.682665682774074,0.004253260216055795,1.9822746648468481,-0.22554045745942006,0.2033632422474194,-1.109052230712466,0.2675551478337987,-0.839599670624064,0.2939318983797018,-2.856442853777876,0.0043331295511810424,0.169129642416588,0.23889632976765865,0.7079624981307874,0.4790598003016685,-0.8118002418127674,0.4185788722182334,-1.9394200130328632,0.052605596669231064,-0.007349984375566762,0.2916941492217093,-0.025197572166523734,0.9799001541342836,0.7393884660080434,0.468176278640152,1.5792950214300576,0.11444332783283012,0.6913764969678644,0.33268070544187783,2.078198361547763,0.03783186440434478,0.4458824766208332,0.35632383787490385,1.2513405762579688,0.21097213153258662,-0.27990611307253477,0.386653050614172,-0.7239206121041151,0.4692081295945648,-0.2923607709186994,0.4582395892935762,-0.6380085390906617,0.5235489167557369
QASH,2593,2593,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.018118478563808993,0.01469728859364805,17979.970533014617,18038.576240870003,-8979.985266507309,1.4984923171752957,0.14248460415292688,2.0578529509517094,-0.09739834611317146,0.15196158223985987,-0.6409405895724061,0.5216181429386013,-0.996986364457177,0.5263474653476469,-1.8941600940334693,0.058315380793910424,0.054176809233783825,0.17896383551240858,0.30272490013786857,0.7621238960504865,0.5594398006050818,0.4167385241505702,1.3424240097441837,0.1795765223046215,0.141326475638665,0.16713610687071243,0.8455771663270081,0.3978669885141646,-0.5887248089332691,0.4792677352773212,-1.228383981643605,0.21941476930213188,0.33702044847454876,0.25989816299665724,1.2967404024278673,0.1948363491546275,0.20786579029792443,0.2989357389153729,0.6953527572585428,0.48689680931915236,0.14761020876378242,0.28808677287272855,0.5123810693974273,0.6084281456259841,-0.13252089685237195,0.2924420219544192,-0.453152717132516,0.6504768395520457
QNT,2268,2268,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0051535844930122865,0.0011349050766915614,14372.720645898804,14429.854024787523,-7176.360322949402,0.9184985325343205,0.5077619877505763,2.1242364838248755,0.1444432637886368,0.12517410653972386,1.1539388439157576,0.24864900728686262,-0.12825009589946199,0.2031983479219913,-0.6311571782497845,0.5280024996911418,0.16626360969526616,0.20504782444543498,0.8108528346737488,0.41753679392750387,0.27915641297237465,0.3874709708728276,0.7204576186534422,0.47131886347195395,0.2563471189571447,0.18287712673406945,1.401745114521137,0.16113066515773894,-0.2543655392836645,0.40631337913087945,-0.6260328907400553,0.5313574946320387,0.39556183717926047,0.33987646975498625,1.1638400194765388,0.24461346784039203,0.16141311900647135,0.3797562953013081,0.4250439584639463,0.6708456755581444,0.05486809720750452,0.28505302031276825,0.19248383036707237,0.8473807749701143,-0.09082930379234136,0.2119812814057651,-0.42847794479777657,0.6683446066178397
REN,2367,2367,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010770686993552991,0.006944703402208763,15846.834076148574,15904.400309493964,-7913.417038074287,3.3979478055597823,0.0003708892737943177,2.0345314691594028,-0.021990568324335498,0.14755869782905534,-0.14902929239597423,0.8815434327154936,-0.5774393880391692,0.14614814410434213,-3.9510552226164957,8.01238949127586e-05,0.06537679943945451,0.20143426943016707,0.3245564899378715,0.7455459341158405,0.32867678919703114,0.3062791366760852,1.0731282344727033,0.2833248552905262,-0.0393987254283997,0.19636225881978014,-0.2006430648394586,0.8409952159586567,-0.32647411852188324,0.3368157708230675,-0.9692958192666791,0.33249834826807867,0.24229010895377895,0.39777667369433795,0.6091109031193745,0.5425103911678278,-0.3940980722328503,0.3917998128686077,-1.005865902148895,0.3145846614106486,0.2505746871936616,0.29784487674969995,0.8412925880348017,0.40027048476268534,-0.008670938019745528,0.25169768379608326,-0.03444981252497509,0.9725214170118106
REP,3161,3161,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010328763430376475,0.0074748572691696324,21148.492580788763,21208.983658002027,-10564.246290394382,3.6717760156434065,0.00013850789733971353,2.047810809809793,-0.07783602006268538,0.12689236434762424,-0.6134019210915796,0.5396553157698573,-0.6826722116852512,0.12837739575031853,-5.317697930350462,1.1249602224614906e-07,-0.022238720255246203,0.15567457008586252,-0.1428539050596408,0.8864147850579566,0.04415052557401468,0.3258290374346256,0.13550212074905402,0.892223625957649,-0.09150756113451267,0.14801133139493894,-0.6182469968487944,0.5364576480571595,0.03307593893219577,0.34599063459893714,0.09559778683182131,0.9238461603847048,0.3552519668933245,0.28092323232011435,1.2645873534891978,0.20611371161484635,0.07842104446815182,0.3778882109913372,0.2075244534949241,0.8356138365524226,0.2587550007915152,0.27946360987038693,0.9258987276072322,0.35457020032341635,-0.22747654896071665,0.26482612964032537,-0.8589656514244451,0.39042543278678943
SNT,2903,2903,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.012835800848402523,0.009732595192669335,19469.806852367106,19529.4379729569,-9724.903426183553,0.7774768654348087,0.6374011449635986,1.757759546216898,-0.08905971295515529,0.1332614770522028,-0.6683080131272127,0.5039908736075953,-0.7311454269337985,0.7050703801228771,-1.0369821900706948,0.2998317310835372,-0.07459245887755493,0.17959023231424032,-0.4153480838926463,0.6779182308253834,0.6319692232433292,0.6610048971467445,0.9560734360233198,0.3391158547738643,0.055022969702854245,0.2733030112809433,0.20132588164677442,0.8404580681098026,-0.5228672850042093,0.6024269921946677,-0.867934690474909,0.38550282967115856,0.25290129876084544,0.3159938577809696,0.8003361221538153,0.42358248388450903,-0.05836224136136403,0.4046505472204788,-0.14422874690829135,0.8853299926727018,0.24326125533742862,0.2513758051157969,0.9677194478815084,0.33326624184077325,0.05363405013018056,0.25481923238687126,0.21047881522832765,0.8333089623165504
SNX,1878,1878,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006326775984604405,0.001461129077020784,12142.633248705533,12197.85184122755,-6061.316624352767,1.345968930808062,0.20789910788134572,2.0067932910440875,0.01024541939431808,0.14857650611212408,0.06895719695135594,0.9450311911201961,-0.19312448700805318,0.13867654898275716,-1.3926254181019893,0.1639015283277132,0.1782396507202287,0.14381900560523395,1.2393330768081885,0.21538039823059052,0.051412242857693746,0.2891452392534399,0.1778076754451772,0.8588936125689943,0.23667298918507884,0.19988470141828407,1.184047540936165,0.23654734379178602,-0.3321926228810188,0.3515670763929512,-0.9448911607118827,0.3448386372564701,0.4860796176932982,0.5512940671516577,0.8817066002627244,0.3780507777230723,-0.1347562391272911,0.4102789844954843,-0.3284502599932078,0.7426086611786396,0.3068943650760012,0.3677630172165552,0.8344894693293431,0.40411366412773764,-0.10525626504311408,0.16771907028552693,-0.6275748182000089,0.5303604656134797
SOL,1877,1877,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009289873871128784,0.004436095354438674,12200.652188669195,12255.865368471188,-6090.326094334598,1.4574266935566067,0.15834975091859343,1.985128914710789,0.2839595669117182,0.15246035368347186,1.8625141556555507,0.0626901838562193,-0.3815225099309268,0.2685320196580913,-1.4207710142600527,0.15555305187100626,-0.09306300290093186,0.1895365877318887,-0.4910028402145515,0.6234830888717597,0.09176672049796036,0.21779106219393543,0.42135209578180605,0.6735472893853562,0.24273565655786616,0.1838877316447723,1.320020940966166,0.1869924865266109,-0.12269032942766661,0.15030705853405985,-0.816264589462808,0.4144546549036445,1.231307262079278,0.5808786111451252,2.1197324853327255,0.03416238554201351,0.6705637379608212,0.50760852678732,1.321025362211413,0.18665743382799876,0.34891431416295343,0.3394066825493639,1.028012505653028,0.3040792831961249,0.05371195219377351,0.17410971810669956,0.3084948547263585,0.7577407934015598
SRM,1754,1754,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009359782425906293,0.004158054328959548,12051.05343072015,12105.577455232387,-6015.526715360075,1.4821956682418351,0.14885386627870595,2.028753772297173,-0.2713556295000671,0.19248506248519506,-1.4097490267377935,0.15879522314248892,-0.38199384314582097,0.24816653407736547,-1.5392641258661213,0.1239244093355571,-0.0934544175772968,0.16394510400113382,-0.5700348183416962,0.5687287904801623,0.5195296660771078,0.4750597429993043,1.0936091170281894,0.27428011903933275,0.710630334457396,0.296732448838807,2.394852120953679,0.016733870235707434,-0.6275099607770783,0.525471066862915,-1.194185561011646,0.2325706274582636,0.7811194437841482,0.5906790674727648,1.3224092181329319,0.18620834891350765,0.3456781918505416,0.849255926018138,0.40703653782117827,0.6840319766851557,0.21199975016595785,0.6779738279238214,0.3126960679517242,0.7545496231424873,0.0479391979433563,0.19457408465608605,0.2463801797042493,0.8054174499173294
SUSHI,1733,1733,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.013982796672803333,0.008741122231016751,11643.923018834492,11698.324485641118,-5811.961509417246,1.7867044655014759,0.06610268253308774,2.0467841223358705,-0.17266526392010262,0.18999166988955743,-0.9088043913739655,0.36358273902897964,-0.789399390287553,0.2859327874971733,-2.7607865372744524,0.005828446048281691,-0.043587334399428496,0.20516939147763547,-0.21244559963604387,0.8317849888056053,0.13259669894604492,0.31777483904795356,0.4172661981146831,0.6765366152374483,0.2557088708327492,0.31768535425081207,0.8049123682008565,0.42098327130706836,-0.21833281781819816,0.402991807392423,-0.5417797925742726,0.5880415057669159,0.7303543572944033,0.5641758298450309,1.2945509514206215,0.1956517163686535,1.5020587175551003,1.086107611204351,1.3829741197463057,0.16685516503188613,-0.7577569242947229,1.0230642454505343,-0.7406738410264977,0.4589939336951734,-0.15982604319893517,0.1879915921879316,-0.8501765495935591,0.3953471517385052
SWRV,1647,1647,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0030982651072893885,-0.0023825630014671084,12416.906341613436,12470.973448915212,-6198.453170806718,0.3107220884194304,0.9716963122092285,2.01072441534333,-0.2886284494734803,0.25774930722552797,-1.1198030077377994,0.2629619860066869,-0.4120430144933443,0.5292444809704066,-0.7785494781879156,0.43635766847966095,-0.024842400375520823,0.3204290601179437,-0.07752854989611997,0.9382125546039266,-0.4795173984503345,0.5750812595912828,-0.8338254645806634,0.40450099337797096,-0.14946389831363333,0.3842111275535518,-0.3890150169916692,0.6973156317630191,0.3998498512009123,0.5827356923234053,0.6861598773994516,0.4927094651254462,0.6762097150780847,0.7953168173734334,0.8502394269887252,0.39531632209898004,0.7084457957883359,1.105248217897916,0.6409834318807923,0.5216231692111014,-0.1921285596338022,1.0312969739574176,-0.18629799610149464,0.8522341615253924,-0.1919668280039759,0.23858499459125307,-0.8046056221299919,0.4211641325583604
TRX,2532,2532,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.012368756640721124,0.008801870127786438,14884.81099200595,14943.05944891622,-7432.405496002975,2.077702765592698,0.028285284669004495,2.043694713072227,0.07743360803712786,0.09384920438030771,0.8250853968174469,0.4094020819815115,-0.45603608888022185,0.14529115193550893,-3.138773991430977,0.0017164102482922134,-0.003212343276852339,0.1384352395508429,-0.023204664414024054,0.9814888757607583,0.06821967467099319,0.18905626208648435,0.36084324273684143,0.718247219678052,0.08946574815853443,0.1217748393930026,0.7346817175410317,0.46260248340039023,-0.19373543149381164,0.1182253508156218,-1.6386961862008047,0.10140278319588412,0.3457818736354049,0.2633309977094075,1.3131073692166848,0.18926766861531058,0.041853373068677736,0.30202598710014916,0.1385754036284286,0.8897968774327429,0.3201507902292886,0.19431076617569693,1.6476224994131639,0.0995562305376334,-0.05584768559099553,0.1745255302235292,-0.3199972263053251,0.7489972592912244
TUSD,2521,2521,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0029588475348796273,-0.0006579885683797304,-668.5868850857923,-610.3824899331705,344.2934425428962,0.5763484059323771,0.8175287486544999,2.763964227316133,4.1738741189216704e-05,0.004246594090081884,0.009828756952942467,0.9921587030644001,-9.985794829058892e-05,0.00650280811057309,-0.015356127167312104,0.9877492994522715,0.0032416342334809995,0.004253880855437031,0.7620416141504658,0.44610760283834106,-0.023566629665867207,0.010955643877616501,-2.1510948994989,0.03156499911015018,0.0005689314038341978,0.005198145453678573,0.10944891960104386,0.9128552859583297,0.027470702246034248,0.012563322981002791,2.1865793220132246,0.028866358980087724,-0.00024301773980037146,0.0044501787527835256,-0.05460853446580482,0.9564547361941144,-0.0005414352375489157,0.005176220437362254,-0.10460049839469844,0.9167012742430408,6.439817424294496e-05,0.007322371623845803,0.0087947153669759,0.9929836299328307,0.00010401860743347808,0.006026107352269221,0.017261326649666855,0.9862295258047915
UMA,1726,1726,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004786532164741009,-0.0005259952436322823,11150.52115200444,11204.881430167958,-5565.26057600222,0.8822785170676994,0.5403762610344844,2.037319893499939,-0.1556632651628703,0.1594342093352121,-0.976347960779149,0.3290321241636964,-0.09742483431613116,0.23465064656344345,-0.4151909902783499,0.6780549226233878,0.10437096879288184,0.21580621219361631,0.48363282841572064,0.6287092764163165,-0.6121258173787847,0.23778080156387246,-2.574328176845497,0.010128164482734648,-0.10692842252044768,0.3053378469424249,-0.35019708035280117,0.726234540767947,0.4006541615815688,0.3515245161941861,1.1397616471229077,0.25454751018032923,0.11678247694473337,0.46360589458126655,0.25190032807976365,0.8011488073265761,0.2562485061121639,0.7246679875825974,0.3536081495292446,0.723676776481115,-0.12107238154884409,0.6863726488679984,-0.1763945310882113,0.8600051857047395,0.0160363318330195,0.16111171609284985,0.09953547899506977,0.920724952680027
