symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_diff_EPU_DUS,stderr_diff_EPU_DUS,tval_diff_EPU_DUS,pval_diff_EPU_DUS,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
MAID,3675,3675,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.016507312103264837,0.01409218681238611,26070.780139952236,26132.873224068706,-13025.390069976118,1.8943846450066641,0.04830786427471477,2.209775035802004,0.04769670837851476,0.13835858639874346,0.34473255054120683,0.7303152250771616,-0.9169830436629933,0.6196376496856263,-1.4798697983058735,0.13899394622217767,-0.2926466656498232,0.2072309404060793,-1.412176507409403,0.15798289634761498,-0.3706109362124631,0.41973863613036955,-0.8829564503024507,0.3773177116842473,-0.37704716420930956,0.19130540535965015,-1.9709174631028787,0.04880845061232837,0.45650331797448923,0.398914272428187,1.144364465066036,0.2525472496476692,0.5544621668312835,0.21737279341299293,2.550743163970132,0.0107896596741536,0.12396163710956273,0.385953603466568,0.32118274320063583,0.7480902227009637,0.6176298269076614,0.4095775774990728,1.5079678694302048,0.13164894198407803,-0.4671497398119452,0.24683763998914035,-1.8925385116811906,0.05849799928703857
MANA,2836,2836,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0035857148397657745,0.00037837272015128764,20147.82406568924,20207.219218295864,-10063.91203284462,1.1361451488287908,0.33301561708789457,1.9688885931366995,0.07698861023562664,0.16313558383626808,0.4719302093704871,0.6370134309663396,-0.37628461221700865,0.33946577260674765,-1.1084611250422398,0.26775805710420686,-0.10737853547099135,0.12442441308161768,-0.8630021457328886,0.388210304548663,-0.04447820174196382,0.4452887593171868,-0.09988619926127808,0.920441833949734,0.2047993386576887,0.25322267959385064,0.8087717063344042,0.41871528533326763,0.009682065817955304,0.48424053963066194,0.019994331381961477,0.9840493212137674,0.3786498797098012,0.35257868440976164,1.0739443320111206,0.28294030507152573,0.16614263741411198,0.40320169541309236,0.41205837997256883,0.6803282212338189,-0.09737416062475686,0.304947848532403,-0.31931414205209624,0.7495121640207612,0.14451222143390827,0.3400055846502067,0.42502896410534124,0.6708482668776902
MKR,2713,2713,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005043852481786959,0.0016938317830723637,17266.117941695327,17325.064850199582,-8623.058970847664,1.062361359641924,0.38755040163976434,2.2296303889873177,0.013430838655342142,0.11590509999490256,0.11587789196448493,0.9077580216879343,-0.2812043483740153,0.26226252922008847,-1.0722246491340401,0.28371593568635284,-0.18041132623651235,0.11313484253929836,-1.5946575094568671,0.11090706670336034,0.0011986639234001506,0.19404463140882877,0.006177258884708382,0.9950717528149426,0.06424900971741515,0.13251960649881966,0.4848264450437182,0.6278391893610913,0.057545220947685355,0.19262155476040504,0.29874756757759413,0.7651558824023866,0.5713659413206857,0.28988343655272275,1.9710196212496196,0.04882464554189774,0.3562558636205191,0.37810171311261864,0.9422222943338193,0.34616398872022724,0.29598413209648045,0.23699095004715307,1.248925885303172,0.21180154664393214,-0.2697683895796183,0.20544723625372355,-1.3130786984472222,0.18926914147054005
NEO,2877,2877,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004077463435646522,0.000918033464169854,18389.333921357178,18448.874132229957,-9184.666960678589,1.4313436150574566,0.16863431779735713,2.0140986869080812,0.014047525010687567,0.11369196945271427,0.12355775942935078,0.9016741917999076,-0.23864781539797705,0.14358604475334513,-1.6620543856328855,0.09661234662289332,-0.14472881804015308,0.10787150857478399,-1.3416778902263804,0.17980783722669985,0.1081767866379784,0.13465076769020168,0.8033878194208784,0.42181791691741344,-0.10247268799554562,0.11933955789774896,-0.8586648869886463,0.3905979688316352,-0.06057332113083488,0.12478743674962495,-0.48541201509227194,0.6274215936813168,0.39216004276768474,0.25392321247209554,1.5444040698357993,0.12260200720287627,0.015721207365217843,0.3162908460453118,0.04970490787762357,0.9603610443110899,0.3374677327681342,0.2382356735894312,1.4165289676545956,0.15673047873977333,-0.2619784636653165,0.22010481851748104,-1.1902441092833678,0.2340500489187886
OMG,2877,2877,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008761308919314037,0.005616737816132367,19086.72141953836,19146.26163041114,-9533.36070976918,2.466165208126871,0.008456707012444647,1.9816495954387954,-0.015994920181072583,0.1293076225940875,-0.12369665345470468,0.9015642240385789,-0.3662493423068475,0.1876257366518598,-1.9520208093115947,0.05103398267387596,-0.06207863036403606,0.12335652555565896,-0.5032456133504338,0.6148306670951271,-0.2724286142452996,0.34433509082963754,-0.7911729634900493,0.42890920320380865,0.2053637188443927,0.1702572361536302,1.2061967143592327,0.22784222864163575,-0.09964756893584072,0.3513242390848936,-0.28363419841282855,0.7767114227417631,0.2740676304257329,0.3156336033362828,0.8683094180366321,0.3852984123988148,-0.5420297221849544,0.38333478752034766,-1.4139852156156922,0.15747596776222275,0.47054956122646646,0.2950968606510296,1.5945596987658932,0.11092211979468627,-0.011250880347268288,0.2628254885877241,-0.04280741722473027,0.9658580637565126
PAX,2374,2374,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.001929603211825004,-0.0019189972899289476,570.3843939206045,627.9805354275735,-275.1921969603022,0.43813475859558254,0.9149440569794616,2.8868344767661807,5.0590094004822686e-05,0.005685018506711576,0.008898844206944518,0.9929006038211474,-0.004600925121647045,0.010272017603424739,-0.44790860951339057,0.6542607249043646,-0.010405715942830561,0.005975900285705243,-1.7412800490867857,0.08176625863310451,-0.00619940825067,0.015111041117823817,-0.4102568580372439,0.6816551904712798,-0.003535043783124933,0.008261805455811892,-0.4278778775452952,0.6687795099372966,0.007740119112266181,0.016397767196370917,0.4720227467297615,0.636954678082422,-0.0008199269457943416,0.008900600718009329,-0.09212040532672305,0.926610281952072,-0.0008568375079122999,0.00801786578907586,-0.10686603273900139,0.9149044451052184,0.00010129901266463757,0.011696467941785686,0.008660649793494186,0.9930906277827117,1.767439435780213e-05,0.01071001377449134,0.0016502681256954366,0.9986834181688313
PAXG,1932,1932,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006129251851857975,0.0014015368765231129,5366.982837954931,5422.489450385984,-2673.4914189774654,1.1855370661311628,0.29977047134643453,2.3597699869308295,0.04015029272947863,0.022177634014707685,1.8103956762408424,0.07039302742946585,-0.011613284503082844,0.01168516171632099,-0.9938488473687315,0.3204235465882138,-0.0470137257464584,0.024056099956727507,-1.9543369802680997,0.05080849424847556,-0.04390133459274103,0.04650319432570602,-0.9440498707520671,0.34526469975641827,0.00798307235165332,0.040276721426382577,0.19820561527692135,0.8429054879072204,0.057555619270677205,0.06331898064166919,0.9089789299734998,0.3634770192854464,0.023606897450367967,0.1174637103081128,0.20097183537320568,0.8407421986651497,-0.07408815528370899,0.08770040319320933,-0.8447869403802885,0.3983366172973474,0.10271719167171357,0.07271448518859432,1.4126097627632705,0.15793496485415026,0.027399068759350675,0.024786100607818218,1.105420703033387,0.2691178825430105
PAY,2797,2797,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004808201103428278,0.0015594792354308717,19006.14587492962,19065.40106472749,-9493.07293746481,0.7788614107572831,0.636105359904346,2.1601321125498316,-0.23551107307948949,0.14125187089195781,-1.6673129466697798,0.0955657674738003,-0.3777162558092465,0.31295242706777887,-1.2069446444249534,0.2275570060456631,-0.052057093796398675,0.13751479660648303,-0.3785563087103056,0.705046519145272,-0.23110945584580964,0.3187961202442587,-0.724944380341692,0.4685476735452416,-0.21328685087442886,0.18444239000898907,-1.1563873731197802,0.24762293536199045,0.25184791761012326,0.33633942876454354,0.7487909417436482,0.45404709607753035,0.439693545428761,0.3364944705161084,1.3066887689249929,0.19142741973415814,0.008185551875260766,0.42094634331745345,0.0194455944450091,0.9844870452730337,0.44393165550903346,0.3401448902149502,1.3051251636574537,0.19195914421909602,-0.12496398288529542,0.30799193198347313,-0.405737845405642,0.6849667167986727
PERP,1577,1577,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006429141434639352,0.0006112248913157092,10410.933556840193,10464.374285345924,-5195.4667784200965,1.5013051576014362,0.1419289967891449,2.0029685182496006,-0.173096079557098,0.18246517352241437,-0.9486527002142386,0.34294640840395885,0.09784465688683416,0.0818605684637446,1.1952599245651316,0.23216987915483223,0.013628889941199478,0.19484574482036793,0.06994707507605165,0.9442448834456596,0.08335504323522738,0.3053554268785368,0.27297711420201504,0.7849074792837697,-0.8221377892468964,0.31078621172401044,-2.6453483398967035,0.008243871214562323,0.559627465288858,0.44288992604659094,1.2635813830409557,0.20657193877467508,0.6000921262208514,0.5549099734678523,1.0814224917794104,0.27967886343630866,-0.3837860917700834,0.6856775871817917,-0.5597180058742846,0.5757533553015942,0.9325235049159571,0.7113255410896219,1.310965867312314,0.1900651250769114,-0.16241074242320008,0.2038263127450988,-0.7968095003823563,0.4256847392976095
POLY,2542,2542,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.039525154447867306,0.03607020896026969,17501.542568155564,17559.830913431444,-8740.771284077782,5.887505719910457,3.6236219112416977e-08,2.020455520445862,-0.11915280471747731,0.15852561039822297,-0.7516312627225373,0.45234353196148114,-1.5841185468452712,0.2451510368564334,-6.461806432305528,1.2392473594782604e-10,0.013193276520758523,0.16931052725372261,0.07792354518504073,0.9378951008973166,-0.17257661526511167,0.33298144832886223,-0.518276967474386,0.6043108681918394,0.26792065946914023,0.19429919969328635,1.3789076840875827,0.1680464752076121,-0.04982699250946662,0.3659801984468779,-0.13614668968681654,0.8917162709967145,0.5559856479279566,0.37939873913313843,1.4654388393548412,0.14292687787014485,-0.05585709848682496,0.440760921461409,-0.1267287905234937,0.8991652410631035,0.3009885823040385,0.33671489058091664,0.8938974507030522,0.3714627369169353,0.10649723414873208,0.30672296671521126,0.3472098463615003,0.7284628763504499
POWR,2767,2767,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0022199568996774666,-0.0010730465428978597,18366.905398294115,18426.05157538452,-9173.452699147058,0.6394509878138978,0.7640325042170509,1.9780305020705042,0.01746927056816811,0.1310909965673287,0.13326064356521877,0.8939970843491585,-0.08454277233391475,0.25133732535370734,-0.3363717355348538,0.7366164414227873,-0.019181132950311874,0.11351875760697429,-0.1689688414025898,0.8658336815425762,-0.3489868906001287,0.27638772411997803,-1.2626714580443372,0.20681523560011864,-0.30351248951313364,0.21358603538126203,-1.4210315247031402,0.15542193016067526,0.47720011649014227,0.30681472460588194,1.555336423645014,0.11998200657013054,0.12637815357641075,0.3244174840643177,0.38955407702796785,0.6968967348478401,-0.1932964101075601,0.4266136189373016,-0.45309479474439474,0.650516530824748,0.13505157295416853,0.30473963296515705,0.44317036035024004,0.6576776695080805,0.11969339012048558,0.29786817320377923,0.4018334313233266,0.6878381059016674
PPT,1818,1818,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.015908988606106234,0.011010305474167592,13023.340547670829,13078.395470418203,-6501.670273835414,2.6199531359614747,0.005218142630283032,1.983975881306076,-0.22554045745942047,0.2033858173970754,-1.108929129601461,0.2676082392530692,-0.8685662142009886,0.2884649394697259,-3.010994042456739,0.0026400121081797154,0.10322367368873832,0.2079231869331753,0.49645099813669896,0.6196366023297579,-0.8224550312336142,0.4194904530680003,-1.9606048843745496,0.05007847297011637,-0.011960324350412138,0.29067424378820106,-0.0411468322564107,0.9671833825816167,0.7654839430366487,0.4640645813096467,1.6495202906379107,0.09921480109313857,0.6864455686665014,0.3334431924142624,2.058658219099812,0.039669979825161406,0.44587779544605627,0.35661778867281935,1.250296002073887,0.21135323373688245,-0.28657023779544766,0.387250870239037,-0.7400118626423162,0.45938887411293106,-0.28689449795298927,0.45883178954898274,-0.6252716234744711,0.5318717099567216
QASH,2593,2593,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.018086532030290536,0.01466523074816617,17980.05489758614,18038.660605441524,-8980.02744879307,1.3947288838456577,0.18459350060111912,2.0578913759446347,-0.09739834611317136,0.15196405433358348,-0.6409301629934645,0.5216249163700136,-1.0048030107275268,0.517139844680861,-1.943000565635421,0.05212460695145666,0.03035441334079455,0.18357219988436463,0.16535408607575292,0.8686782299159532,0.5596010087506302,0.41666463815720217,1.3430489595315742,0.1793741157877191,0.14576823548864123,0.16598197307852744,0.8782172713399249,0.3799075026462766,-0.5899278494619942,0.47911695168891405,-1.2312815219383608,0.21832968402807298,0.33498009081411617,0.2609764720864234,1.283564331052748,0.1994095732877734,0.20786553120751744,0.2996770192833021,0.6936318697531161,0.4879754712464015,0.14530374076825708,0.28781488207256106,0.50485138128342,0.6137062916414258,-0.13138379165730601,0.2931099773651881,-0.4482405984208919,0.654017160385014
QNT,2268,2268,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004469109778768243,0.0004476654286825754,14374.25990628572,14431.39328517444,-7177.12995314286,0.8849858207926532,0.5378640104787286,2.132500446886566,0.14447439036899162,0.12523273695496093,1.1536471523492362,0.2487685979028891,-0.1489828763745071,0.21769777499446655,-0.6843564495700242,0.49382128619599497,-0.052558020458068726,0.12257545968448344,-0.4287809370110152,0.6681241051168787,0.2891807281485324,0.38812967091113804,0.7450621527328172,0.45631273254869964,0.2678979201707882,0.18233622630009436,1.4692523016785148,0.14190554860856788,-0.26092194170556293,0.4068758275137238,-0.6412815017789724,0.5214057653806081,0.38637494520960475,0.34081283097883835,1.1336866164924273,0.2570479950593166,0.16096562733035719,0.38033407933904195,0.4232216781890515,0.672174379356735,0.04641103398934732,0.2847580522683979,0.16298409691889143,0.8705457370312291,-0.08920228266798882,0.2117724532601239,-0.42121759130976333,0.6736368301992364
REN,2367,2367,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.011116693658815846,0.007292048296946185,15846.016511388047,15903.582744733436,-7913.008255694023,3.2743097722596044,0.0005704840173370179,2.038295836081828,-0.0220216979723855,0.14755528041491556,-0.14924371334229422,0.8813742605784873,-0.5839223780802185,0.14523911851276258,-4.020420834686542,5.994316939832845e-05,-0.15097695170582126,0.1602516015932534,-0.9421244480852501,0.3462267240906509,0.3034851352063992,0.30624992766091363,0.9909721041385007,0.32180223195103547,-0.04826622978333457,0.19629028363140333,-0.2458920986327045,0.8057874459916134,-0.2918095083661824,0.335896043576517,-0.8687494656355139,0.3850737688909367,0.23726370660782375,0.39895779854937646,0.5947087824088721,0.5520959694016955,-0.3968957842308126,0.3928173562861745,-1.0103825044371688,0.31241711327485516,0.24812952197439944,0.297525868922222,0.8339762954839549,0.40437994084332907,-0.006150057633892564,0.25207110732299937,-0.02439810615030937,0.9805371508731138
REP,3161,3161,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.011045208229064074,0.00819336807336457,21146.225160133625,21206.71623734689,-10563.112580066812,4.22777739446266,1.8451422269494277e-05,2.044078908943683,-0.07790009081216681,0.12685085669057547,-0.6141077233887888,0.5391889047660915,-0.6881133688891857,0.12420727340094008,-5.54004085306632,3.2752013807869216e-08,-0.1943838064812774,0.1165256940865482,-1.6681626143063428,0.09538376249755877,0.027510432471469823,0.32568785309206993,0.08446870895026225,0.9326891980968913,-0.10093156770024819,0.1479075993905661,-0.6823960913173055,0.49503916898441114,0.04978058679633471,0.34565548952661046,0.14401792624358806,0.885495612268352,0.35458624326360455,0.28117594043352434,1.2610831592379288,0.20737314414134364,0.07702739876754727,0.3777271744507845,0.20392337109329015,0.8384266766782592,0.2596527728493352,0.27968468673641883,0.9283767941647725,0.3532839433594037,-0.22705384602754664,0.2652517593761392,-0.8559937418004977,0.39206695332212793
SNT,2903,2903,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.012787203764621835,0.009683845341248332,19469.94828373716,19529.579404326956,-9724.97414186858,0.8220670949355511,0.5957464181685969,1.756236452476096,-0.08909024884020039,0.1332642379138476,-0.6685233055382441,0.5038535049638877,-0.7174566668271103,0.6944973781759494,-1.0330588557604954,0.3016636108697466,-0.053963175598069506,0.1282508082905012,-0.42076284989828205,0.6739598425372499,0.6316913317394315,0.6622267038115062,0.9538898508677986,0.34021992968231085,0.0499263150484601,0.27264608261912293,0.1831176687699028,0.8547186586857556,-0.5240621366347171,0.6033438653461515,-0.8685961136507973,0.38514088522544687,0.25541331810844314,0.3166644769248028,0.8065739504121747,0.419978980630052,-0.058231874808656964,0.404448144655282,-0.14397859299932994,0.8855275070079656,0.2461200150794619,0.2515391797366525,0.9784559818360536,0.3279315214479205,0.05221740996377497,0.255201643921817,0.2046123573552378,0.8378895441633577
SNX,1878,1878,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005638642896780732,0.0007696264582991441,12143.912572525312,12199.131165047329,-6061.956286262656,1.2052432864940883,0.28712644651717917,2.024449042811339,0.010681368811816843,0.14863362846534778,0.07186374256016417,0.9427181632856867,-0.17981370435086436,0.14263427896701888,-1.2606626236911984,0.20759043375660793,0.05573729860133286,0.16045010228896925,0.34738088543533907,0.7283449640343659,0.04646111941028397,0.29212002360197437,0.15904804757098462,0.8736484929757876,0.25021429698802045,0.20046690313655804,1.248157641351772,0.2121323084390648,-0.33006011970907123,0.35386536097498394,-0.9327279697557185,0.3510829455881508,0.48151877020225053,0.5517298026573656,0.8727438102546775,0.3829167309085114,-0.14235480056028757,0.41186684041986044,-0.345633070181542,0.7296580431591259,0.30923387231565563,0.3683008091263971,0.8396231141852575,0.4012289298846198,-0.10273501657054371,0.16762049989806618,-0.6129024590251144,0.54001666383278
SOL,1877,1877,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009629837378319017,0.004777724442230236,12200.018279374846,12255.231459176839,-6090.009139687423,1.5307984650753492,0.13142828902691572,1.982465903879815,0.2836435767212061,0.15243375555779481,1.860766177958946,0.06293687219404398,-0.3645860286194422,0.2608729501861314,-1.397561642015058,0.1624134950981607,-0.15451302938059666,0.15761436488680924,-0.980323268704348,0.3270556589596375,0.09120936681815987,0.2177656976119829,0.41884175431833914,0.6753807525479301,0.2254855045490305,0.18263557281506562,1.234619855669378,0.21712991672027845,-0.11752584848998344,0.15062427473074758,-0.7802583527792575,0.4353393440139115,1.2315595949862557,0.5803691672256676,2.1220279514045632,0.03396889583544415,0.6752066993001723,0.5097145332952732,1.3246761769475208,0.1854433415995851,0.34669510554365895,0.33943717510672017,1.0213822497039602,0.30720785927167166,0.05250841956921914,0.17435120890638856,0.30116464289852785,0.7633230339897082
SRM,1754,1754,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010855338471240317,0.0056614633523612845,12048.448764789207,12102.972789301444,-6014.224382394604,1.7445051248688266,0.07430849148494269,2.0288714971905857,-0.2718335986329129,0.1923165250298735,-1.4134697920040287,0.15769922015475113,-0.3639127606671825,0.24328871761670118,-1.495806152591602,0.1348882724629672,-0.3272695869408515,0.18700532655055865,-1.7500548940373155,0.08028777285758029,0.4653445306731462,0.4746204305533766,0.9804561723788094,0.3269993615243231,0.6942945639287622,0.2957464874711583,2.3476003717422715,0.01900797664615156,-0.5807661542906508,0.5270898824035654,-1.1018351398480997,0.27068804639046307,0.7820398520588918,0.5896431726263646,1.3262934065284973,0.18491922723162343,0.35314114876904756,0.8481550499790264,0.4163639051347749,0.6771958671328445,0.20681563181401982,0.6778617497378063,0.30510001765701505,0.7603270217976872,0.047009736229619195,0.19446390570654803,0.24174016282773997,0.8090104244037437
SUSHI,1733,1733,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.013980035804197488,0.008738346685613796,11643.927787263114,11698.32925406974,-5811.963893631557,1.7499353028402673,0.07321323769831539,2.043355884321057,-0.17285372367559104,0.18981338404378217,-0.9106508718885743,0.36260899135883884,-0.788158828873035,0.28295990418635486,-2.7854081698937834,0.0054055970011962625,-0.042447954354357414,0.171874543367291,-0.2469705723880665,0.8049609421031768,0.13254880765515495,0.31731321819991587,0.4177223010345747,0.6762031356200626,0.24645071547507755,0.31978205759594397,0.7706833751957304,0.44100216264060554,-0.21239446482897972,0.4054139070630969,-0.523895360096573,0.6004198956040236,0.729979618338343,0.5639443917579355,1.2944177280721598,0.19569769436226833,1.5041163771054633,1.0836191047200008,1.388048965318045,0.16530476330264668,-0.7599775382497846,1.019752352893466,-0.745256959783823,0.45621984165412466,-0.16012470784361818,0.18811836458529171,-0.8511912603355566,0.3947834913533623
SWRV,1647,1647,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0031519728646380862,-0.002328559966283228,12416.817607632815,12470.884714934591,-6198.408803816407,0.3133716076834884,0.970867887942398,2.010026744521966,-0.28862844947348065,0.25774236405188317,-1.1198331734684492,0.26294913241421314,-0.40838341717597065,0.5189671436561752,-0.7869157463396792,0.4314450958124154,-0.08049942089700322,0.22724441933182263,-0.3542415744848627,0.7232034722615418,-0.4725231498697068,0.5731897506020339,-0.8243747369407866,0.40984676151913435,-0.14693919025294777,0.38378417823805616,-0.3828693275672333,0.7018663620995265,0.3911444499761848,0.5826240041168375,0.6713496993126737,0.502092500750749,0.6759550452504741,0.7952771000945098,0.8499616613758203,0.395470692845198,0.7108060810698491,1.103894532760764,0.6439076016548176,0.5197255535862346,-0.19421543915671774,1.030421303284323,-0.18848158373442334,0.8505225129918312,-0.19199579983172926,0.2385080065937815,-0.8049868118630072,0.42094418900267816
TRX,2532,2532,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.012376407381155419,0.00880954849930582,14884.791610048527,14943.040066958796,-7432.395805024264,2.101586355841597,0.026327455905391338,2.043795466688196,0.0774364719536062,0.09385916810322818,0.8250283218836973,0.4094344776220765,-0.4550002570938525,0.14488871652390548,-3.140342933597463,0.0017072799357488832,0.013750333225378282,0.07915838360385152,0.1737065942906551,0.8621101634402577,0.06887029691254827,0.18788525279923482,0.366555096190225,0.7139820268654005,0.08993135657711912,0.12073159644762751,0.7448866678088755,0.4564104767591176,-0.1936937998053493,0.11829308457058715,-1.6374059439609039,0.1016719339750284,0.34604537331986907,0.2644228203084514,1.30868195459153,0.19076278181701575,0.04200542957634884,0.3021388833241869,0.13902689092578044,0.889440133286155,0.3202621382782812,0.19416648945155124,1.6494202433329443,0.09918760534520418,-0.05596716226853067,0.17481014618132915,-0.3201596903332853,0.7488741194876904
TUSD,2521,2521,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003597000958825647,-1.752019851841702e-05,-670.181753175928,-611.9773580233061,345.090876587964,1.2411308700446069,0.264846585548014,2.7651111163817235,4.583028318457579e-05,0.004245860308025334,0.010794109994139338,0.9913885813764398,-1.999659652605597e-05,0.006499007333088294,-0.0030768693588400205,0.9975452646840144,0.006344399221027853,0.0027173665424740567,2.3347601885358915,0.019635333096648333,-0.024120704371744114,0.010993455909095022,-2.194096612675615,0.028320894301976676,0.0011428482176759269,0.00526507689840032,0.21706201822487278,0.8281778608651467,0.028273821896599265,0.012619279537918433,2.2405258407694384,0.02514497874096717,-0.0003216645454269724,0.004443663517659693,-0.07238724177666377,0.9422995725362133,-0.00048707154097198547,0.005188471349126277,-0.09387573105785904,0.9252154527099673,-6.492295513384205e-05,0.007327193968971423,-0.008860548172843827,0.9929311102933172,0.0001241027568965919,0.006015318833868228,0.02063111870277806,0.9835415756106656
