symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_ConSIX,stderr_ConSIX,tval_ConSIX,pval_ConSIX,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
MANA,2836,2836,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0036187922341072154,0.00041155658679215,20147.730914968197,20207.12606757482,-10063.865457484098,1.1304809959016984,0.33701199698452,1.9687712880774735,0.07579024266138182,0.16302838840244852,0.4648898477379755,0.6420465418107155,-0.37897467675067137,0.3398459338100624,-1.1151367106321706,0.26488767899826365,0.20363197267347857,0.19451825760777053,1.0468527488256916,0.2952579848044144,-0.031279821239236894,0.4449465113061988,-0.0703001831555233,0.9439597641824001,0.21155927031783467,0.253229961377277,0.8354432831217833,0.4035395510627463,-0.0007108460438360886,0.4844084671881069,-0.001467451731309335,0.9988292480258868,0.41323861682920604,0.35790398625314257,1.1546074721194242,0.24834987639064943,0.16850324214502793,0.4031769251188352,0.41793870543400297,0.6760240263066208,0.02429507145837209,0.32767348971243615,0.07414414721097294,0.9409009913187685,0.21968877833367656,0.3413285886860274,0.6436284144243137,0.5198692067815851
MKR,2713,2713,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004318328983323738,0.0009658654445469095,17268.073676299027,17327.020584803282,-8624.036838149514,0.7772571633666403,0.6376067448421674,2.230817872440594,0.012754355126589123,0.11586493334850614,0.11007951032281474,0.9123545813378506,-0.2723599091777998,0.26395621268574637,-1.0318374642769195,0.3022416148227044,0.11752571430360731,0.17353174696744417,0.6772577142651367,0.4983010640495007,0.019198114524523968,0.19397397370858782,0.0989726310054657,0.9211674220178889,0.07421004683101667,0.1326666765738573,0.559372170521683,0.5759546143712239,0.046431329353029016,0.19267274481475516,0.2409854564415446,0.8095848707886883,0.5927327880560315,0.295416293105245,2.0064322851849763,0.04491070144949477,0.35867606624581994,0.378462716670249,0.9477183628587939,0.34335851866507994,0.366072526938292,0.2558540717655048,1.4307864026248704,0.15260833179348096,-0.22780441278104888,0.20865276634192167,-1.091787167622514,0.275025056694576
NEO,2877,2877,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003536637392085873,0.0003754917229030763,18390.87953737913,18450.41974825191,-9185.439768689565,1.212747601706808,0.28212241403050176,2.0156742652256665,0.01421971522875845,0.1136025292351173,0.12517076269779734,0.9003972317332891,-0.23341732057940112,0.14476393859235084,-1.612399626931224,0.10698623306844049,-0.021778476961269166,0.17690076364241303,-0.1231112659597793,0.9020277106933837,0.1124420744890306,0.13493343900052773,0.8333151168598825,0.40473718263944347,-0.10249140859847983,0.11948608895622641,-0.857768544387016,0.3910927389580623,-0.056946481526113486,0.12498460808151826,-0.45562795611577617,0.6486924063964383,0.38979999876367544,0.25991578704179186,1.4997165166462147,0.13379911888448082,0.016881174274139654,0.31654751069698994,0.053329038149659905,0.9574734987678187,0.32438860450007984,0.26336731717741874,1.2316965065242085,0.21816455769007115,-0.27076501148167376,0.22328438392941302,-1.2126464319478374,0.22536599639363078
OMG,2877,2877,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008735435005515324,0.005590781820830615,19086.795732690043,19146.335943562823,-9533.397866345022,2.4665116181757063,0.008447342276560393,1.9817738276273738,-0.015448996686930287,0.12928121689326294,-0.11949915895118218,0.9048883673527719,-0.3638216565693016,0.18740060943487977,-1.9414112775109558,0.052307307860731,-0.08777043848739492,0.19455207123441304,-0.45114111574603366,0.6519223262952476,-0.271434789923906,0.34433493454552916,-0.788287108544939,0.43059464747921483,0.20569738827255202,0.1703502102250259,1.207497120202164,0.22734141065154972,-0.1014335750600835,0.3514989892421763,-0.2885743008216665,0.7729282462550129,0.2605172884855276,0.3194206869823326,0.8155930379673154,0.41480139964004337,-0.5415238670639071,0.3836319026196057,-1.4115715178173303,0.15818582499090386,0.41795288020422944,0.3107473594285328,1.3449925398331575,0.17873514996181683,-0.044452400960427824,0.2710359587270615,-0.16400923762736686,0.869735554761857
PAX,2374,2374,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0005292913108460029,-0.0033247088511945133,573.6707659752965,631.2669074822655,-276.83538298764825,0.07984921097544875,0.9998566986318057,2.8877388269245032,4.359872853113185e-05,0.005669480066606659,0.007690075283610071,0.9938649253376732,-0.004072172257710456,0.010276857568007891,-0.3962468323378566,0.6919591666048617,0.0014880238327245107,0.008258562673785209,0.18017951688468492,0.8570272802063015,-0.006454599156483694,0.015126595571625807,-0.4267053433087822,0.6696333121678156,-0.0035571600768852353,0.008265903911781369,-0.43034132925441165,0.666987099207784,0.00835881569364946,0.01641470652731871,0.5092272395938379,0.6106410896337504,-0.00045659835356474856,0.009110350065816931,-0.05011863981801945,0.9600321344162256,-0.0007322105035705391,0.007964392537670275,-0.09193551173015431,0.9267571663194027,0.0009821247541081709,0.014686764490461426,0.0668714171011613,0.9466897954113573,0.0004360788342205749,0.011044224161188082,0.03948478660484411,0.9685072595320905
PAXG,1932,1932,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0039882547774438,-0.0007496446448622684,5371.075720846748,5426.582333277801,-2675.537860423374,0.7976126018564988,0.6185749546171772,2.3621044904950748,0.04041144346157032,0.021600269209975324,1.8708768427250768,0.0615164041132733,-0.008079318087377458,0.013273315963952518,-0.608688748864199,0.5428038363437305,-0.006823007530351711,0.05495671205008368,-0.12415239696533706,0.901207800321299,-0.04194361716980903,0.046473446088674555,-0.9025286631376056,0.3668909860210662,0.009901219333054295,0.04049591114284112,0.24449923593840744,0.8068707055650233,0.05821353155027596,0.06346228892168827,0.917293286129512,0.35910588527858944,0.030421406959951124,0.15739113755730602,0.1932853871703844,0.8467562164093084,-0.07246789397304419,0.09351381684403748,-0.7749431733056762,0.43847007663031135,0.10467542770371234,0.08233967360411888,1.271263573462552,0.20379115944673248,0.02720788384193978,0.024589615922476073,1.1064786016877346,0.2686600843382777
PAY,2797,2797,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004805149839582024,0.001556418010984384,19006.154358554715,19065.409548352585,-9493.077179277358,0.8084834466082553,0.6084093468641872,2.1602091059015103,-0.23497105297511334,0.14132495781405277,-1.6626295638755804,0.09650027975788653,-0.3814560874473633,0.3124870677359975,-1.2207099967721986,0.2223002311111934,-0.08548495760527536,0.2486864446357579,-0.34374594775554457,0.7310635654247248,-0.23251126813974532,0.3185110844424014,-0.729994274914448,0.46545570347758125,-0.2121997756288619,0.18446294030338609,-1.1503653540372774,0.2500931913147783,0.25315249749668817,0.33590795884694113,0.7536364972288105,0.45113187707213465,0.4261648036578639,0.34531439264565433,1.2341356535786636,0.21725754682522905,0.007989283676660408,0.42120621747476417,0.01896762997602017,0.9848683008068595,0.3931512358836015,0.37894593025833373,1.0374863654442306,0.2996002295627295,-0.15694810932369385,0.3101923398855213,-0.5059702937268428,0.6129179563090671
PERP,1577,1577,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.007072512514682439,0.0012583632711118398,10409.93149701205,10463.372225517782,-5194.965748506025,1.5069266952638962,0.13991157508315583,2.0049492169370344,-0.20292007252539496,0.18789400020984698,-1.0799710065183896,0.2803245265474813,0.10441825829253915,0.08135364518139919,1.2835105060100427,0.19950675498021206,0.29677240855321596,0.329430852452539,0.9008640397334122,0.36780174475617666,0.08285709516859235,0.30623096481728146,0.27057059764687946,0.786757639806189,-0.8222553758348977,0.3108256309848723,-2.6453911578318854,0.008242832813032943,0.5605287323792388,0.443005462993346,1.2652862756856298,0.20596050742596897,0.08917001177286102,0.7537203428828342,0.11830649472960092,0.9058402703085018,-0.12267698140309724,0.7257741551395597,-0.16902914017309914,0.8657959620165169,0.27177267850128795,0.9671779739403753,0.28099552080788204,0.7787516558555461,-0.14854300176463353,0.20139830812794088,-0.7375583397168841,0.4608954603539237
POLY,2542,2542,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.03979452437839148,0.0363405478473785,17500.837966497027,17559.126311772907,-8740.418983248514,5.99837811674177,2.3640038192250996e-08,2.020673352457839,-0.11772137566435537,0.15808628076993142,-0.7446653504087396,0.4565439873040431,-1.5864300289719266,0.24493508161262623,-6.476940822552009,1.1230008999615148e-10,-0.20794307338670234,0.25218189164809496,-0.8245757537455334,0.40969109319025043,-0.17187248397300986,0.3337272677391717,-0.5150088128469584,0.606592355901834,0.26898099013636956,0.1942976145163646,1.3843761839583202,0.16636675108679524,-0.05081770034424979,0.3666286692311562,-0.1386080920807905,0.8897710030366751,0.5241085674977162,0.3792200449526009,1.3820697889617755,0.16707364484081455,-0.05479948970840448,0.4408708153410192,-0.12429829283668137,0.9010890837450034,0.17958611749215478,0.39069879050812484,0.4596536305080273,0.6458047934929041,0.031715427310153574,0.3319531198387167,0.09554188653374573,0.9238920729533634
POWR,2767,2767,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.002232044688880941,-0.0010609188600005925,18366.87224020513,18426.018417295538,-9173.436120102566,0.6548845985364028,0.7503641919716741,1.9780935539097861,0.017156576468682256,0.13082796269218303,0.1311384517165409,0.8956754570541077,-0.08421520278039701,0.25080157497299915,-0.33578418632125206,0.737059447386408,0.05216972914992943,0.2043707092195681,0.2552700890903122,0.7985337506808539,-0.34746377183013066,0.27612153232927916,-1.2583726046245998,0.20836475990643294,-0.30238103319277737,0.21321429715562654,-1.4182024246341578,0.15624593619926025,0.4748968225286183,0.30591955248185226,1.5523585160735685,0.12069250327204419,0.13526230975390424,0.3277916140882354,0.41264725496453414,0.6798975129218319,-0.19276619751493354,0.42658103031838607,-0.45188647364618906,0.6513867076971918,0.16624161881294675,0.33525881572557836,0.49586054419825193,0.6200327641666603,0.13872608732964858,0.30352187624002674,0.45705465796456546,0.6476681651092963
PPT,1818,1818,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.01642697251781966,0.01153086784561852,13022.383377387037,13077.438300134412,-6501.191688693519,2.8818592247410346,0.002200840085151473,1.9821992102269157,-0.22554045745941806,0.20333228350298604,-1.109221091574009,0.26748233279935196,-0.8850504002513722,0.28836059740253484,-3.0692487400277253,0.0021778764162472598,-0.6931914288692584,0.627112999332116,-1.105369254994741,0.26914668852475265,-0.8195302863359005,0.41777265155753357,-1.9616657128716788,0.04995465281607914,-0.005932639506965806,0.293096299650524,-0.020241263755426606,0.9838531443629575,0.7624715673932063,0.46486447811488363,1.640201829327071,0.10113716112992384,0.52277005044322,0.4054027924274562,1.2895077690831787,0.19738654980402687,0.537670356463212,0.34664074727112815,1.551088153068942,0.12105557566327038,-0.9961110897578731,0.791833649693073,-1.2579802464115806,0.2085613411720352,-0.29891496245784,0.4577249212137337,-0.6530449809575963,0.513810310853342
QASH,2593,2593,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.01819562450998824,0.01477470334103348,17979.766794281393,18038.37250213678,-8979.883397140697,1.4778579047498783,0.1501474615364329,2.057764567514258,-0.09739834611317054,0.1519556123493634,-0.6409657702490157,0.5216017849711249,-1.0058020504614351,0.5165465692768711,-1.9471662581545885,0.051623043987883435,0.14456569344989975,0.2986562116693015,0.4840538646153311,0.6283886784228627,0.5585286366907791,0.41649670903199393,1.3410157261239601,0.1800332548325393,0.1446671838350732,0.16557449035703792,0.8737286977185854,0.38234724091615113,-0.5877295699206184,0.478372669016921,-1.228601899703909,0.2193330278013334,0.3624178947425913,0.26348379903208013,1.3754845499949147,0.16910054153962512,0.21067825446185162,0.2972954369128735,0.7086494722204356,0.4786059761141559,0.23397452616109998,0.3593930403442051,0.6510268700167738,0.5150870512334021,-0.08160176107325251,0.3261759299864117,-0.2501771393022532,0.8024702589552091
QNT,2268,2268,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004422952317374662,0.00040132151434801866,14374.363668012196,14431.497046900915,-7177.181834006098,0.8732127813469931,0.5485781885652704,2.1324796075244925,0.14413161885075432,0.12501350923306023,1.152928349383846,0.24906347169314266,-0.14883868220634164,0.21768226688769934,-0.6837427978601784,0.4942086954245043,0.044018925668722564,0.16888969783631863,0.2606371272650627,0.7943964417265026,0.2910625271141409,0.3882919205660034,0.7495971759851874,0.45357649140883405,0.2669162773504393,0.182434863584175,1.4630771339782038,0.14358732533455315,-0.25975050138737565,0.4072130944508375,-0.6378736463218894,0.5236214835792539,0.39384615934837686,0.3405100345260072,1.1566359854757702,0.24754511217372807,0.16254186440952728,0.380682366503367,0.4269750288212776,0.6694387713756655,0.07162420364134042,0.28357415989709284,0.2525766228747089,0.8006186956533633,-0.0769107194016704,0.21406016322711133,-0.35929487412410527,0.7194085561290481
REN,2367,2367,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010707107081891376,0.006880877586290635,15846.984275376217,15904.550508721606,-7913.492137688108,3.263039134602669,0.0005932067503549328,2.0375793170844223,-0.022273900169259758,0.1475934334343499,-0.15091389671592179,0.880056718531376,-0.5909967221660126,0.14353951603830772,-4.117310260460178,3.966888139149265e-05,0.04130638213331353,0.1978391800979078,0.20878767346726562,0.8346322682453865,0.32347494650064956,0.30642869324082805,1.0556287764032088,0.2912474321126943,-0.03582393056644821,0.19690988004099821,-0.18193058956203406,0.8556530441013768,-0.32114865224242656,0.33671855797535316,-0.953759882358292,0.34030426187572826,0.24539478799628422,0.4015592065174822,0.6111048732376673,0.5411898417356791,-0.39505837004655037,0.3928574456506139,-1.0056023486898447,0.3147114472641826,0.272199351774438,0.3175225954057212,0.8572597846985646,0.3913896054615418,0.0060251067990118035,0.2565044093979324,0.023489291327014397,0.9812619943688909
REP,3161,3161,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010422553626278752,0.007568917927027408,21148.195844854443,21208.686922067707,-10564.097922427221,3.9246770346252964,5.5763590217169695e-05,2.0474001660626793,-0.07846668473953841,0.12676513529490288,-0.6189926319803604,0.5359663897373992,-0.6786139760588482,0.1268404452174745,-5.350138710845184,9.423432888319159e-08,0.1310593481324958,0.20853942404638992,0.6284631730034004,0.5297465518040951,0.04473948438127273,0.3248498272603147,0.13772358987718117,0.8904677592398764,-0.09324364012290672,0.14775269946570885,-0.6310790967615935,0.5280350197894981,0.03247972462564153,0.344977868825081,0.09415016892608315,0.9249959119269284,0.3795811411411208,0.2860758948379498,1.3268546843352105,0.1846538239153331,0.07602353344314752,0.377726908491085,0.20126586624935092,0.8405038067883688,0.34614503456106993,0.3180233562203979,1.0884264560782229,0.27649092721617163,-0.18188617331357837,0.27732902221341155,-0.6558497623577689,0.5119691384549725
SNT,2903,2903,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.012740718091741932,0.009637213538066014,19470.08356378461,19529.714684374405,-9725.041781892305,0.7769670849280732,0.637878266434455,1.756736859800843,-0.08928446682103225,0.13323366251975371,-0.670134447499667,0.5028261338685639,-0.7149894627103265,0.6949755328449334,-1.0287980352106276,0.30366149650148216,0.036284416124871106,0.19226877664860692,0.18871715292174043,0.8503278827225635,0.6331510128845144,0.6616975659857115,0.9568586094786791,0.33871941438917597,0.050105287978614146,0.2723755062148335,0.18395665849297807,0.8540604835719492,-0.5250825181181529,0.6027697163214514,-0.8711162885265645,0.3837636989183836,0.26175830660655847,0.32283305310635946,0.8108163153923414,0.41753855810290985,-0.057721013053121994,0.4044789595382168,-0.14270461217320324,0.8865335157967771,0.2679922432850315,0.26493797257978635,1.0115282481990209,0.3118491456439538,0.0653531606509997,0.26877575619995464,0.24315124836773033,0.8079056507671059
SNX,1878,1878,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006036488865497902,0.001169420530236387,12143.173036072549,12198.391628594565,-6061.586518036274,1.318576640176714,0.22180847075875004,2.025147765022773,0.020927204606860424,0.14990301183117805,0.13960496424467314,0.8889874133713496,-0.18031356126123382,0.1430579235498243,-1.2604234479779381,0.2076766361459876,-0.2063225289484124,0.2305350089100064,-0.8949726547994896,0.37091888985606647,0.03983430566916263,0.28993378449561663,0.13739104512590827,0.8907367571163902,0.24632159305767443,0.19958345197972616,1.2341784382138854,0.2172941966079905,-0.3234106622662075,0.35193303089690126,-0.9189551246212824,0.358239623636769,0.8666279656568406,0.6547533793316228,1.323594490709618,0.1858023599213233,0.008978593992343839,0.4406793427793348,0.020374438102127624,0.9837468865250754,0.45995060676768607,0.38417617549294103,1.1972387568737648,0.2313678932629163,-0.10015989848913862,0.16728791516684932,-0.5987276390481722,0.5494283020780866
SOL,1877,1877,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009171620814571124,0.004317262941588629,12200.872636967459,12256.085816769451,-6090.436318483729,1.4647608402109813,0.15546548546526137,1.9826807902380383,0.27946875332918386,0.1539244614286728,1.8156227459576797,0.06959123446707764,-0.36602178607323516,0.2606803713529622,-1.404101828509521,0.16045756657243485,0.08495488700897025,0.22352614878453342,0.38006688466172234,0.7039397035110202,0.09253830759781609,0.2185686861341613,0.42338319012914066,0.6720652698417129,0.23516131314563904,0.18273910275370064,1.2868691462417547,0.198302034657406,-0.12018293044724826,0.1505750869502546,-0.7981594623747621,0.42488112515779286,1.0733427472861665,0.7247069906715791,1.4810713310375412,0.13875905939704175,0.6132405538306037,0.5366902544020842,1.1426340403997137,0.2533394648424981,0.28420079721007807,0.38765408612780644,0.7331298891981223,0.4635727529273266,0.05106096310458036,0.17416345812257808,0.29317839491130865,0.7694189117303598
SRM,1754,1754,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009237846960858387,0.004035478596008835,12051.26562057631,12105.789645088547,-6015.632810288155,1.4778865093466924,0.15048210843152204,2.0259241148719536,-0.26901928277121,0.1941632867844299,-1.3855311538369717,0.16607037529274102,-0.36513097077477036,0.2418911336388454,-1.5094847226601025,0.13135926714193946,-0.04273200593853442,0.27688228755924305,-0.154332753876108,0.8773655424551685,0.5104849266529468,0.4731282685705819,1.078956723924417,0.2807588307933187,0.7057203615409969,0.29609782259403256,2.383402739535106,0.017261763277289597,-0.6224711486146995,0.5250218456479676,-1.1856099965639766,0.23594069200481183,0.8467145990477238,0.6989617157288031,1.2113890932708091,0.22591330337045884,0.34766323183262193,0.8469589008735159,0.4104841822596793,0.6815021104739443,0.25492330994615664,0.7770016691044354,0.328085923212982,0.7428867696917331,0.0482216336984114,0.1944542013885658,0.24798452979708618,0.8041760811691934
SUSHI,1733,1733,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0139801623925363,0.008738473946897196,11643.927568626612,11698.329035433238,-5811.963784313306,1.7194651072382794,0.07961821905816859,2.0437604988593163,-0.17733991952124703,0.19661476142293813,-0.9019664558134118,0.367202986099303,-0.7852380618549506,0.28432304794540314,-2.7617812468222245,0.005810800563155654,0.0655561353038524,0.2952025692414419,0.22207169630097287,0.824284855143716,0.1334202008757664,0.31646657609007256,0.4215933402009329,0.6733753903136037,0.24996000285984799,0.31908758891801947,0.7833585872375254,0.43352613680432783,-0.21457209759547252,0.40465553779811053,-0.5302586460648566,0.5960021525704141,0.6316018851967293,0.7546408874150267,0.8369568833730181,0.4027349274889256,1.524376367885334,1.1289548941777117,1.3502544483813346,0.1771148517352472,-0.8474217359156664,1.251635252355794,-0.6770516684638532,0.49846567083765236,-0.16337966155334152,0.1869920184604188,-0.8737253220672871,0.38239177150590054
SWRV,1647,1647,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0033892981523286903,-0.0020899298969254687,12416.425450278373,12470.49255758015,-6198.212725139187,0.3700831575107705,0.9495466543909652,2.0105345978941216,-0.2886284494734748,0.2577116811292304,-1.1199664998061967,0.26289232737335144,-0.4109225833961556,0.5171853263975715,-0.7945364309896731,0.4269983786137549,-0.3017005931750806,0.5235960930575067,-0.5762086409264798,0.5645533753387442,-0.480044160628344,0.5743617818894442,-0.8357870871024373,0.40339666383170725,-0.1465886837248646,0.3821547241497028,-0.38358464376183116,0.7013361338554325,0.39966025130321586,0.5821752844079721,0.6864947070187631,0.49249842565509705,1.1930582823551954,0.9870275456355599,1.2087385885334836,0.22693785360795915,0.6283645525650872,1.1087417426366035,0.5667366244106832,0.5709708282454986,0.2670216783468854,1.0946382903220806,0.24393599301950084,0.8073109597326249,-0.16646655699124577,0.23256993964639885,-0.7157698765555979,0.47423553766084003
TRX,2532,2532,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.01237131945564729,0.008804442198464768,14884.804499530841,14943.05295644111,-7432.4022497654205,2.120877041983657,0.024839471631337203,2.0435504268259206,0.07734209710876969,0.09354771690432268,0.8267662714620013,0.40844870449349846,-0.4555452894043523,0.1444589090976855,-3.1534592933711347,0.0016326812139772263,0.012898632445694239,0.13556139065599587,0.09514975011156492,0.9242035325003102,0.06832192850427392,0.18802597372949018,0.3633643115847789,0.7163635781271672,0.08908602072945214,0.12081572848048715,0.7373710513514832,0.460966154867846,-0.1937382480243549,0.1182419097241248,-1.6384905189401442,0.10144564830317009,0.34789079413161106,0.2690911359912897,1.2928363204905866,0.19618752260869415,0.041788969656956595,0.3019651613704865,0.13839003634490454,0.8899433524605762,0.3278068588279877,0.21091651260680522,1.5542019672925838,0.12026323026196739,-0.05127151834483778,0.1713034238623631,-0.29930235595310006,0.7647343160937945
TUSD,2521,2521,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0027252852450034837,-0.0008923981217014987,-668.0034231815835,-609.7990280289616,344.00171159079173,0.5677864798274567,0.8244358110733911,2.7645102380067548,4.523180145602976e-05,0.004219360600360239,0.010720060630079348,0.9914476548481994,-0.000291744131756252,0.006506622410935147,-0.04483803013771654,0.9642400202866688,-0.0002788598451625938,0.006352754245004285,-0.043895896867391836,0.9649909184003873,-0.023713950364909545,0.010995523722962069,-2.1566913011507993,0.031125517465480174,0.0008607617466717182,0.005246567021564384,0.1640618985965155,0.8696957796164064,0.027638561245519895,0.012601110385642158,2.19334331655499,0.028375150892578072,-0.0004445396420421051,0.004743231937089644,-0.0937208316898933,0.9253384894147345,-0.0005564420413221968,0.005175471540277638,-0.10751523547018607,0.9143889324821355,-0.00023908692336092711,0.009563980507777011,-0.024998683672191938,0.9800580239668282,6.329350573062282e-05,0.005411565369487033,0.011695969910573669,0.9906691193110189
UMA,1726,1726,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004599693017758977,-0.0007138317526087512,11150.839525360658,11205.199803524176,-5565.419762680329,0.8885601141137744,0.5346822900671162,2.0461109893787235,-0.1615131375140656,0.1599712474620263,-1.009638544904173,0.312813368139113,-0.09911971441811059,0.2454371892704621,-0.4038496151000351,0.6863745250076387,0.08865858583453147,0.2648765433526038,0.3347166370882042,0.7378804847579168,-0.6125657726185187,0.2383100644679439,-2.5704569967959436,0.010241606744676418,-0.10291720651981182,0.3067175367068765,-0.33554392626127416,0.7372565617023393,0.39958851997166867,0.3526814202076598,1.1330013351323975,0.25737478375934697,-0.014466775801715182,0.5968567016975721,-0.024238273207905624,0.9806654177505107,0.2842739369792127,0.7323976545822718,0.38814151738559344,0.6979603104523066,-0.23846838864671643,0.7643121808347663,-0.3120039096933744,0.755076131231163,0.012654917280040132,0.16109243181477045,0.07855687034752312,0.9373944158831868
