symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_EPU_DUS,stderr_EPU_DUS,tval_EPU_DUS,pval_EPU_DUS,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
GUSD,2449,2449,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.13406995010100486,0.13083484406153167,8180.701846633419,8238.61294173952,-4080.3509233167097,1.5499986441265925,0.12483915964468596,2.7901036859430173,-0.009845143077874645,0.026414139646617655,-0.3727224588643878,0.709387808491544,0.5098601930258294,0.21928739603322567,2.325077511288324,0.02015050575263768,0.022523341610050127,0.018637774792462623,1.2084780431598992,0.22698204520906418,-0.06287887188583219,0.06974540021897234,-0.9015486568062979,0.3673868001764927,0.018778171185599022,0.05304345164016651,0.3540148803472563,0.7233587131844064,0.06614313890343664,0.04958976682485931,1.333806209193126,0.18239346269312545,0.011448340722588973,0.057148294780809974,0.20032689980512333,0.8412418355103098,0.002704962328904374,0.08739418905257534,0.030951283583363878,0.9753109550434582,0.012942426915014706,0.06557532188492943,0.19736734099034817,0.843556735751566,0.02890590296851324,0.037282946583147174,0.7753116536550636,0.438231623012836
HEDG,817,817,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0226311047344514,0.011731079880188844,6331.74916429931,6378.80555524791,-3155.874582149655,1.5746954782001774,0.11846479076930454,2.0229031129904533,-0.03395972580466464,0.4054163233943908,-0.08376506777115746,0.9332639959991051,-1.6573728339195188,0.6065909948677303,-2.7322740494703783,0.006427365312441416,-0.39699615770960517,0.5227887846887336,-0.759381550134009,0.44784610318206286,0.3078364288683311,0.7900367871816709,0.38964822127649024,0.6968994960939411,0.6385123458488615,0.4916836048438146,1.2986244396977353,0.19444380104075906,0.44571890401627623,0.8129707052201847,0.5482594897383885,0.5836653650587803,-0.09900787678932421,0.6017605146369848,-0.1645303644574474,0.8693548458850752,-0.15677833554281767,0.6457669715151658,-0.2427784982173492,0.8082386838978096,-0.03449447854918519,1.5103735074694127,-0.022838376321218518,0.9817848418193904,-0.1972475536739241,1.5343636422619562,-0.12855332871622407,0.8977431276708252
HT,2278,2278,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0032495337692030057,-0.0007588461218055453,13603.432983388899,13660.610945499035,-6791.716491694449,1.018650659709621,0.4223273922311689,2.038576652725529,-0.0754578682334828,0.10472370966012086,-0.7205423535738003,0.4712663833791363,-0.03760074206380068,0.20291972831231678,-0.1852986024401177,0.8530116249968637,0.028515699090246677,0.12580252915184345,0.2266703164276473,0.820700811447202,-0.061223770090434795,0.22385878235133128,-0.27349282189138424,0.7844996456543796,-0.07993246121455244,0.08898239152315027,-0.898295267707619,0.36912478503642143,0.18155861522198968,0.22636587060073327,0.8020582552491973,0.4226044160993153,0.17935193641460376,0.26471134956798104,0.6775377659753272,0.49813485056558027,0.17138386377236098,0.28643705487304383,0.5983299327257874,0.549680354256977,-0.17234387039254245,0.21582089287996684,-0.7985504465890381,0.42463586138172194,-0.12777291045478034,0.16656328697168943,-0.7671132863540197,0.4430950789884226
HUSD,1218,1218,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0082978714791061,0.000909362243437184,-584.893037727913,-533.8433832452146,302.4465188639565,0.5741823810902749,0.8191052440474117,2.9475447570606113,-0.0007582440578799074,0.005431101683288512,-0.1396114641368293,0.8889902545876821,-0.0010176987206066026,0.006504875637094617,-0.15645167984505154,0.8757031457899525,-0.0031968337614177948,0.006200652860771967,-0.5155640596560983,0.6062532557388116,0.0004137236038125689,0.005916936752101824,0.06992192432437365,0.9442673755320032,-0.002101452734455139,0.001444631775952051,-1.4546632362909402,0.1460222956366022,0.016602638669009073,0.018246892264622446,0.9098885677753853,0.36306278655289337,0.00032448086897858054,0.007364399576033231,0.04406073646989145,0.9648632719600518,-0.003665694884960053,0.005031882567785906,-0.7284937268663261,0.4664526022284581,-0.0004104212595188203,0.014535052034676376,-0.028236655674824928,0.9774780658255964,0.0019419129485819964,0.007745144925905889,0.2507264831270883,0.8020682216097785
ICP,1481,1481,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.02816973823677782,0.022100014186903327,9192.78835254207,9245.588435070911,-4586.394176271035,15.365936548701427,3.855787687013532e-24,1.9617685890404555,-0.3075206783528807,0.15857885333551322,-1.9392287930235175,0.05266847122291549,-0.755746747338861,0.08636323532519521,-8.750792446498156,5.807561039017283e-18,-0.12459857123303628,0.18351919276040443,-0.6789402751771437,0.49728473229283565,-0.18049695985506037,0.43316258873842794,-0.4166956347286407,0.6769631089292527,0.10412815427972338,0.1742067137790917,0.597727561819267,0.5501156510684182,-0.0023219776571119233,0.5185652943491509,-0.004477695831970837,0.9964279473459071,-1.2117997368591342,0.7415317132672762,-1.6341846413011814,0.10243851710535022,-0.577265560380154,0.6974927033898335,-0.8276295330038976,0.4080173751871251,-0.14415036778754586,0.7863737740695331,-0.18331024322131034,0.8545803858543185,0.36336388445437817,0.24867075767358762,1.4612248253626188,0.1441717649243892
KNC,2803,2803,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0029388824305307537,-0.0003088736527574465,18308.787653154963,18368.06450361112,-9144.393826577481,0.905564837805794,0.5192641500431577,2.0264804339834144,-0.052428675669243294,0.12323959705496342,-0.42542070018178263,0.670563149884119,-0.17264748866211077,0.17581771548286573,-0.9819686724284395,0.3262012567064134,-0.0698076971778473,0.1425758424366403,-0.4896179884672212,0.6244431138458385,0.2652113782130309,0.2770635395984051,0.9572222263436269,0.3385388470551346,0.01132355804161339,0.1397369505522286,0.08103481575104973,0.9354201336229195,-0.24870332343535473,0.2759228650926359,-0.9013509023685198,0.3674803373018112,-0.0605777880194327,0.33239487940144374,-0.18224645376161466,0.8554026880744067,-0.6345449213044253,0.37740943136879007,-1.6813170752067725,0.09281435920552791,0.22212403629528338,0.32153966739325507,0.6908137900871103,0.4897405978688384,0.3897923420642815,0.25950858510590624,1.5020402577633647,0.1332009841130723
LDO,1358,1358,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00805742640631002,0.0012839186958826243,8918.839442255961,8970.753735556325,-4449.419721127981,1.0704506938545637,0.3817322323727022,2.0310171973720985,-0.16613752991173023,0.18751486392082742,-0.8859965894857107,0.3757809863849325,-0.1029932835606095,0.17687047260679714,-0.5823090877897698,0.5604581007441358,0.010254593493672574,0.2376005762328537,0.04315895885548212,0.9655813579676531,-0.18380544916878383,0.3360634789990419,-0.5469366969485782,0.5845148095029735,-0.8556064059580186,0.3297051940788422,-2.5950649893414117,0.009562302306776127,1.004752736947868,0.4691749686075247,2.1415309941404095,0.03241414276800514,-0.6575284489699424,0.796081637956029,-0.8259560547812316,0.4089785033301677,0.10827785204537005,0.698385062557382,0.1550403321183198,0.8768132603494718,-0.678284068462333,0.9782046018293814,-0.6933969306562713,0.4881826612830015,0.04118668345245903,0.30024461095719385,0.13717709477333817,0.8909117669443215
LEND,2730,2730,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00984350952383961,0.006530718291763216,18548.566732706036,18607.576803225962,-9264.283366353018,2.136267939321194,0.023681623212902857,2.003840400217516,0.1793937196100225,0.14375576406694726,1.2479062719633183,0.21217399762138228,-0.24001312277836911,0.18889195791578117,-1.270637063783206,0.20396767269809,0.014275948428006426,0.1804922985480535,0.07909450177568468,0.9369633398284832,-0.7073745881989912,0.3245379491192868,-2.1796359720600487,0.029370908131973485,-0.31906997013245353,0.2484060055224244,-1.284469630520467,0.19908828670080952,0.5516028710413321,0.3232324208705369,1.7065208667983947,0.08802656375035599,0.7555082946733099,0.40786531912330115,1.8523474766063974,0.06408541989826448,-0.2219881417599171,0.46316744606925575,-0.4792826949386335,0.6317764912028355,0.8138977420680955,0.3424487742888633,2.376699241392391,0.01753791167549404,-0.22187118492096058,0.2674423596028428,-0.8296037518156948,0.406836466804645
LINK,2801,2801,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008776628626107952,0.005545549183020304,18174.070082875496,18233.339718324125,-9077.035041437748,1.4301115215235152,0.16916738935726905,1.9374369052192468,0.14638672238631545,0.12090374975244626,1.210770738592031,0.22608691377545848,-0.5213140526471945,0.23048216785872694,-2.2618411545258104,0.023784671052613976,0.0444833939932532,0.15107374670841625,0.2944482079941362,0.7684375692892419,0.22056591414673177,0.2919078507124024,0.7556011721111292,0.44995280785090475,0.1127397164683647,0.16556872746389062,0.6809239775847914,0.49597669583443404,-0.05491209671900579,0.3383353096475071,-0.16230081565005935,0.8710808488398701,0.36725606365938746,0.3135711857890706,1.1712047544650004,0.2416175500498738,0.01715307556708666,0.3514699824882571,0.048803813758575405,0.961079172768948,0.3434138895173775,0.2865515876223468,1.1984365271427877,0.23084997562251772,-0.2832197901019997,0.23228062308547232,-1.2193001135431918,0.22283445881943384
LOOM,2585,2585,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0026058679845523125,-0.0009212625412389208,17323.641248058753,17382.09932308513,-8651.820624029377,0.7687061508388364,0.645608151756282,2.00858117488965,-0.12557335358021632,0.1428832361598755,-0.8788529498289727,0.37956397947850584,-0.12825404719260547,0.20484864011508044,-0.6260917676610133,0.5313108973555565,0.10754402549105796,0.23295374812871275,0.4616539821958014,0.6443689319111577,-0.2069134662878975,0.3209430904228982,-0.6447045362941234,0.5191767820114319,-0.055455300709866054,0.16204073181418807,-0.3422306236771171,0.732205599664133,0.08196328635233491,0.32425524081600837,0.25277397566827053,0.8004632930807416,0.3916210137797216,0.37672504363272874,1.039540695259737,0.29865209000930804,0.20671215803129223,0.4020774373185148,0.5141103151916989,0.6072195015177064,0.13233995769831086,0.33155635351025,0.3991477053514512,0.6898178625761278,0.01702227021168773,0.2753494503610682,0.06182060719339106,0.950710547054312
LPT,2354,2354,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006547904082497724,0.0026840022401218855,16170.507903541427,16228.018354721145,-8075.253951770714,2.214175585827766,0.018717417775726157,2.0175447140781713,-0.016792090596523177,0.1627329430833982,-0.10318802252545436,0.9178226872989251,-0.3073782368962447,0.11384418990424246,-2.699990549845268,0.0069846276280545894,0.03656745312529352,0.21217974079511054,0.1723418691542495,0.8631838410487868,-1.0171824178554327,0.4775682892683365,-2.1299203500588737,0.03328342812400789,-0.0954515372378213,0.17120932160938673,-0.5575136700535122,0.5772304469693484,0.9996348222501243,0.5282290563213199,1.892426799108245,0.058558848926431685,0.6073286462810559,0.47825693661985863,1.2698794304447059,0.20425526358511828,0.0006182143052690936,0.4956679842376348,0.0012472346912216692,0.999004958462427,0.3877455561795553,0.43575391195898444,0.8898269081197647,0.37365133354069546,0.0555444161702221,0.2662963390246209,0.20858122336066603,0.8347935273418344
LTC,3803,3803,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0019444563194369602,-0.0004426018504075646,23360.866900571404,23423.223157771048,-11670.433450285702,0.879953419153481,0.5423683852989598,2.0065435015329403,0.09638770957360351,0.0861212794644143,1.1192089826467495,0.26312242921327206,-0.1009452608180621,0.13602301025112556,-0.7421190034810805,0.45806155431724704,-0.009614127819541313,0.10652019479233238,-0.0902563860147331,0.9280882811256433,0.03845685641929759,0.08481887767030995,0.4533997321772987,0.6502870727663077,-0.05315721123081768,0.09051033925026312,-0.5873054025776745,0.5570338495619744,-0.07716001264315504,0.09356987483545055,-0.8246245148756108,0.40963706592972504,0.3311206400341373,0.20445799375073784,1.6195044955680165,0.10542255645849491,0.2110991298819377,0.29287575672950783,0.7207804846643664,0.47108935771296623,0.23657930590082163,0.24318696834362452,0.9728288794099106,0.33070088539830866,-0.32403521489257103,0.2148174632718577,-1.508421196104039,0.1315307112041403
MAID,3675,3675,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.015352142750958198,0.012934180754985092,26075.09410814692,26137.18719226339,-13027.54705407346,1.680644146354353,0.0879830721243944,2.212599801811148,0.04769670837851476,0.1384398176556922,0.34453027449905504,0.7304672999671371,-0.9044465388738612,0.6226801254628831,-1.4525058724196807,0.14644660171094964,0.06659321635103385,0.19681300636462495,0.33835780257154424,0.7351129505937228,-0.39818792396237646,0.417821485950925,-0.9530096879918363,0.34064800929653816,-0.37132574326103107,0.1913186323429055,-1.9408760072855529,0.052349895425618076,0.49299285646653307,0.397024413273926,1.2417192494568183,0.21441962331821116,0.4995837078175205,0.2709282068386861,1.8439708203397904,0.06526806135566324,0.14299815728948514,0.383366939036939,0.373005970855788,0.7091655709158466,0.5485310657751559,0.43867826319642855,1.25041770198114,0.2112268286121986,-0.4648397167908283,0.24612708647070333,-1.8886166632706574,0.05902210957284008
MANA,2836,2836,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003454674395520274,0.0002469104719007298,20148.193064122624,20207.588216729248,-10064.096532061312,1.10911454632137,0.3523731468690935,1.968736088377105,0.07730471939271265,0.16287607732034012,0.4746229198574809,0.6350928333803922,-0.3773684529564804,0.33993288075561845,-1.1101263641153172,0.26704004079651966,0.043405681296681375,0.16422333798961103,0.2643088481091967,0.7915614229307106,-0.029002701304991135,0.4446310791846142,-0.06522868657354695,0.9479965843549134,0.21111533681732275,0.25324497176371574,0.8336407840480203,0.4045546457533511,-0.0017139625532172353,0.4841228551268447,-0.003540346288274618,0.997175470821973,0.35632940172457067,0.3547812741608078,1.004363611262812,0.31529029363848077,0.19405390983052542,0.4261299890846633,0.45538665384090316,0.6488664550584013,-0.14299129047313136,0.32859968212663304,-0.4351534656020347,0.6634846231323739,0.1423069766909539,0.3402168356839782,0.4182831705105285,0.6757722162564762
MKR,2713,2713,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00418389330147706,0.0008309771173068414,17268.435907117437,17327.38281562169,-8624.217953558718,0.7682521935545765,0.6460334344478667,2.230476770059878,0.013456840357306647,0.11601272482622522,0.11599452023442747,0.9076655979623112,-0.27210446672893074,0.2636954483385412,-1.0318891298403974,0.3022174126468799,-0.0038626931976986217,0.14730595366836557,-0.026222247651950456,0.9790820283236243,0.018945823687529617,0.19400956780987716,0.09765406882456378,0.9222143104609879,0.07405382648457333,0.13266991118739274,0.5581810210151891,0.5767675274945583,0.04661631346050636,0.1927241314922218,0.2418810405296223,0.8088908960130692,0.5749553503692945,0.31316215105465417,1.835966921395144,0.06647356205228865,0.35556238974971877,0.3762268129649916,0.9450745600707738,0.34470622992465316,0.2996949896199225,0.2774335934762509,1.080240449127792,0.28013257637912514,-0.2704278342986568,0.20519555806831904,-1.3179029645886338,0.18764906595885186
NEO,2877,2877,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003533567453996689,0.00037241204584925747,18390.888308499678,18450.428519372457,-9185.444154249839,1.201178986341915,0.28942823043114063,2.0156434739637703,0.014037754012647508,0.11370414297775262,0.12345859741798623,0.9017527033472351,-0.233467269628432,0.14472747307246567,-1.613151011843715,0.10682292243535552,-0.008215210232288592,0.13429732435962607,-0.061171808682424784,0.9512266899465328,0.1125315037906972,0.1349263514054419,0.834021691230276,0.4043389773947824,-0.10236350050722405,0.11952669174151485,-0.8564070419399924,0.39184499967866804,-0.05702489102923979,0.12493014243867054,-0.4564542224646377,0.6480983239534162,0.39776673926812994,0.2739291299092494,1.4520790081723218,0.14659021645136336,0.01184290855378059,0.31579922635459057,0.03750138558123937,0.9700878738716082,0.3461526993534617,0.2770342607466012,1.2494941904318544,0.21158745020342457,-0.26229105566304683,0.21968259394263617,-1.1939546550125708,0.23259552772433031
