symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_fng_value,stderr_fng_value,tval_fng_value,pval_fng_value,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
GUSD,2449,2449,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.13395620016277288,0.13071932549560716,8178.64510547017,8236.552065781918,-4079.322552735085,1.3629877875562846,0.1993914273544097,2.7901488594180037,-0.01004532686734013,0.02641274435003569,-0.3803212091183761,0.7037405373272274,0.5099843618445399,0.21923701474970247,2.326178188600025,0.020091664658996134,0.00995011963695694,0.021884252487219164,0.45467029969463235,0.6493874348328161,-0.06179679042219704,0.06975912031312571,-0.8858596574155695,0.3757816118513143,0.0188061458180233,0.05301626877332027,0.35472405458090717,0.7228273910253638,0.06556271400099026,0.0496185417211592,1.3213349632367746,0.1865152332743673,0.016219128380053828,0.05388070191390162,0.3010192481525407,0.7634258058554926,-0.01604374729546893,0.0858706129277509,-0.1868362964751129,0.8518047267305874,0.030484596375547412,0.06342579104220748,0.4806340744770697,0.6308202560031091,0.031281851858001614,0.03865448380272334,0.8092683896039429,0.4184407385364519
HEDG,817,817,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.02280068654416567,0.011902552936851607,6331.607395556459,6378.663786505059,-3155.8036977782294,1.5333375010436672,0.13178180908666354,2.0239757086715238,-0.03395972580458889,0.40538115027981136,-0.08377233569234396,0.9332582191624895,-1.6728739054257733,0.6102016714629062,-2.7415098706878362,0.006251074831970291,-0.4223395888424686,0.6053032384840928,-0.6977322472289523,0.4855456318924175,0.30577209774776537,0.7912904929955572,0.3864220541690271,0.6992859806226523,0.6336695816287192,0.4934656497164966,1.2841209555169075,0.19946817115306556,0.4446641856582202,0.8130221706342674,0.5469275029871841,0.5845797379711068,-0.30926941090439414,0.5135963875330136,-0.6021643033548684,0.5472339200023852,0.16425566975977235,0.6420723596050592,0.2558211193841245,0.7981541571470366,-0.9640037106980509,1.767395648963739,-0.545437413101739,0.5856034347462702,0.6185600001746183,1.7380411452455669,0.35589491184756866,0.7220122792789325
HT,2278,2278,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004447461496128402,0.0004421093072437543,13595.660002112669,13652.833514834521,-6787.830001056334,1.3156794936537006,0.22316011973448455,2.0393966983426517,-0.07579012458469832,0.10483842738439025,-0.7229231349189712,0.46980268355704224,-0.04373113965551034,0.20338242354141692,-0.21501926712268185,0.8297718968557313,0.18421280055048692,0.13071201244448874,1.4093027649522196,0.1588846562161172,-0.059185278473068634,0.22370989329660812,-0.26456263333243474,0.7913707813741873,-0.08462576724644882,0.08880339033313171,-0.95295649106401,0.3407150714825863,0.17957006750718374,0.22640561823399538,0.7931343263822808,0.42778367754259305,0.054221229476517585,0.2606209216182989,0.20804634232676492,0.8352117217754622,0.047666905243668595,0.28661584895747794,0.16630938385664923,0.8679285112920705,-0.2144483350849755,0.19032601468910373,-1.126742108456773,0.25997238362545905,-0.08275866381024082,0.16908682846185602,-0.48944476966702455,0.6245748352756098
HUSD,1218,1218,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008185753387548012,0.0007964088349717846,-584.7553430384464,-533.705688555748,302.3776715192232,0.5677903303221954,0.8242511746604879,2.9474925378513013,-0.0007582440578799607,0.005431408684518326,-0.13960357283392386,0.8889964885356241,-0.0009873250519787128,0.0064752757471531995,-0.15247614009531285,0.8788368703992675,-0.0008372395669149423,0.007456419610670018,-0.11228439527690554,0.9106165691231751,0.000477554513483352,0.005892056979442185,0.08105055927829184,0.9354151700701302,-0.0021648619349519315,0.001460955273536448,-1.4818126017722488,0.13865096154724976,0.016495256065327948,0.01810913613494082,0.9108803392062994,0.36254014618562325,-0.0008752789833691419,0.004819296102098157,-0.18161967325229827,0.8559116778357369,-0.0011529731059389046,0.005211861855286292,-0.2212209643986373,0.8249577729900415,-0.0024025901979942347,0.015290300709265774,-0.1571316512132615,0.8751673513910831,0.0021315628884465455,0.007895687837896374,0.26996544597619904,0.7872329474785311
ICP,1481,1481,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.028106851688844303,0.02203251951189944,9187.494356260362,9240.287544614508,-4583.747178130181,15.162540525198093,8.542825969530108e-24,1.9602492811338839,-0.3034876052656171,0.1580701464266364,-1.9199552358640468,0.05506091796633811,-0.7595027000696457,0.08633926414455798,-8.796724266702217,3.9450079640073254e-18,0.11636223229511171,0.20141733296372413,0.5777170742106336,0.5635454698952479,-0.17880056141501308,0.4333694879299125,-0.4125822569306724,0.6799741202669851,0.10353834872111707,0.17433331825843812,0.5939102734660738,0.5526654106495053,-0.004339948835094115,0.5189679803932068,-0.008362652416062091,0.9933288048686877,-1.2503167972365086,0.7438237219498777,-1.6809315975549928,0.09299306466004681,-0.5662325122321844,0.686614214158029,-0.8246734491602908,0.4096935894387853,-0.2818697928325157,0.8698768744339611,-0.3240341261123094,0.7459592554965628,0.3242977576398386,0.24564268901601752,1.3202011382422714,0.18697767982430516
KNC,2803,2803,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00418656967496045,0.0007814325651863685,17282.679198027516,17341.47211287834,-8631.339599013758,1.0438640814461537,0.40203471851077416,2.000214269126328,-0.09727434948309174,0.12404899257931548,-0.7841607373062354,0.43301636480884,-0.3152001641151342,0.2718961405280546,-1.1592667829082752,0.24645261654480904,0.0024383113603184126,0.15207073089482118,0.016034060900284988,0.9872084337850751,0.28747523629255867,0.2716859438068012,1.0581159712001347,0.2900996742148407,0.042966925319506286,0.13940839989160508,0.308209012892441,0.757947684182469,-0.2652905762245152,0.27254340206155653,-0.9733883639002817,0.3304497678066989,-0.07019417236118403,0.3179397965236328,-0.22077818860265397,0.8252822718389431,-0.6068705119827448,0.3864805617619196,-1.5702484730825614,0.11647751798020763,0.20737252215496904,0.2733398639317696,0.7586618328263046,0.4481228042625144,0.424265866769908,0.2572019188187008,1.6495439408792631,0.09915557781207729
LDO,1358,1358,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008270213367040924,0.0014930166474533824,8912.716257474647,8964.623017817969,-4446.358128737324,1.1530041743151764,0.32184394012458845,2.031994129645632,-0.1766973572659225,0.18491668347953805,-0.9555511917099409,0.33947438975391653,-0.0986316460858054,0.1782403670043011,-0.553363122751118,0.5801087082833943,0.143079870618725,0.24193678172768215,0.5913936260414179,0.5543581995765989,-0.1846777634556309,0.33541744989608363,-0.5505908041243719,0.5820075902897985,-0.8566671247047066,0.3298224304354215,-2.597358595574476,0.009499088550666798,1.0050796892703513,0.46930854196927857,2.1416181453951566,0.032407247854799426,-0.7960250238598716,0.7786885385455771,-1.022263696530933,0.30684384675612947,0.2548334779578857,0.6882648080961884,0.37025498755745107,0.711252044362277,-1.016178262417049,1.0298541249396975,-0.9867205828558979,0.3239608756979465,0.055382401780613294,0.29922860926520667,0.1850839126533112,0.8531917171752791
LEND,2730,2730,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010979482314599776,0.007597573249566114,17813.84502273445,17872.637937585274,-8896.922511367226,2.114934925103823,0.025268561913470124,1.9986118692437134,0.11211291092856304,0.13699605303958898,0.818365992603924,0.4132223177662311,-0.44627957852780303,0.3303701153945185,-1.350847300443228,0.17686046980490988,-0.058995655710758016,0.15468710668630967,-0.3813870268476573,0.7029468703259478,-0.4404247926632213,0.28438016427243845,-1.5487183988025652,0.1215696542413438,-0.28293545929825775,0.23924017435916634,-1.1826419206395185,0.23705791228155487,0.3726974037028992,0.29391557227455906,1.2680423865216188,0.204894970144964,0.8490168812227759,0.41517856544336706,2.044943915435796,0.040959650674239304,-0.21878045010795527,0.4536288901167953,-0.48228949891534934,0.6296404102983917,0.9340165864568231,0.31101094010797736,3.0031631238841614,0.0026970472775081954,-0.15699164367007296,0.26424626897976383,-0.5941111080818912,0.552488861179419
LINK,2801,2801,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.007163160892149856,0.003768202095808415,17006.829042347323,17065.621957198146,-8493.414521173661,1.7142641267484142,0.08042551773274237,2.0016673185574203,0.14824037377719493,0.1192285112242206,1.2433299070422406,0.21385702440494478,-0.4072405451990454,0.21198393942901214,-1.92109150483742,0.05482807149021814,0.23884023520994824,0.14990264911657333,1.5933022973077124,0.11121246583293985,0.07554850831592998,0.28604618239114327,0.264112975339849,0.7917135434818177,-0.033812863662778886,0.16123274866311335,-0.20971461407898553,0.8339066497217451,0.19885196593980387,0.3328697941378891,0.5973866341787407,0.5503006638734274,0.19039255146803202,0.3151926353050691,0.6040513963270576,0.5458615317113342,-0.20135021985415708,0.3542392659604508,-0.5684017532845637,0.5698106902292179,0.3016581010576147,0.25718060278768257,1.1729426628129138,0.24092494112911214,-0.20370942681789256,0.2302354173310288,-0.8847875326019123,0.3763520544815995
LOOM,2585,2585,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.002474311132275697,-0.0010546712575867367,17318.198918001977,17376.6530783679,-8649.099459000989,0.7566651125293942,0.6568687381915836,2.009188233506923,-0.126624483797105,0.1425277120481086,-0.8884200972395063,0.37439880943618364,-0.12820036315106717,0.20573807300885735,-0.6231241562447605,0.5332587929470471,0.015492700405919109,0.16447198121575807,0.09419659379913126,0.9249604084927106,-0.20859513173101626,0.3213201624133368,-0.6491815831422544,0.5162796162068781,-0.05426013308184019,0.16191639807498787,-0.33511203143680884,0.7375682063653641,0.08200723403940145,0.3246216081364895,0.2526240767217225,0.8005791319856678,0.4379323162739584,0.3514010107231252,1.2462466040514968,0.21278861990922635,0.1336177823244089,0.39918825383247664,0.3347237325787721,0.7378610913137293,0.23206311336357205,0.3037559938089841,0.7639787134850881,0.44495077653383863,0.021982425985366302,0.2770131741338709,0.07935516443973512,0.9367563710278823
LPT,2354,2354,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.007675962910697498,0.0038147798870037386,16161.842613961335,16219.348761289039,-8070.921306980667,2.6141138658772167,0.005273392159611701,2.0191005778105584,-0.017470256600569008,0.16281365289789274,-0.10730215979814259,0.9145585771185792,-0.3069675314911788,0.11495822234173458,-2.670252942661735,0.007632465903468974,0.2835795950301494,0.18036655590416842,1.5722404500578238,0.11603156800870956,-1.0217236850419154,0.4777007398174674,-2.138836304570771,0.032553374128077406,-0.09784539467297423,0.1704928075306522,-0.573897492158917,0.5660929697327358,1.0049381826962474,0.5273385196425392,1.9056794549684197,0.05681566971647378,0.4121999518266825,0.4563370438602684,0.9032796205624263,0.3664715697411408,-0.180362382673053,0.49411285866682675,-0.3650226451497162,0.7151278748682857,0.3098001649361506,0.3699536453179198,0.8374026553243548,0.40245278864738054,0.1212722274236124,0.271596565493639,0.44651605664892957,0.6552663166590054
LTC,3803,3803,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004287429747011906,0.000882637523502483,15877.682219116052,15936.475133966875,-7928.841109558026,0.9504397706687278,0.4796659975680029,1.998165350429041,-0.05565554713458558,0.13001087287674648,-0.42808378947927234,0.6686251438971342,-0.29637742706942155,0.1659788323315924,-1.7856338841890327,0.07427365916609692,0.08586310408179017,0.1204392455723715,0.712916322862512,0.47596073681590256,0.12115110477293903,0.17176393858000333,0.705334925214875,0.48066424646119,-0.0736787924476755,0.11990607726845345,-0.6144708769241001,0.5389573241571921,-0.013958047036079294,0.12811400062700531,-0.10895020815653976,0.913250288453243,0.28105503714064195,0.2219698074534884,1.266185885211142,0.20555859263880508,0.1623020328461516,0.3773779118506536,0.43007825246110915,0.6671739285969533,0.21268492908379655,0.21774240495136027,0.9767731238722496,0.32877125081148206,-0.1415803035299045,0.2401097710692062,-0.5896482383846727,0.5554771157124583
MAID,3675,3675,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.040149482678649706,0.03674038455083106,18352.699791641633,18411.114720886235,-9166.349895820817,1.4230913152048439,0.17218943137354947,2.032160542200192,-0.11652572536039892,0.19654331408305964,-0.5928755496162789,0.5533173472510209,-2.676370418497044,1.1462316156979364,-2.3349298534811496,0.019624789650827278,-0.005064126190938732,0.2256768524468674,-0.0224397235960698,0.9820989602384725,-0.6441032531172706,0.5177160090225397,-1.2441246588710924,0.21356875471706555,-0.3040744977049096,0.20279317758975016,-1.499431594883587,0.13388627135253384,0.7252447365313288,0.4999965932283825,1.4504993561027326,0.14704308445428682,0.4880996828146339,0.2984558118117361,1.6354169143220567,0.10208587670753543,0.0017620131569341668,0.5760226442929121,0.00305893036392189,0.9975595712780974,0.5846168415864512,0.39157892107126085,1.4929732172178407,0.13556868940994435,-0.1730879459323307,0.31440620596493335,-0.55052331235356,0.5820090182312068
MANA,2836,2836,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003943519000924156,0.000537550790820962,17508.71168694697,17567.50460179779,-8744.355843473484,1.1656321138060646,0.3127592617850775,2.002671417559366,0.03157993372263934,0.12874156488369584,0.2452971093769787,0.8062455136101527,-0.1166194140278165,0.45310175151201765,-0.25738018808943713,0.796905415068799,0.11543974631671422,0.15237219236666374,0.7576168887753717,0.4487481888613064,-0.14052686441671844,0.4066194265648738,-0.34559800943081154,0.7296724610896865,-0.061305087822571214,0.19009706400932816,-0.3224936068426756,0.7471043943692595,0.31976835644653945,0.3946115461060432,0.8103370507070989,0.4178197461951929,0.30612799408944796,0.3567579529497888,0.8580831669155063,0.3909246731212591,0.03879638087305656,0.3938937601593289,0.09849453024430632,0.9215471152571835,-0.05979014562985337,0.30721113054413995,-0.19462232870258178,0.8457036421120753,0.21444048223110898,0.3308573331868272,0.6481357996983539,0.5169536569981905
