symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_diff_fng_value,stderr_diff_fng_value,tval_diff_fng_value,pval_diff_fng_value,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
NEO,2877,2877,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.007398954819934578,0.0040009291802919345,16567.7349490771,16626.516502442133,-8273.86747453855,1.693031991394659,0.08523567933364354,1.9983609861912948,-0.1391164554990223,0.1097375771814849,-1.2677193999731775,0.20501044030240892,-0.4731734264288674,0.1959264764922845,-2.4150560705229687,0.01580061614610848,0.09858909956192984,0.123728376472915,0.7968188250131261,0.42562821189322786,0.023474234777065527,0.13198981212471123,0.17784883847615285,0.8588553928612299,-0.06513343962688935,0.11693737857435714,-0.556994182877743,0.5775788165626312,-0.04792595668318921,0.12056038605432562,-0.3975265694785793,0.6910114703717039,0.5092709394978927,0.253341200838725,2.0102175951320707,0.044510127048669704,0.12357149982604063,0.3152316436108543,0.3920022064110626,0.6950883571402331,0.42440933704377504,0.2370878689681365,1.7900930102029542,0.07355400099018873,-0.15078682740596133,0.2172531088867754,-0.6940606197932296,0.48770551573426935
OMG,2877,2877,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010802271814725484,0.00741589693695166,17230.997346644403,17289.778900009434,-8605.498673322201,2.611843401022934,0.005293255552134914,1.997258578075437,-0.17632684192424602,0.12351837291327976,-1.4275353355572635,0.15354441304876335,-0.4680185433237065,0.22338696504431899,-2.0951022958338403,0.03625735552114255,0.021463679842518214,0.14172595921969053,0.15144494318960436,0.8796363583439712,-0.14967099578994542,0.29911260231542997,-0.5003834496819679,0.6168469878794223,0.22044268068432368,0.15167026338850084,1.4534337566201982,0.1462227134829486,-0.25955520178666514,0.2953714132512596,-0.8787417811684871,0.3796216045246993,0.33092430814176754,0.31550110466402637,1.0488847843945432,0.29432756111381364,-0.4534156286789115,0.38231726222646845,-1.1859669271494402,0.23574253365260972,0.49008025083468054,0.29428017854518523,1.665352567262464,0.09596158287562881,0.1792933107726461,0.2582598229079436,0.6942361717507837,0.48759545217029465
PAX,2374,2374,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.000826676752132216,-0.003029481013404167,574.1046453899098,631.6922508314865,-277.0523226949549,0.16822200050919864,0.9970280232428648,2.887518020516793,4.743873300806301e-05,0.005694986566334504,0.008329911309798975,0.9933544817319875,-0.004541085259362924,0.010288392084422972,-0.4413794907989854,0.6589792071238934,-0.0048713411416343895,0.005309201064956687,-0.9175280954770415,0.3589608577455713,-0.0065192015305417985,0.015168772437382247,-0.4297777923331316,0.6673969961696797,-0.003381343522177515,0.008352524850136933,-0.4048289089642254,0.685640406926394,0.008346883493599341,0.016436190154107813,0.5078356611439694,0.6116166258309836,-0.000635451683788394,0.008884177170870866,-0.07152622821074427,0.9429850842826679,-0.0008026213211700089,0.007981003436398461,-0.10056646730780044,0.9199032617334788,0.00021136239157857652,0.011706643536123924,0.018054909669570303,0.9855965934753819,-7.736790206427837e-05,0.010698086107460841,-0.007231938618471394,0.9942304167073028
PAXG,1932,1932,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004591097614942252,-0.0001489447773674879,5366.1646609381805,5421.660752589726,-2673.0823304690903,0.8744953918916144,0.5474356246583622,2.360501847659742,0.0404205482212828,0.022189396313876886,1.8216154982100368,0.06867134824709652,-0.009969333815146222,0.011679986727417027,-0.8535398239575647,0.3934681737848159,0.024882871981997293,0.022009926674167502,1.1305295265341204,0.25839660592421704,-0.03956344333018934,0.046402120236964654,-0.8526214562642437,0.39397729109897206,0.00967894332260859,0.04051321082971573,0.23890832457814612,0.8112025723057573,0.057248700369661135,0.063446611405709,0.9023129699328566,0.3670056132141143,0.02381584297441297,0.11768172128278781,0.20237503934178339,0.8396453217241,-0.07368607247158863,0.08771058880636091,-0.8401046381556705,0.4009559788530751,0.10272344981722333,0.07279647552489976,1.4111047145694182,0.15837832258580795,0.027625271718425798,0.024812731638280287,1.113350683074588,0.26569942144944403
PAY,2797,2797,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.01482020414208296,0.011447584072580841,18029.599219851203,18088.380773216235,-9004.799609925602,1.876263421066636,0.05103960430534484,2.01074158933286,-0.2265097419045197,0.14151395609097214,-1.6006176928507891,0.10958177006949331,-1.7502889500004066,0.5189414387935308,-3.372806292111868,0.0007548359408352802,-0.07374284965166972,0.15606928125788533,-0.47250073209358034,0.6366086390813561,-0.2171858889972622,0.3155482484056093,-0.6882810793425448,0.491336520048945,-0.14445671034873897,0.17979688751265743,-0.8034438879736971,0.4217908508438658,0.29249123997483567,0.3308097761356993,0.8841674614079567,0.3766866701724281,0.4456752118970674,0.3361193208197104,1.3259434501122331,0.18497361904192172,-0.04312421464721938,0.4203375149435097,-0.1025942560777973,0.9182928262134908,0.4747310076933567,0.34036374065701974,1.394775503339344,0.16320137927410167,-0.09575059055014448,0.3077231965149378,-0.3111581825307618,0.7557050410517365
PERP,1577,1577,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006673425876831729,0.0008493612728522892,10399.09284742254,10452.520639315859,-5189.54642371127,1.6473344715640141,0.0969127968113347,2.0011593114927706,-0.17214063603051555,0.18253984651367605,-0.9430304633110262,0.3458137170603456,0.08490764738168685,0.0829098046481758,1.0240965799158352,0.3059510198692296,0.11177456502115055,0.21525304515876467,0.5192705401157448,0.6036469541430454,0.08431644891717341,0.3057583211041063,0.2757617474242504,0.7827681840875089,-0.8309410493378059,0.3108776693978534,-2.67288754109382,0.0075998063895501055,0.5679938900177183,0.442116495998877,1.2847154430065895,0.19908557393612153,0.6039011223932123,0.5544699246433026,1.0891503678611774,0.27625854150803975,-0.3868460248319024,0.6852664447824375,-0.5645191410980595,0.5724833561464785,0.939191753314525,0.7100440980563573,1.3227231321060569,0.18612449062417022,-0.1618480865441228,0.20403145559392252,-0.7932506586937459,0.42775439231304346
POLY,2542,2542,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.03975249122384528,0.03629560019225109,17483.098839995786,17541.379220317045,-8731.549419997893,5.97111466941241,2.6264703203805466e-08,2.0194526930473207,-0.12607273938076197,0.15849988560732914,-0.7954121789910761,0.4264492890996876,-1.583766673948781,0.2449755839729084,-6.464998055169156,1.2139662305709186e-10,0.09095959352587235,0.1488152448120377,0.6112249698662231,0.5411062254293733,-0.16097737247353344,0.3331264654914782,-0.48323201291147927,0.6289733234826629,0.26684563708493303,0.1943641816935162,1.3729157026766867,0.16990168634785419,-0.05892137884794113,0.3662946182704885,-0.16085788845641988,0.8722183272270737,0.5600679339812108,0.3794490316408037,1.4760030657065575,0.14006900548537327,-0.045936003676212256,0.4404672104277373,-0.10428926964076134,0.9169481586062972,0.2874139675935691,0.33671604297329083,0.8535796662838767,0.3934197050874604,0.10209160348372746,0.3067527407577892,0.33281398963714104,0.7393026028505569
POWR,2767,2767,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00343345264297501,2.1851682072360212e-05,17387.446382924158,17446.22793628919,-8683.723191462079,0.8820143984225203,0.5405362218524334,2.0024428727046057,-0.06528709785257844,0.12678092679108752,-0.5149599352602935,0.6066243090695536,-0.15444959001581438,0.2729074314867251,-0.5659413126803299,0.5714819769484463,0.007747250399772178,0.15605423960797138,0.04964460061600558,0.9604093754344243,-0.2923641781413524,0.26650440769263223,-1.0970331810742322,0.2727273589041324,-0.309818103686719,0.2031173414889314,-1.5253158662654225,0.12730061559040592,0.49029263428970393,0.2966596450755295,1.6527109178091126,0.09850911635029455,0.14506419988351285,0.32429300056029425,0.44732448629134614,0.6546776411444801,-0.20872927225340876,0.42756766484836767,-0.4881783385734569,0.6254642385223868,0.18426454335892495,0.30130995199362237,0.6115448299657396,0.540891825637556,0.2342355936451814,0.2941360765855635,0.7963511187212113,0.4258998845503509
PPT,1818,1818,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.013496447857375693,0.008176776216103243,11921.638623414075,11975.89815998485,-5950.819311707038,1.993340569325346,0.03657111731570303,2.0003691619044184,-0.4911511631844411,0.2057192914293376,-2.387482281179966,0.017074925587118088,-0.8414824287960219,0.5183323367804278,-1.62344189062718,0.10468381735251005,-0.26730570843954754,0.20351171209787816,-1.3134659705038887,0.18920651109293754,-0.7662270389521899,0.41903402987436417,-1.8285556406526744,0.06764458948956045,0.002093356810521585,0.29664769160944865,0.00705671026517743,0.9943704499020629,0.6356678665654083,0.46702547484012447,1.361098913893326,0.1736661723479626,0.845737880078145,0.33309639974259897,2.5390183764570584,0.011206530183133917,0.4731524887757361,0.3561887888614165,1.3283755793892407,0.18423566990078188,0.09299899190154912,0.39360471217314275,0.2362750978973031,0.8132482009145471,-0.34316654753792514,0.46065057074290505,-0.7449606476867924,0.4564003957416155
QASH,2593,2593,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.029250678327745527,0.025740536144117532,17060.357157888604,17118.593617196955,-8520.178578944302,2.222097302300841,0.01824269649608776,2.037808922062224,-0.1886404399546585,0.1427173789559207,-1.3217762359055198,0.18636414266965456,-1.3640761980223142,0.6243009630512779,-2.1849657116583265,0.028984317524935497,-0.16904873355848157,0.13743828124314397,-1.2299974361540154,0.2188143077047168,0.4154453516454931,0.4117478178885316,1.008980093145175,0.3130822565048439,0.10716424030768694,0.16632549832374802,0.6443043393087853,0.5194374723112762,-0.476133997149519,0.4840199384787221,-0.9837074039677194,0.32535500837377107,0.3975760842364305,0.25609415095212185,1.5524606194959893,0.1206791831169241,0.22967184771094562,0.29816488239197186,0.7702847024386181,0.4412041320108565,0.23357439783399606,0.2815642846400879,0.8295597509199883,0.40686729234535424,-0.04807695000843862,0.2875651496693123,-0.16718628826798054,0.8672370541010518
QNT,2268,2268,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004694234162803013,0.0006700868615744371,14362.910300969192,14420.034739311941,-7171.455150484596,0.9417453246578327,0.48727828700178555,2.132177516766665,0.14443413654586243,0.12525335224653247,1.1531358958088163,0.2489784161654773,-0.13606212608457194,0.21849453808523778,-0.6227255256673382,0.5335286929306858,0.10541334344839155,0.1531397804668073,0.6883472284410103,0.49130587401639503,0.2829131430568272,0.38906258186209924,0.7271661584693435,0.46720064110889237,0.25855043507121556,0.18332411346927757,1.410346026926484,0.1585772509074212,-0.24795864200904888,0.4068211101585203,-0.6095028891505416,0.5422533628435915,0.38562872744611854,0.3407406051060515,1.1317369332196148,0.2578669516829895,0.16332589795970126,0.3804376068387888,0.42931060185359365,0.6677387495533562,0.04362311170374997,0.2846852303034651,0.15323278856879635,0.8782285901907412,-0.08909898968288939,0.21197927515002987,-0.4203193431047867,0.6742927503718763
REN,2367,2367,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.013553020877973165,0.0097345164426621,15828.595658297567,15886.153329998597,-7904.297829148783,4.020968377817007,4.0235105689305205e-05,2.031797325415218,-0.023454123336464947,0.14744135642212486,-0.15907425098095104,0.8736241909079818,-0.6220170088928662,0.13568275886796707,-4.584348181614962,4.795351326811028e-06,0.3848295677152499,0.17749124614772846,2.1681608308443043,0.03024758170411786,0.33703890561023486,0.3066408891143873,1.0991322996213597,0.2718241628735148,-0.07274851618071934,0.19730274403566472,-0.36871517695450406,0.7123736057405214,-0.2987231626759356,0.33514907648035036,-0.8913142945612432,0.37285281025986694,0.23736759548547753,0.39856275094865207,0.5955589048913862,0.551527902514173,-0.3885340431100748,0.3931472430286743,-0.9882659741346245,0.3231252390935003,0.23780565802526688,0.2972873516929908,0.7999185188034814,0.4238397272708915,-0.0059332857896507996,0.25264750628179083,-0.023484442324291532,0.9812658635623324
REP,3161,3161,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009496433706574048,0.006105588481529978,17625.641967540636,17684.423520905668,-8802.820983770318,1.1860652855757872,0.2992158678471703,2.0086584998245045,-0.1884375185927275,0.13642883320555482,-1.3812147635156575,0.16733031943416513,-1.2406220695341652,0.5710504502322251,-2.1725262085506634,0.02990505723727638,-0.01731263288142229,0.12922975035914142,-0.13396785827805816,0.8934382447535837,-0.004521736310204985,0.3102249890258481,-0.014575667564382545,0.9883718176324585,-0.12771769500691013,0.15445390780751245,-0.8268984373388454,0.4083696721029464,0.05177527340777492,0.3413014533746627,0.15169953979345865,0.8794355597256219,0.3190431043378281,0.28178009067741167,1.1322414708960968,0.257636186014058,-0.03302800139053147,0.3789143583477471,-0.08716481881169612,0.9305471415622453,0.30577896924744274,0.27511995898828817,1.1114386988566676,0.2664811933992255,-0.04389911044099781,0.27396582245374895,-0.16023571863022762,0.8727077036221148
SNT,2903,2903,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0035242578231656774,0.00011296772062041605,16909.978440865525,16968.759994230557,-8444.989220432763,1.0827587822421119,0.3719616016676554,1.997237279686318,-0.09120084432014447,0.11649121348677416,-0.782898912204215,0.43375699119061395,-0.1118980338615032,0.2572008178714068,-0.43506095660025884,0.6635538929582154,-0.010123680198952267,0.11105405838803749,-0.09115993009079233,0.9273724583327483,-0.48359953007988016,0.3071136167209208,-1.5746600077304127,0.11545526599672136,-0.2919069874338422,0.14890022809600603,-1.9604200152442348,0.05005217843126122,0.5974710664408946,0.32454772236826424,1.840934399665712,0.06574378919909321,0.2843837186942092,0.31093736341203737,0.9146013061072988,0.3604848472623027,-0.10404848638231223,0.40186663710743803,-0.2589129745410917,0.7957226567586146,0.3453755794407307,0.24157425443351777,1.4296870345336385,0.15292568259966072,0.020023906260801444,0.23764129184509716,0.08426105625555057,0.9328552902943581
SNX,1878,1878,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005603065019670894,0.0007285702403555527,12132.791589483073,12187.9993536337,-6056.3957947415365,1.2005723598500129,0.2900941205736417,2.0244173658091484,0.01048217300341215,0.14871962112407747,0.07048278447849746,0.9438170784513892,-0.17611939333405024,0.14461777032261486,-1.217826778418456,0.22344629077580286,0.03772907416439644,0.16400741894045132,0.2300449236268715,0.8180824884099323,0.04690587448482603,0.29104850287468187,0.16116171023570772,0.871983768728824,0.2439607845511172,0.2016667579308547,1.2097223511411028,0.22654118663112827,-0.32795472605417875,0.3531940588544896,-0.9285397583352072,0.3532497085847367,0.48163930605044614,0.5516444002777012,0.8730974261824935,0.38272415013235084,-0.1413527269008901,0.41206419024001856,-0.3430356974687734,0.731610876429528,0.3086124904922222,0.3686413107964612,0.8371619822679537,0.40261047802592254,-0.10256093802624856,0.16782393243439145,-0.6111222430468516,0.5411943065888458
SOL,1877,1877,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010599772096127835,0.00574712792657206,12186.762197742437,12241.964543307184,-6083.3810988712185,1.6621341406069614,0.09296231197776039,1.9865381348502338,0.2810049564894323,0.15234399707472884,1.8445423638949934,0.06526521947341606,-0.35466657050699024,0.2602754785964238,-1.3626584126156838,0.17315739550785372,0.25034503313697165,0.18233457022267832,1.372998180384744,0.16992066532355843,0.08628228093916047,0.21814235283371586,0.3955319992579853,0.6924962883153012,0.2313883921803146,0.18293916022045043,1.26483794886497,0.20609003106070903,-0.11929306538707087,0.14991026432275134,-0.7957631582200217,0.42627263445643504,1.2271408134187707,0.5804182379424909,2.114235448163775,0.03462972466895205,0.6768010004379864,0.5076181739078196,1.3332875677553842,0.18260294214513348,0.3374409420804215,0.3397358972081144,0.9932448847868229,0.3207215821825006,0.05119231702827515,0.1749697693600905,0.29257806771706124,0.7698777577483542
SRM,1754,1754,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00950958261667445,0.004302565235570488,12038.618037586224,12093.130454436101,-6009.309018793112,1.51981827652684,0.13526046911059927,2.0275920126224887,-0.2738649312585532,0.19254880382983683,-1.422314373350139,0.15511717254794008,-0.35080214959045575,0.247993953961343,-1.4145592825425832,0.15737959595396916,0.13752782191196566,0.20539706007002653,0.6695705472370342,0.503221884640327,0.4996090650873873,0.4739270044332477,1.0541899077577397,0.29194473196951776,0.6969658889948778,0.29420772919896504,2.3689584596995337,0.017948686677774463,-0.6135914149087143,0.5253390314789568,-1.1679912935106034,0.24297290645049507,0.7791475635259646,0.5914120997413987,1.3174359534859958,0.18786881867182056,0.3473318562429611,0.8520504149114568,0.40764237674721987,0.6835872160989418,0.20498755780085706,0.6791772784497216,0.3018174551845405,0.7628278816551202,0.04564367233445912,0.19541258064507944,0.23357591503977945,0.8153421526726149
SUSHI,1733,1733,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.014636032785853903,0.009391635562360445,11630.94546633141,11685.335182255369,-5805.472733165705,1.8253329756686425,0.05931098692219897,2.040058687325288,-0.17517609124455905,0.1896489713463268,-0.9236859551674649,0.35578162748583964,-0.7955685629006206,0.28054961242869103,-2.8357499980608067,0.004626236470702713,0.19327353178772835,0.36964645327124124,0.5228605065118994,0.6011398274356301,0.12156622277075646,0.31571738165827484,0.38504760850429487,0.7002505672434601,0.21868418185400249,0.30444221893527307,0.718310957720672,0.47266480651176146,-0.185200981439479,0.3971566737890873,-0.46631718327319666,0.6410485446143315,0.7297590983290702,0.5633877740975889,1.2953051732405232,0.19539177787010348,1.5069818568874904,1.082263790929905,1.392434884652898,0.16397381333319588,-0.7665144960801533,1.0159789384250002,-0.7544590415116539,0.45067868140346246,-0.16095799408114975,0.18909449626323965,-0.8512040131357345,0.3947765527676236
SWRV,1647,1647,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003952512559734611,-0.001530317646358581,12401.641334350448,12455.696290982443,-6190.820667175224,0.5348532618928822,0.8499694511472287,2.0131758045233465,-0.296544327258222,0.2577698534800415,-1.1504228413629551,0.25013798469930587,-0.41189366135558303,0.5194769383895154,-0.7929007640503495,0.4279506813531285,0.29893402092904675,0.2031545815194502,1.4714608880254396,0.14135895441128624,-0.4704619507995524,0.5745107176936894,-0.8188915129175841,0.4129676521558221,-0.14336865463328521,0.38392045101676475,-0.3734332314248732,0.7088744422520172,0.39055841002612834,0.5824609377147771,0.6705315064705322,0.5026137293757311,0.6699464683323498,0.7943860705967117,0.8433512282373132,0.39915540156642015,0.7163418725428323,1.1037685916514526,0.6489964272955489,0.5164318339398245,-0.21607107365477973,1.0317477274375864,-0.2094223887378037,0.8341446062456521,-0.19676402837173754,0.2385617575241235,-0.8247928352549995,0.4096095275322459
TRX,2532,2532,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.012393765578233684,0.008824104489962292,14874.844842157738,14933.085302266301,-7427.422421078869,2.1106805015754873,0.025616189638534837,2.0440337443760486,0.07789120879995905,0.09386172173855385,0.8298506287464052,0.40670279247118035,-0.45387654935730093,0.14503784706253636,-3.1293662899008816,0.0017721228643152128,0.022324142599577046,0.11121549088276858,0.20072871523903768,0.8409270987380905,0.06930794070990672,0.18816058361166627,0.36834463084440344,0.712647589125248,0.08730081546618922,0.1213313298732917,0.719524096186524,0.4718855855511459,-0.19451273829724788,0.11862750776200902,-1.6396933726996956,0.10119525587007294,0.34532943599429744,0.264650750744314,1.3048496368254372,0.19206462923305104,0.04165914513774123,0.30200031126160876,0.13794404702336172,0.8902957922739967,0.3204468381684881,0.19424290908802028,1.6497221940970783,0.09912589897168596,-0.05543602417289024,0.17495301640332311,-0.3168623514617909,0.7513746132761905
TUSD,2521,2521,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00314639743716294,-0.0004726757468085374,-666.5304852534455,-608.3341222297695,343.26524262672274,0.8818939467507578,0.5406543456244959,2.765533507632391,3.652928743867051e-05,0.004247323256179951,0.00860054326816768,0.9931385359379732,-0.0005167583846903954,0.006511556667926624,-0.07936019158609871,0.9367525366043498,-0.004310508012550109,0.0031888359488069997,-1.3517496922859098,0.17657872403765662,-0.023742933491899543,0.01099497841454905,-2.1594342977956034,0.030912114626855648,0.0010976288626508238,0.0052568047202504915,0.20880152888740383,0.8346203323671645,0.027495028924071872,0.012634092932997994,2.1762566628158773,0.029630191925209153,-0.00035730945302091775,0.004430504946190118,-0.08064756892511214,0.9357287447766522,-0.0006180849325537903,0.005171872193379731,-0.11950893398815456,0.9048818461195962,1.6728364165211583e-05,0.007328777673877723,0.0022825585533638457,0.9981789670084062,0.00013029425394832546,0.006013633590124005,0.021666477013548593,0.9827157486600522
UMA,1726,1726,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004593715128980325,-0.0007261521892141243,11139.636174405638,11193.984653157757,-5559.818087202819,0.8869971194410784,0.5360975035647371,2.0452822442127183,-0.15315622016468639,0.1595295747378224,-0.9600490718814348,0.33716833737504814,-0.10304123153478759,0.24533248972551305,-0.4200064640850214,0.6745343121412216,-0.041181533035929765,0.1437693909400548,-0.2864415907075837,0.7745751584024201,-0.615555988159849,0.23866318589646301,-2.5791828171894506,0.009987586085961377,-0.10442439436141586,0.3065753354469803,-0.3406157713541023,0.7334353408944143,0.4049817968006208,0.35260541700610104,1.1485410525999193,0.2509083910891449,0.11917756204090577,0.4630349525735262,0.25738351150063843,0.7969141755511744,0.24935888237052362,0.7230795377752922,0.34485678178327267,0.7302451071966016,-0.10952642214973979,0.6847355451868625,-0.15995433991943608,0.8729362255002464,0.018394732668613994,0.1612856027784589,0.11405067998462892,0.909211214072545
UNI,1716,1716,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010221400988185025,0.004900010670917165,10752.158623604826,10806.447895552848,-5366.079311802413,1.361002835842247,0.20065591265569116,1.9545814001972028,-0.027278953429231936,0.1462706648269244,-0.18649640692827857,0.8520780936445002,-0.5269872313837535,0.18858950926855925,-2.794361327030667,0.005259512387003181,0.07364606618373964,0.16266640250669442,0.4527429453707184,0.6507925203247957,0.2095628202565018,0.311427064453289,0.6729113945969657,0.5010965414960602,0.10729505879358456,0.19899829945151093,0.5391757572266526,0.5898372857214087,-0.25442577887434914,0.3470344785275595,-0.7331426547409874,0.463574077062748,0.6304336376693501,0.4494438447138005,1.4026972336684271,0.1608925707216424,0.7821049827443585,0.6780757960570899,1.153418227419682,0.24890342066259472,-0.2700434404994426,0.6257126735184227,-0.43157738675959834,0.6661041716619397,-0.18394248157507392,0.1486977302470464,-1.2370227929469528,0.2162521241135166
USDC,2437,2437,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004395299139598352,0.0006539871113129259,-4556.0210933889675,-4498.168041563569,2288.0105466944838,0.8547263769016405,0.5655169911459301,2.720731807062956,1.6000333647986202e-06,0.0018950012351003852,0.0008443442332183285,0.9993263811711788,-0.00031741668042350644,0.0010706876824211967,-0.29646056981408164,0.766904079899957,0.0030498308009701052,0.0020944870661385086,1.4561230051388723,0.14548969173393408,-0.0010780503107396232,0.004702730429995209,-0.22923923171601426,0.8187025554764717,0.006905380343798925,0.004515877464127012,1.5291336841297223,0.1263633633630827,-0.0025058238438328403,0.0055986902228079526,-0.44757322589926685,0.6545017068229351,-1.7464885025379826e-05,0.0028370629553610164,-0.0061559737306419475,0.9950887873184762,0.00014993263442611578,0.003949221892496278,0.03796510768640156,0.9697186660844266,-0.00014217873665343155,0.002060124297946303,-0.06901463993952535,0.9449837276238134,-5.370138124810835e-05,0.0020585496291885127,-0.026086998577380727,0.9791901204869737
